models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=0	pointsX=50.0,50.0,	dir12space=0	pointsY=50.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testtm	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=1	maxsimulationtime=100
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	171	1.65	1.57
2	0	50	172	1.23	1.57
3	0	50	174	2.4	1.57
4	0	50	175	0.46	1.57
5	0	50	176	1.25	1.57
6	0	50	176	0	1.57
7	0	50	176	0.09	1.57
8	0	50	176	0	1.57
9	0	50	176	0	1.57
10	0	50	178	1.6	1.57
11	0	50	178	0	1.57
12	0	50	179	0.92	1.57
13	0	50	180	1.83	1.57
14	0	50	181	0.41	1.57
15	0	50	182	1.48	1.57
16	0	50	184	2.07	1.57
17	0	50	187	2.32	1.57
18	0	50	190	3.81	1.57
19	0	50	196	5.23	1.57
20	0	50	201	5.51	1.57
21	0	50	207	5.96	1.57
22	0	50	214	6.78	1.57
23	0	50	222	8.09	1.57
24	0	50	230	8.45	1.57
25	0	50	237	6.47	1.57
26	0	50	243	5.76	1.57
27	0	50	249	6.78	1.57
28	0	50	255	6.01	1.57
29	0	50	262	6.75	1.57
30	0	50	268	5.4	1.57
31	0	50	275	7.37	1.57
32	0	50	282	6.61	1.57
33	0	50	289	7.1	1.57
34	0	50	296	7.35	1.57
35	0	50	304	7.68	1.57
36	0	50	310	6.19	1.57
37	0	50	315	5.24	1.57
38	0	50	320	4.96	1.57
39	0	50	327	6.42	1.57
40	0	50	333	6.71	1.57
41	0	50	339	5.7	1.57
42	0	50	340	4.8	1.57
43	0	50	340	3.37	0
44	0	50	335	4.68	-1.57
45	0	50	328	6.36	-1.57
46	0	50	323	5.35	-1.57
47	0	50	320	3.45	-1.57
48	0	50	316	3.36	-1.57
49	0	50	312	4.12	-1.57
50	0	50	306	5.89	-1.57
51	0	50	300	6.57	-1.57
52	0	50	294	5.62	-1.57
53	0	50	287	7.49	-1.57
54	0	50	279	7.94	-1.57
55	0	50	272	6.88	-1.57
56	0	50	264	7.77	-1.57
57	0	50	256	7.88	-1.57
58	0	50	248	7.75	-1.57
59	0	50	241	7.01	-1.57
60	0	50	233	8.68	-1.57
61	0	50	225	7.92	-1.57
62	0	50	218	6.34	-1.57
63	0	50	211	7.11	-1.57
64	0	50	203	8.12	-1.57
65	0	50	195	8.54	-1.57
66	0	50	186	8.2	-1.57
67	0	50	177	9.73	-1.57
68	0	50	167	10	-1.57
69	0	50	159	8.14	-1.57
70	0	50	152	6.48	-1.57
71	0	50	145	6.98	-1.57
72	0	50	136	8.93	-1.57
73	0	50	127	9.56	-1.57
74	0	50	117	9.54	-1.57
75	0	50	107	10	-1.57
76	0	50	97	10	-1.57
77	0	50	87	10	-1.57
78	0	50	78	9.59	-1.57
79	0	50	68	9.39	-1.57
80	0	50	58	10	-1.57
81	0	50	50	8.42	-1.57
82	0	50	50	7.42	-1.57
83	0	50	50	6.67	0
84	0	50	50	7.15	1.57
85	0	50	55	5.84	1.57
86	0	50	61	6.06	1.57
87	0	50	69	8.05	1.57
88	0	50	76	6.23	1.57
89	0	50	83	6.94	1.57
90	0	50	90	7	1.57
91	0	50	98	8.09	1.57
92	0	50	106	8.69	1.57
93	0	50	115	8.89	1.57
94	0	50	124	9.14	1.57
95	0	50	134	10	1.57
96	0	50	143	8.51	1.57
97	0	50	153	9.86	1.57
98	0	50	163	10	1.57
99	0	50	173	10	1.57
100	0	50	183	10	1.57
