models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=2	width=500	dir2lanespace=10	pointsX=50.0,51.0,198.0,	dir12space=200	pointsY=50.0,336.0,332.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	-169	100	0	4.71
1	1	127	323	0.62	6.26
2	0	-169	99	1.32	4.71
2	1	127	323	0	6.26
3	0	-169	96	2.48	4.71
3	1	128	323	0.9	6.26
4	0	-169	93	3.44	4.71
4	1	128	323	0	6.26
5	0	-169	88	5.29	4.71
5	1	130	323	1.89	6.26
6	0	-169	84	4.03	4.71
6	1	133	323	3.48	6.26
7	0	-169	79	5.07	4.71
7	1	138	323	4.64	6.26
8	0	-169	73	5.81	4.71
8	1	141	323	2.77	6.26
9	0	-169	68	5.09	4.71
9	1	144	323	2.92	6.26
10	0	-169	63	4.44	4.71
10	1	145	323	1.5	6.26
11	0	-169	58	5.01	4.71
11	1	148	323	3.23	6.26
12	0	-169	52	6.48	4.71
12	1	153	323	4.65	6.26
13	0	-169	50	4.68	4.71
13	1	160	323	6.59	6.26
14	0	-169	50	6.67	6.28
14	1	168	322	8.41	6.26
15	0	-163	50	6.78	6.28
15	1	177	322	9.08	6.26
16	0	-156	50	7.05	6.28
16	1	186	322	8.81	6.26
17	0	-149	50	6.99	6.28
17	1	194	322	8.38	6.26
18	0	-140	50	8.95	6.28
18	1	197	322	8.3	6.26
19	0	-132	50	7.55	6.28
19	1	198	332	10	1.54
20	0	-123	50	9.14	6.28
20	1	198	341	10	1.54
21	0	-115	50	8.45	6.28
21	1	198	351	10	1.54
22	0	-108	50	6.6	6.28
22	1	198	360	8.07	1.54
23	0	-103	50	4.7	6.28
23	1	199	368	8.89	1.54
24	0	-98	50	5.34	6.28
24	1	199	378	9.54	1.54
25	0	-93	50	5.17	6.28
25	1	199	388	10	1.54
26	0	-87	50	5.65	6.28
26	1	199	398	10	1.54
27	0	-83	50	4	6.28
27	1	200	408	10	1.54
28	0	-78	50	5.26	6.28
28	1	200	418	10	1.54
29	0	-71	50	7.11	6.28
29	1	200	428	10	1.54
30	0	-65	50	5.84	6.28
30	1	200	438	9.83	1.54
31	0	-58	50	6.59	6.28
31	1	201	447	9.31	1.54
32	0	-51	50	7.37	6.28
32	1	201	456	9.22	1.54
33	0	-43	50	8.04	6.28
33	1	201	466	9.48	1.54
34	0	-34	50	8.97	6.28
34	1	201	476	10	1.54
35	0	-25	50	9.4	6.28
35	1	202	486	10	1.54
36	0	-15	50	10	6.28
36	1	202	494	8.5	1.54
37	0	-6	50	9.04	6.28
37	1	202	502	7.5	1.54
38	0	3	50	10	6.28
38	1	202	510	8.25	1.54
39	0	13	50	10	6.28
39	1	203	519	9.24	1.54
40	0	23	50	10	6.28
40	1	203	529	9.73	1.54
41	0	33	50	9.17	6.28
41	1	203	539	10	1.54
42	0	40	50	7.39	6.28
42	1	203	549	10	1.54
43	0	49	50	8.87	6.28
43	1	203	551	10	1.54
44	0	58	49	9.54	6.28
44	1	193	552	10	3.11
45	0	59	49	9.79	6.28
45	1	185	552	8.06	3.11
46	0	60	59	10	1.57
46	1	176	552	9.48	3.11
47	0	60	69	10	1.57
47	1	167	552	8.6	3.11
48	0	60	79	9.09	1.57
48	1	158	553	9.68	3.11
49	0	60	89	10	1.57
49	1	148	553	10	3.11
50	0	60	99	10	1.57
50	1	139	553	9.06	3.11
51	0	60	109	10	1.57
51	1	130	553	8.34	3.11
52	0	60	119	10	1.57
52	1	122	554	8.78	3.11
53	0	60	129	10	1.57
53	1	112	554	10	3.11
54	0	60	139	10	1.57
54	1	102	554	10	3.11
55	0	60	149	10	1.57
55	1	92	554	9.55	3.11
56	0	60	158	8.99	1.57
56	1	83	555	9.23	3.11
57	0	60	167	9.43	1.57
57	1	73	555	10	3.11
58	0	60	175	8.24	1.57
58	1	63	555	10	3.11
