models=FreeWay	maxpausetime=10	minspeed=22	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=1000	lanenum=1	width=1000	dir2lanespace=10	pointsX=50.0,995.0,	dir12space=50	pointsY=50.0,74.0,	maxacceleration=13	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=60	maxsimulationtime=90
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	56	50	3.03	0.03
1	1	961	73	7.36	0.03
1	2	198	3	5.31	3.17
1	3	154	2	5.88	3.17
1	4	883	71	1.68	0.03
1	5	691	16	0	3.17
1	6	257	55	12.22	0.03
1	7	129	52	4.95	0.03
1	8	661	65	3.93	0.03
1	9	443	59	0	0.03
1	10	658	65	3.93	0.03
1	11	96	51	10.67	0.03
1	12	180	53	0	0.03
1	13	631	14	0	3.17
1	14	357	7	0	3.17
1	15	287	6	11.32	3.17
1	16	709	16	10.83	3.17
1	17	712	16	10.21	3.17
1	18	225	54	3.89	0.03
1	19	205	3	5.31	3.17
1	20	574	63	1.58	0.03
1	21	390	58	0	0.03
1	22	835	19	1.62	3.17
1	23	302	56	0.7	0.03
1	24	79	50	0	0.03
1	25	194	53	0.27	0.03
1	26	429	9	0	3.17
1	27	697	66	12.86	0.03
1	28	354	7	0	3.17
1	29	598	13	0	3.17
1	30	958	73	7.36	0.03
1	31	276	55	0	0.03
1	32	862	70	5.04	0.03
1	33	615	64	3.34	0.03
1	34	809	19	5.51	3.17
1	35	133	2	8.26	3.17
1	36	566	63	0	0.03
1	37	947	72	0	0.03
1	38	116	51	0	0.03
1	39	716	16	6.31	3.17
1	40	532	62	9.18	0.03
1	41	954	22	0	3.17
1	42	590	63	12.31	0.03
1	43	640	14	0	3.17
1	44	420	59	0	0.03
1	45	674	65	0	0.03
1	46	400	58	0	0.03
1	47	59	0	11.6	3.17
1	48	965	23	0	3.17
1	49	406	59	0	0.03
1	50	382	58	0.04	0.03
1	51	985	23	3.73	3.17
1	52	516	61	9.66	0.03
