models=FreeWay	maxpausetime=10	minspeed=22	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=1000	lanenum=1	width=1000	dir2lanespace=10	pointsX=50.0,995.0,	dir12space=50	pointsY=50.0,74.0,	maxacceleration=13	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=40	maxsimulationtime=90
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	171	53	4.44	0.03
1	1	925	72	0	0.03
1	2	509	61	0	0.03
1	3	450	10	8.17	3.17
1	4	330	7	0	3.17
1	5	951	72	10.18	0.03
1	6	735	67	0	0.03
1	7	375	58	7.66	0.03
1	8	522	61	9.22	0.03
1	9	903	21	5.52	3.17
1	10	411	59	0	0.03
1	11	728	67	0	0.03
1	12	829	19	9.13	3.17
1	13	83	0	3.17	3.17
1	14	930	72	2.81	0.03
1	15	387	8	6.02	3.17
1	16	874	20	2.39	3.17
1	17	563	63	0	0.03
1	18	980	23	0	3.17
1	19	247	55	11.14	0.03
1	20	114	1	0	3.17
1	21	150	52	5.05	0.03
1	22	765	18	0	3.17
1	23	188	53	3.23	0.03
1	24	333	7	0	3.17
1	25	795	68	0	0.03
1	26	173	3	2.71	3.17
1	27	791	68	3.71	0.03
1	28	843	70	7.13	0.03
1	29	625	64	10.36	0.03
1	30	433	59	0	0.03
1	31	366	8	0.94	3.17
1	32	144	2	0.45	3.17
1	33	735	67	0	0.03
1	34	868	70	2.84	0.03
1	35	534	12	0	3.17
1	36	138	52	5.73	0.03
1	37	363	57	7.66	0.03
1	38	128	1	7.58	3.17
1	39	581	63	0	0.03
2	0	171	53	0	0.03
2	1	925	72	0.45	0.03
2	2	514	61	5.14	0.03
2	3	436	9	14.29	3.17
2	4	323	6	7.1	3.17
2	5	955	73	3.98	0.03
2	6	735	67	0	0.03
2	7	390	58	15.16	0.03
2	8	537	62	15.4	0.03
2	9	888	21	15.21	3.17
2	10	420	59	8.43	0.03
2	11	728	67	0	0.03
2	12	813	19	16.18	3.17
2	13	77	0	6.2	3.17
2	14	941	72	11.03	0.03
2	15	386	8	0.78	3.17
2	16	866	20	7.64	3.17
2	17	563	63	0	0.03
2	18	980	23	0	3.17
2	19	247	55	0	0.03
2	20	113	1	1.31	3.17
2	21	150	52	0	0.03
2	22	762	18	3.81	3.17
2	23	188	53	0	0.03
2	24	326	7	7.1	3.17
2	25	804	69	9.12	0.03
2	26	166	2	6.8	3.17
2	27	800	69	9.12	0.03
2	28	843	70	0	0.03
2	29	639	64	14.16	0.03
2	30	442	59	8.71	0.03
2	31	365	7	0.78	3.17
2	32	144	2	0	3.17
2	33	735	67	0	0.03
2	34	868	70	0	0.03
2	35	521	11	12.41	3.17
2	36	138	52	0	0.03
2	37	378	58	15.16	0.03
2	38	128	1	0	3.17
2	39	591	63	10.18	0.03
3	0	171	53	0	0.03
3	1	932	72	6.99	0.03
3	2	514	61	0	0.03
3	3	414	9	21.86	3.17
3	4	311	6	12.15	3.17
3	5	972	73	16.27	0.03
3	6	746	67	11.12	0.03
3	7	406	59	16.24	0.03
3	8	537	62	0	0.03
3	9	882	21	6.06	3.17
3	10	433	59	12.96	0.03
3	11	728	67	0	0.03
3	12	805	19	7.31	3.17
3	13	71	0	6.4	3.17
3	14	942	72	0.96	0.03
3	15	385	8	1.14	3.17
3	16	860	20	6.06	3.17
3	17	563	63	0	0.03
3	18	968	23	12.31	3.17
3	19	247	55	0	0.03
3	20	99	1	14.15	3.17
3	21	150	52	0	0.03
3	22	758	17	3.27	3.17
3	23	188	53	0	0.03
3	24	318	6	7.67	3.17
3	25	822	69	17.28	0.03
3	26	166	2	0.73	3.17
3	27	808	69	7.86	0.03
3	28	845	70	1.7	0.03
3	29	657	65	17.48	0.03
3	30	453	60	11.75	0.03
3	31	359	7	5.24	3.17
3	32	143	2	0.73	3.17
3	33	740	67	5.18	0.03
3	34	874	70	6.04	0.03
3	35	512	11	9.34	3.17
3	36	138	52	0	0.03
3	37	395	58	16.24	0.03
3	38	128	1	0	3.17
3	39	591	63	0	0.03
4	0	175	53	3.55	0.03
4	1	934	72	2.08	0.03
4	2	516	61	2.28	0.03
4	3	412	9	1.62	3.17
4	4	288	6	23.13	3.17
4	5	994	73	22.82	0.03
4	6	761	68	15.59	0.03
4	7	421	59	14.65	0.03
4	8	537	62	0	0.03
4	9	882	21	0	3.17
4	10	447	60	14.65	0.03
4	11	728	67	0	0.03
4	12	786	18	18.99	3.17
4	13	57	0	14.16	3.17
4	14	944	72	2.08	0.03
4	15	383	8	1.62	3.17
4	16	860	20	0	3.17
4	17	576	63	12.94	0.03
4	18	968	23	0	3.17
4	19	260	55	12.7	0.03
4	20	79	0	19.97	3.17
4	21	157	52	6.45	0.03
4	22	745	17	13.15	3.17
4	23	190	53	1.24	0.03
4	24	308	6	10.01	3.17
4	25	826	69	4.56	0.03
4	26	162	2	3.65	3.17
4	27	810	69	2.04	0.03
4	28	850	70	4.56	0.03
4	29	664	65	6.84	0.03
4	30	474	60	20.63	0.03
4	31	349	7	10.22	3.17
4	32	143	2	0	3.17
4	33	753	67	12.67	0.03
4	34	882	71	8.14	0.03
4	35	505	11	7.11	3.17
4	36	143	52	4.97	0.03
4	37	409	59	14.65	0.03
4	38	128	1	0	3.17
4	39	593	63	2.78	0.03
5	0	179	53	4.51	0.03
5	1	939	72	5.22	0.03
5	2	516	61	0	0.03
5	3	412	9	0	3.17
5	4	255	5	32.24	3.17
5	5	995	74	26.42	0.03
5	6	779	68	18.05	0.03
5	7	421	59	0	0.03
5	8	537	62	0	0.03
5	9	874	20	7.77	3.17
5	10	447	60	0	0.03
5	11	729	67	1.32	0.03
5	12	764	18	21.91	3.17
5	13	51	0	11	3.17
5	14	949	72	5.22	0.03
5	15	383	8	0	3.17
5	16	860	20	0	3.17
5	17	585	63	8.99	0.03
5	18	966	23	1.82	3.17
5	19	271	55	11.2	0.03
5	20	68	0	11	3.17
5	21	158	52	1.12	0.03
5	22	722	17	23.36	3.17
5	23	190	53	0	0.03
5	24	288	6	20.56	3.17
5	25	835	69	8.55	0.03
5	26	155	2	6.83	3.17
5	27	822	69	12.02	0.03
5	28	851	70	1.42	0.03
5	29	675	65	11.34	0.03
5	30	474	60	0	0.03
5	31	330	7	19.62	3.17
5	32	138	2	4.94	3.17
5	33	758	68	5.61	0.03
5	34	882	71	0	0.03
5	35	494	11	10.43	3.17
5	36	143	52	0	0.03
5	37	409	59	0	0.03
5	38	128	1	0	3.17
5	39	602	64	8.99	0.03
6	0	184	53	4.88	0.03
6	1	945	72	5.18	0.03
6	2	516	61	0	0.03
6	3	402	8	10.56	3.17
6	4	222	4	33	3.17
6	5	995	56	17.77	4.74
6	6	789	68	9.6	0.03
6	7	432	59	10.7	0.03
6	8	538	62	0.49	0.03
6	9	874	20	0	3.17
6	10	452	60	4.18	0.03
6	11	735	67	5.47	0.03
6	12	748	17	16.7	3.17
6	13	50	18	18.12	1.6
6	14	954	72	5.18	0.03
6	15	372	8	11.43	3.17
6	16	855	20	5.28	3.17
6	17	602	64	17.39	0.03
6	18	961	23	4.53	3.17
6	19	284	55	12.8	0.03
6	20	51	0	16.54	3.17
6	21	158	52	0	0.03
6	22	705	16	16.7	3.17
6	23	194	53	4.88	0.03
6	24	266	5	21.4	3.17
6	25	838	70	3.23	0.03
6	26	155	2	0	3.17
6	27	826	69	4.73	0.03
6	28	854	70	3.23	0.03
6	29	689	66	13.75	0.03
6	30	481	60	7.03	0.03
6	31	316	6	13.61	3.17
6	32	138	2	0	3.17
6	33	767	68	8.73	0.03
6	34	886	71	4.17	0.03
6	35	493	11	1.44	3.17
6	36	145	52	1.57	0.03
6	37	420	59	10.26	0.03
6	38	128	1	0	3.17
6	39	624	64	21.86	0.03
7	0	184	53	0.18	0.03
7	1	945	72	0	0.03
7	2	526	62	9.55	0.03
7	3	402	8	0	3.17
7	4	200	3	22.74	3.17
7	5	996	26	29.87	4.74
7	6	789	68	0.05	0.03
7	7	441	59	9.76	0.03
7	8	540	62	1.76	0.03
7	9	866	20	7.63	3.17
7	10	452	60	0	0.03
7	11	735	67	0.05	0.03
7	12	744	17	4.03	3.17
7	13	50	41	23.02	1.6
7	14	960	73	6.28	0.03
7	15	372	8	0	3.17
7	16	843	20	11.51	3.17
7	17	616	64	13.87	0.03
7	18	961	23	0	3.17
7	19	301	56	17.35	0.03
7	20	51	0	8.36	3.17
7	21	167	52	9.14	0.03
7	22	680	15	25.63	3.17
7	23	195	53	0.18	0.03
7	24	234	4	32.92	3.17
7	25	838	70	0	0.03
7	26	155	2	0	3.17
7	27	826	69	0	0.03
7	28	854	70	0	0.03
7	29	705	66	16.47	0.03
7	30	495	61	14.15	0.03
7	31	311	6	5.12	3.17
7	32	138	2	0	3.17
7	33	767	68	0.05	0.03
7	34	891	71	4.6	0.03
7	35	493	11	0	3.17
7	36	154	52	8.81	0.03
7	37	429	59	9.76	0.03
7	38	128	1	0	3.17
7	39	648	65	24.07	0.03
8	0	184	53	0	0.03
8	1	952	72	7.44	0.03
8	2	528	62	2.85	0.03
8	3	395	8	6.8	3.17
8	4	200	3	0	3.17
8	5	996	24	33	4.74
8	6	798	69	8.72	0.03
8	7	451	60	9.63	0.03
8	8	542	62	2.85	0.03
8	9	866	20	0	3.17
8	10	465	60	12.99	0.03
8	11	740	67	5.44	0.03
8	12	744	17	0	3.17
8	13	50	50	30.37	1.6
8	14	966	73	5.81	0.03
8	15	360	7	12.06	3.17
8	16	821	19	21.8	3.17
8	17	631	64	15.05	0.03
8	18	961	23	0	3.17
8	19	322	56	21.1	0.03
8	20	50	21	21.31	1.6
8	21	167	52	0	0.03
8	22	650	15	29.39	3.17
8	23	195	53	0	0.03
8	24	234	4	0	3.17
8	25	843	70	5.13	0.03
8	26	155	2	0	3.17
8	27	833	69	6.69	0.03
8	28	854	70	0	0.03
8	29	722	67	16.99	0.03
8	30	498	61	2.85	0.03
8	31	311	6	0	3.17
8	32	138	2	0	3.17
8	33	779	68	12.01	0.03
8	34	904	71	13.62	0.03
8	35	493	11	0	3.17
8	36	154	52	0	0.03
8	37	439	59	9.63	0.03
8	38	125	1	3.18	3.17
8	39	679	65	30.33	0.03
9	0	184	53	0	0.03
9	1	952	72	0	0.03
9	2	528	62	0	0.03
9	3	389	8	5.29	3.17
9	4	196	3	3.84	3.17
9	5	996	24	23.56	3.17
9	6	807	69	9.56	0.03
9	7	463	60	12.08	0.03
9	8	545	62	2.78	0.03
9	9	866	20	0	3.17
9	10	477	60	12.08	0.03
9	11	740	67	0	0.03
9	12	744	17	0	3.17
9	13	50	50	22.13	0.03
9	14	966	73	0	0.03
9	15	350	7	10.1	3.17
9	16	807	19	14.46	3.17
9	17	653	65	22.24	0.03
9	18	953	22	8.29	3.17
9	19	339	57	16.16	0.03
9	20	50	31	10.52	1.6
9	21	167	52	0	0.03
9	22	627	14	23.26	3.17
9	23	195	53	0	0.03
9	24	232	4	1.6	3.17
9	25	843	70	0	0.03
9	26	149	2	5.96	3.17
9	27	833	69	0	0.03
9	28	854	70	0	0.03
9	29	722	67	0	0.03
9	30	505	61	7.4	0.03
9	31	298	6	12.83	3.17
9	32	132	2	5.73	3.17
9	33	789	68	9.56	0.03
9	34	922	72	17.46	0.03
9	35	493	11	0	3.17
9	36	154	52	0.12	0.03
9	37	451	60	12.08	0.03
9	38	109	1	15.54	3.17
9	39	679	65	0	0.03
10	0	184	53	0	0.03
10	1	952	72	0	0.03
10	2	541	62	12.96	0.03
10	3	376	8	13.67	3.17
10	4	191	3	4.88	3.17
10	5	977	23	18.54	3.17
10	6	807	69	0	0.03
10	7	470	60	7.42	0.03
10	8	560	62	15.05	0.03
10	9	862	20	4.09	3.17
10	10	484	61	7.42	0.03
10	11	753	67	12.72	0.03
10	12	741	17	2.18	3.17
10	13	72	50	22.68	0.03
10	14	966	73	0	0.03
10	15	334	7	15.91	3.17
10	16	787	18	19.59	3.17
10	17	655	65	1.67	0.03
10	18	934	22	18.54	3.17
10	19	360	57	21.12	0.03
10	20	50	33	1.22	1.6
10	21	172	53	4.64	0.03
10	22	601	13	26.38	3.17
10	23	200	53	5.73	0.03
10	24	218	4	13.64	3.17
10	25	846	70	2.47	0.03
10	26	149	2	0	3.17
10	27	833	69	0	0.03
10	28	854	70	0	0.03
10	29	728	67	5.68	0.03
10	30	513	61	7.23	0.03
10	31	284	5	14.14	3.17
10	32	132	2	0	3.17
10	33	789	68	0	0.03
10	34	930	72	8.57	0.03
10	35	493	11	0	3.17
10	36	159	52	5.42	0.03
10	37	455	60	3.55	0.03
10	38	86	0	22.7	3.17
10	39	680	66	1.67	0.03
11	0	186	53	1.73	0.03
11	1	952	72	0	0.03
11	2	547	62	5.84	0.03
11	3	354	7	22.07	3.17
11	4	182	3	8.73	3.17
11	5	954	22	22.94	3.17
11	6	819	69	11.71	0.03
11	7	470	60	0	0.03
11	8	566	63	5.69	0.03
11	9	860	20	2.27	3.17
11	10	484	61	0	0.03
11	11	753	67	0.19	0.03
11	12	738	17	3.82	3.17
11	13	93	51	20.53	0.03
11	14	966	73	0	0.03
11	15	313	6	20.88	3.17
11	16	783	18	3.82	3.17
11	17	655	65	0	0.03
11	18	910	21	24.56	3.17
11	19	374	58	14.16	0.03
11	20	50	33	0	1.6
11	21	177	53	5.64	0.03
11	22	568	13	33	3.17
11	23	202	53	1.73	0.03
11	24	208	4	10.12	3.17
11	25	848	70	2.63	0.03
11	26	149	2	0	3.17
11	27	838	70	5.16	0.03
11	28	864	70	10.27	0.03
11	29	735	67	7.65	0.03
11	30	514	61	1.67	0.03
11	31	264	5	19.7	3.17
11	32	132	2	0	3.17
11	33	794	68	4.78	0.03
11	34	941	72	10.82	0.03
11	35	493	11	0	3.17
11	36	159	52	0	0.03
11	37	455	60	0	0.03
11	38	61	0	25.86	3.17
11	39	682	66	2.1	0.03
12	0	191	53	4.83	0.03
12	1	952	72	0	0.03
12	2	552	62	5.02	0.03
12	3	340	7	13.62	3.17
12	4	168	2	14.33	3.17
12	5	931	22	23.24	3.17
12	6	819	69	0.43	0.03
12	7	470	60	0	0.03
12	8	581	63	15.49	0.03
12	9	858	20	2.13	3.17
12	10	490	61	6.12	0.03
12	11	765	68	11.54	0.03
12	12	729	17	8.24	3.17
12	13	119	51	26.67	0.03
12	14	966	73	0	0.03
12	15	282	5	31.09	3.17
12	16	779	18	4.45	3.17
12	17	663	65	7.73	0.03
12	18	885	21	24.58	3.17
12	19	393	58	19.34	0.03
12	20	50	33	0	1.6
12	21	184	53	6.6	0.03
12	22	535	12	33	3.17
12	23	212	54	9.93	0.03
12	24	196	3	12.49	3.17
12	25	849	70	0.43	0.03
12	26	142	2	6.96	3.17
12	27	839	70	0.43	0.03
12	28	873	70	8.92	0.03
