models=Manhattan	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=Manhattan	height=500	hlines=160,	width=500	dir12lanespace=50	vlines=137,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	357	210	0.74	3.14
1	1	137	431	1.93	-1.57
1	2	187	33	1.35	1.57
1	3	456	210	1.53	3.14
1	4	99	210	1.56	3.14
1	5	88	160	1.52	0
1	6	137	122	0.88	-1.57
1	7	187	392	1.93	1.57
1	8	348	160	0.22	0
1	9	82	160	1.73	0
2	0	355	210	2.44	3.14
2	1	137	427	3.6	-1.57
2	2	187	33	0.54	1.57
2	3	455	210	0.92	3.14
2	4	96	210	2.12	3.14
2	5	89	160	1.1	0
2	6	137	120	1.79	-1.57
2	7	187	395	3.64	1.57
2	8	348	160	0	0
2	9	83	160	1.23	0
3	0	351	210	3.92	3.14
3	1	137	425	2.08	-1.57
3	2	187	33	0	1.57
3	3	454	210	1.11	3.14
3	4	93	210	3.64	3.14
3	5	91	160	1.47	0
3	6	137	118	2.16	-1.57
3	7	187	401	5.49	1.57
3	8	348	160	0	0
3	9	85	160	1.92	0
4	0	345	210	5.67	3.14
4	1	137	424	1.52	-1.57
4	2	187	33	0	1.57
4	3	453	210	0.88	3.14
4	4	91	210	1.91	3.14
4	5	94	160	3.2	0
4	6	137	114	4.15	-1.57
4	7	187	405	4.48	1.57
4	8	350	160	1.87	0
4	9	87	160	1.99	0
5	0	338	210	7.53	3.14
5	1	137	421	2.46	-1.57
5	2	187	35	1.46	1.57
5	3	450	210	2.55	3.14
5	4	87	210	3.78	3.14
5	5	99	160	4.7	0
5	6	137	109	5.53	-1.57
5	7	187	410	4.94	1.57
5	8	352	160	2.71	0
5	9	87	160	0.22	0
6	0	330	210	7.61	3.14
6	1	137	417	4.17	-1.57
6	2	187	37	2.22	1.57
6	3	447	210	3.46	3.14
6	4	83	210	4.11	3.14
6	5	104	160	5.71	0
6	6	137	104	4.68	-1.57
6	7	187	416	5.51	1.57
6	8	357	160	4.5	0
6	9	87	160	0.4	0
7	0	322	210	8.27	3.14
7	1	137	412	4.44	-1.57
7	2	187	38	0.95	1.57
7	3	441	210	5.35	3.14
7	4	79	210	3.82	3.14
7	5	110	160	5.88	0
7	6	137	99	5.11	-1.57
7	7	187	422	6.55	1.57
7	8	363	160	6.48	0
7	9	89	160	1.8	0
8	0	312	210	10	3.14
8	1	137	410	2.55	-1.57
8	2	187	39	0.97	1.57
8	3	437	210	4.13	3.14
8	4	74	210	4.96	3.14
8	5	116	160	5.93	0
8	6	137	93	5.38	-1.57
8	7	187	429	6.89	1.57
8	8	370	160	6.71	0
8	9	90	160	0.61	0
9	0	303	210	8.68	3.14
9	1	137	407	3.05	-1.57
9	2	187	39	0.51	1.57
9	3	433	210	4.7	3.14
9	4	68	210	6.55	3.14
9	5	123	160	6.68	0
9	6	137	86	6.91	-1.57
9	7	187	437	7.31	1.57
9	8	376	160	5.56	0
9	9	92	160	2.19	0
10	0	294	210	8.82	3.14
10	1	137	404	3.1	-1.57
10	2	187	39	0	1.57
10	3	428	210	4.92	3.14
10	4	62	210	5.4	3.14
10	5	131	160	7.56	0
10	6	137	81	5.23	-1.57
10	7	187	445	8.45	1.57
10	8	383	160	6.96	0
10	9	94	160	1.98	0
11	0	285	210	9.87	3.14
11	1	137	400	3.66	-1.57
11	2	187	40	0.97	1.57
11	3	424	210	3.97	3.14
11	4	56	210	6.61	3.14
11	5	137	160	6.1	0
11	6	137	75	6.05	-1.57
11	7	187	455	10	1.57
11	8	389	160	6.13	0
11	9	95	160	0.91	0
12	0	275	210	10	3.14
12	1	137	395	5.37	-1.57
12	2	187	43	2.36	1.57
12	3	419	210	4.53	3.14
12	4	50	210	5.85	3.14
12	5	137	160	0	0
12	6	137	67	7.66	-1.57
12	7	187	465	10	1.57
12	8	396	160	7.56	0
12	9	95	160	0.13	0
13	0	265	210	10	3.14
13	1	137	389	6.07	-1.57
13	2	187	46	3.79	1.57
13	3	414	210	4.76	3.14
13	4	45	210	4.89	3.14
13	5	137	160	0	0
13	6	137	59	8.5	-1.57
13	7	187	475	10	1.57
13	8	404	160	7.17	0
13	9	95	160	0.49	0
14	0	255	210	10	3.14
14	1	137	382	6.31	-1.57
14	2	187	51	4.83	1.57
14	3	410	210	4.83	3.14
14	4	39	210	6.35	3.14
14	5	137	160	0	0
14	6	137	51	7.94	-1.57
14	7	187	484	9.39	1.57
14	8	413	160	9.14	0
14	9	95	160	0	0
15	0	245	210	10	3.14
15	1	137	375	6.91	-1.57
15	2	187	56	5.26	1.57
15	3	404	210	6.06	3.14
15	4	33	210	5.66	3.14
15	5	137	160	0	0
15	6	137	45	6.44	-1.57
15	7	187	494	10	1.57
15	8	423	160	10	0
15	9	96	160	0.34	0
16	0	236	210	8.14	3.14
16	1	137	369	6.59	-1.57
16	2	187	62	5.73	1.57
16	3	396	210	7.9	3.14
16	4	27	210	5.76	3.14
16	5	137	160	0	0
16	6	137	36	8.21	-1.57
16	7	187	500	8.11	1.57
16	8	431	160	8.75	0
16	9	97	160	0.93	0
17	0	227	210	9.04	3.14
17	1	137	360	8.53	-1.57
17	2	187	68	5.43	1.57
17	3	389	210	6.58	3.14
17	4	22	210	5.59	3.14
17	5	137	160	0	0
17	6	137	27	9.22	-1.57
17	7	137	500	0	-1.57
17	8	438	160	6.95	0
17	9	98	160	1.74	0
18	0	218	210	9.67	3.14
18	1	137	350	10	-1.57
18	2	187	73	5.53	1.57
18	3	382	210	6.71	3.14
18	4	14	210	7.09	3.14
18	5	137	160	0.28	0
18	6	137	17	10	-1.57
18	7	137	499	0.67	-1.57
18	8	444	160	5.15	0
18	9	99	160	0.64	0
19	0	209	210	9.01	3.14
19	1	137	340	10	-1.57
19	2	187	81	7.53	1.57
19	3	376	210	6.1	3.14
19	4	6	210	8.17	3.14
19	5	137	160	0.36	0
19	6	137	7	10	-1.57
19	7	137	499	0	-1.57
19	8	448	160	4.39	0
19	9	101	160	1.48	0
20	0	200	210	8.67	3.14
20	1	137	330	10	-1.57
20	2	187	87	6.8	1.57
20	3	370	210	6.17	3.14
20	4	0	210	9.3	3.14
20	5	139	160	1.81	0
20	6	137	0	10	-1.57
20	7	137	499	0	-1.57
20	8	454	160	5.78	0
20	9	102	160	1.07	0
21	0	190	210	10	3.14
21	1	137	320	10	-1.57
21	2	187	95	7.29	1.57
21	3	363	210	7.29	3.14
21	4	0	160	0	0
21	5	142	160	2.85	0
21	6	137	0	0	-1.57
21	7	137	497	1.36	-1.57
21	8	460	160	6.13	0
21	9	103	160	1.75	0
22	0	187	210	9.59	3.14
22	1	137	310	10	-1.57
22	2	187	104	8.77	1.57
22	3	354	210	8.93	3.14
22	4	0	160	0	0
22	5	147	160	4.74	0
22	6	137	0	0	-1.57
22	7	137	497	0.11	-1.57
22	8	467	160	6.84	0
22	9	106	160	3.09	0
23	0	187	210	0	3.14
23	1	137	301	9.39	-1.57
23	2	187	114	10	1.57
23	3	344	210	9.49	3.14
23	4	0	160	0.44	0
23	5	152	160	5.83	0
23	6	137	0	0	-1.57
23	7	137	496	0.9	-1.57
23	8	474	160	7.73	0
23	9	110	160	3.64	0
24	0	187	210	0	3.14
24	1	137	293	8.07	-1.57
24	2	187	124	10	1.57
24	3	334	210	10	3.14
24	4	1	160	0.89	0
24	5	159	160	7.07	0
24	6	137	0	0	-1.57
24	7	137	495	1.43	-1.57
24	8	481	160	7.02	0
24	9	115	160	5.27	0
25	0	187	210	0	3.14
25	1	137	284	8.97	-1.57
25	2	187	134	10	1.57
25	3	325	210	9.06	3.14
25	4	1	160	0.38	0
25	5	165	160	5.55	0
25	6	137	0	0	-1.57
25	7	137	494	0.82	-1.57
25	8	487	160	5.98	0
25	9	122	160	6.37	0
26	0	187	210	0	3.14
26	1	137	275	8.42	-1.57
26	2	187	143	9.35	1.57
26	3	316	210	9.48	3.14
26	4	1	160	0	0
26	5	171	160	6.32	0
26	6	137	0	0	-1.57
26	7	137	492	2.63	-1.57
26	8	494	160	6.92	0
26	9	130	160	7.87	0
27	0	187	210	0	3.14
27	1	137	268	7.08	-1.57
27	2	187	153	10	1.57
27	3	306	210	10	3.14
27	4	2	160	0.95	0
27	5	179	160	7.37	0
27	6	137	0	0	-1.57
27	7	137	489	2.25	-1.57
27	8	500	160	6.02	0
27	9	137	160	9.06	0
28	0	185	210	1.83	3.14
28	1	137	262	6.24	-1.57
28	2	187	160	10	1.57
28	3	296	210	10	3.14
28	4	3	160	0.38	0
28	5	188	160	8.95	0
28	6	187	0	0	1.57
28	7	137	487	2.73	-1.57
28	8	500	160	0	0
28	9	137	160	0	0
29	0	185	210	0	3.14
29	1	137	254	7.92	-1.57
29	2	187	160	0	1.57
29	3	286	210	10	3.14
29	4	4	160	1.43	0
29	5	198	160	10	0
29	6	187	0	0	1.57
29	7	137	482	4.44	-1.57
29	8	500	160	0	0
29	9	137	160	0	0
30	0	185	210	0	3.14
30	1	137	246	8.63	-1.57
30	2	187	160	0	1.57
30	3	276	210	10	3.14
30	4	7	160	2.79	0
30	5	206	160	8.26	0
30	6	187	1	1.68	1.57
30	7	137	477	5.28	-1.57
30	8	500	210	0	3.14
30	9	137	160	0	0
31	0	183	210	1.96	3.14
31	1	137	236	9.31	-1.57
31	2	187	160	0	0
31	3	267	210	9.23	3.14
31	4	11	160	3.73	0
31	5	214	160	8.48	0
31	6	187	4	2.59	1.57
31	7	137	473	4.39	-1.57
31	8	500	210	0	3.14
31	9	137	160	0	0
32	0	183	210	0	3.14
32	1	137	226	10	-1.57
32	2	187	160	0.14	0
