models=Manhattan	maxpausetime=2	minspeed=22	fixedacceleration=false	maps=Manhattan	height=500	hlines=160,	width=500	dir12lanespace=50	vlines=0,	maxacceleration=10	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	265	4.66	1.57
1	1	59	160	3.54	0
1	2	0	53	3.67	-1.57
1	3	50	28	0	1.57
1	4	0	210	0	-1.57
1	5	447	210	0	3.14
1	6	485	160	0	0
1	7	0	160	0	0
1	8	50	251	2.45	1.57
1	9	0	160	0	0
2	0	50	276	11.14	1.57
2	1	63	160	3.75	0
2	2	0	53	0	-1.57
2	3	50	35	7.33	1.57
2	4	0	202	7.6	-1.57
2	5	441	210	6.86	3.14
2	6	493	160	8.11	0
2	7	50	160	0	1.57
2	8	50	254	2.99	1.57
2	9	0	160	0	0
3	0	50	280	4.26	1.57
3	1	63	160	0.64	0
3	2	0	46	6.95	-1.57
3	3	50	47	11.79	1.57
3	4	0	199	3.35	-1.57
3	5	426	210	14.97	3.14
3	6	499	160	6.21	0
3	7	50	160	0.12	1.57
3	8	50	265	10.81	1.57
3	9	0	160	0	0
4	0	50	288	7.76	1.57
4	1	66	160	2.53	0
4	2	0	31	14.42	-1.57
4	3	50	65	18.56	1.57
4	4	0	188	10.14	-1.57
4	5	403	210	22.47	3.14
4	6	500	160	8.63	0
4	7	50	165	5.75	1.57
4	8	50	272	7.76	1.57
4	9	3	160	3.35	0
5	0	50	288	0	1.57
5	1	69	160	2.95	0
5	2	0	19	12.88	-1.57
5	3	50	88	22.96	1.57
5	4	0	178	10.33	-1.57
5	5	374	210	29.42	3.14
5	6	500	210	0	3.14
5	7	50	171	5.78	1.57
5	8	50	272	0	1.57
5	9	3	160	0	0
6	0	50	296	7.74	1.57
6	1	73	160	4.21	0
6	2	0	9	9.32	-1.57
6	3	50	117	28.95	1.57
6	4	0	176	2.2	-1.57
6	5	353	210	20.8	3.14
6	6	500	210	0	3.14
6	7	50	176	5.13	1.57
6	8	50	272	0	1.57
6	9	12	160	8.74	0
7	0	50	309	13.18	1.57
7	1	78	160	4.52	0
7	2	0	0	16.44	-1.57
7	3	50	141	23.4	1.57
7	4	0	176	0	-1.57
7	5	326	210	26.54	3.14
7	6	490	210	9.89	3.14
7	7	50	176	0.04	1.57
7	8	50	272	0	1.57
7	9	26	160	14.84	0
8	0	50	331	22.11	1.57
8	1	78	160	0	0
8	2	0	0	0	-1.57
8	3	50	154	13.66	1.57
8	4	0	172	3.76	-1.57
8	5	307	210	18.99	3.14
8	6	479	210	10.5	3.14
8	7	50	178	1.24	1.57
8	8	50	275	3.12	1.57
8	9	44	160	17.46	0
9	0	50	359	27.65	1.57
9	1	82	160	4.63	0
9	2	50	0	0	1.57
9	3	50	160	21.44	1.57
9	4	0	162	10.4	-1.57
9	5	296	210	11.54	3.14
9	6	472	210	7.42	3.14
9	7	50	183	5.71	1.57
9	8	50	277	1.89	1.57
9	9	52	160	8.13	0
10	0	50	387	28.25	1.57
