models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,472.0,	dir12space=0	pointsY=50.0,340.0,340.0,445.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=100
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	161	340	0.05	3.14
1	1	50	233	0.95	1.57
2	0	160	340	0.38	3.14
2	1	50	233	0	1.57
3	0	158	340	1.83	3.14
3	1	50	233	0.03	1.57
4	0	155	340	3.74	3.14
4	1	50	234	0.6	1.57
5	0	149	340	5.54	3.14
5	1	50	235	0.83	1.57
6	0	142	340	7.27	3.14
6	1	50	235	0	1.57
7	0	135	340	6.89	3.14
7	1	50	235	0.2	1.57
8	0	126	340	8.63	3.14
8	1	50	235	0.59	1.57
9	0	117	340	9	3.14
9	1	50	237	1.14	1.57
10	0	107	340	10	3.14
10	1	50	239	2.58	1.57
11	0	99	340	8.41	3.14
11	1	50	243	4.2	1.57
12	0	89	340	10	3.14
12	1	50	248	4.49	1.57
13	0	80	340	8.86	3.14
13	1	50	251	2.64	1.57
14	0	70	340	10	3.14
14	1	50	253	2.14	1.57
15	0	60	340	10	3.14
15	1	50	255	2.02	1.57
16	0	50	340	9.86	3.14
16	1	50	258	2.86	1.57
17	0	50	340	8.16	3.14
17	1	50	262	4.22	1.57
18	0	50	332	7.36	-1.57
18	1	50	265	3.27	1.57
19	0	50	324	7.92	-1.57
19	1	50	270	5.06	1.57
20	0	50	316	8.38	-1.57
20	1	50	275	5.3	1.57
21	0	50	307	8.8	-1.57
21	1	50	279	3.71	1.57
22	0	50	298	8.93	-1.57
22	1	50	284	4.47	1.57
23	0	50	288	10	-1.57
23	1	50	289	5.69	1.57
24	0	50	278	10	-1.57
24	1	50	296	6.29	1.57
25	0	50	268	9.63	-1.57
25	1	50	302	6.5	1.57
26	0	50	258	10	-1.57
26	1	50	310	7.56	1.57
27	0	50	250	8.93	-1.57
27	1	50	319	9.24	1.57
28	0	50	240	10	-1.57
28	1	50	329	10	1.57
29	0	50	230	10	-1.57
29	1	50	338	9.12	1.57
30	0	50	220	10	-1.57
30	1	50	340	10	1.57
31	0	50	210	9.84	-1.57
31	1	50	340	10	0
32	0	50	200	10	-1.57
32	1	60	340	10	0
33	0	50	190	10	-1.57
33	1	70	340	10	0
34	0	50	180	9.63	-1.57
34	1	80	340	10	0
35	0	50	170	9.79	-1.57
35	1	88	340	8.82	0
36	0	50	160	10	-1.57
36	1	98	340	9.47	0
37	0	50	150	10	-1.57
37	1	108	340	10	0
38	0	50	142	8.55	-1.57
38	1	118	340	9.74	0
39	0	50	135	6.7	-1.57
39	1	127	340	9.77	0
40	0	50	130	5.03	-1.57
40	1	137	340	10	0
41	0	50	125	4.64	-1.57
41	1	147	340	10	0
42	0	50	120	5.69	-1.57
42	1	157	340	10	0
43	0	50	116	4.1	-1.57
43	1	167	340	10	0
44	0	50	111	4.27	-1.57
44	1	177	340	10	0
45	0	50	109	2.79	-1.57
45	1	186	340	8.26	0
46	0	50	107	1.21	-1.57
46	1	195	340	9.68	0
47	0	50	107	0.61	-1.57
47	1	205	340	9.95	0
48	0	50	106	1.04	-1.57
48	1	214	340	8.78	0
49	0	50	104	1.39	-1.57
49	1	221	340	7.39	0
50	0	50	103	1.66	-1.57
50	1	227	340	6.03	0
51	0	50	99	3.29	-1.57
51	1	235	340	7.63	0
52	0	50	97	1.88	-1.57
52	1	241	340	6.17	0
53	0	50	94	3.63	-1.57
53	1	246	340	4.86	0
54	0	50	92	2.24	-1.57
54	1	249	340	3.35	0
55	0	50	88	3.42	-1.57
55	1	253	340	3.83	0
56	0	50	85	3.56	-1.57
56	1	259	340	5.79	0
