models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,	dir12space=50	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	0	112	0.45	4.71
1	1	0	230	1.68	4.71
2	0	0	110	1.95	4.71
2	1	0	227	3.64	4.71
3	0	0	109	0.92	4.71
3	1	0	222	4.89	4.71
4	0	0	106	2.65	4.71
4	1	0	215	6.64	4.71
5	0	0	104	1.74	4.71
5	1	0	208	7.68	4.71
6	0	0	102	2.7	4.71
6	1	0	198	9.22	4.71
7	0	0	98	3.85	4.71
7	1	0	191	7.53	4.71
8	0	0	92	5.37	4.71
8	1	0	182	9.15	4.71
9	0	0	88	4.19	4.71
9	1	0	172	9.88	4.71
10	0	0	86	2.52	4.71
10	1	0	162	10	4.71
11	0	0	83	2.76	4.71
11	1	0	153	9.18	4.71
12	0	0	81	1.81	4.71
12	1	0	143	10	4.71
13	0	0	79	1.95	4.71
13	1	0	133	10	4.71
14	0	0	78	1.3	4.71
14	1	0	123	10	4.71
15	0	0	77	0.88	4.71
15	1	0	114	8.66	4.71
16	0	0	75	2.34	4.71
16	1	0	104	9.9	4.71
17	0	0	71	3.54	4.71
17	1	0	94	9.71	4.71
18	0	0	67	4.56	4.71
18	1	0	84	10	4.71
19	0	0	64	2.87	4.71
19	1	0	76	8.46	4.71
20	0	0	60	3.37	4.71
20	1	0	73	3.37	4.71
21	0	0	58	2.6	4.71
21	1	0	70	3	4.71
22	0	0	53	4.5	4.71
22	1	0	68	1.87	4.71
23	0	0	50	5.08	4.71
23	1	0	67	1.09	4.71
24	0	5	50	5.3	0
24	1	0	67	0	4.71
25	0	10	50	5.29	0
25	1	0	65	1.39	4.71
26	0	17	50	6.9	0
26	1	0	62	2.78	4.71
27	0	25	50	8.29	0
27	1	0	61	1.63	4.71
28	0	35	50	9.69	0
28	1	0	58	3.07	4.71
29	0	45	50	10	0
29	1	0	53	4.85	4.71
30	0	50	50	8.28	0
30	1	0	50	4.74	4.71
31	0	50	50	9.72	1.57
31	1	4	50	4.38	0
32	0	50	58	8	1.57
32	1	10	50	6.21	0
33	0	50	67	9.85	1.57
33	1	16	50	5.95	0
34	0	50	77	10	1.57
34	1	22	50	6.24	0
35	0	50	87	10	1.57
35	1	28	50	6.05	0
36	0	50	97	10	1.57
36	1	35	50	7.14	0
37	0	50	107	10	1.57
37	1	43	50	7.28	0
38	0	50	116	8.78	1.57
38	1	48	50	5.35	0
39	0	50	126	10	1.57
39	1	50	50	3.46	0
40	0	50	136	10	1.57
40	1	50	50	4.81	1.57
41	0	50	145	8.87	1.57
41	1	50	54	4.2	1.57
42	0	50	154	8.72	1.57
42	1	50	57	3.3	1.57
43	0	50	164	10	1.57
43	1	50	62	4.81	1.57
44	0	50	174	10	1.57
44	1	50	65	3.29	1.57
45	0	50	184	10	1.57
45	1	50	69	3.94	1.57
46	0	50	194	10	1.57
46	1	50	71	2.04	1.57
47	0	50	204	10	1.57
47	1	50	73	2.34	1.57
48	0	50	214	10	1.57
48	1	50	77	3.58	1.57
49	0	50	223	9.63	1.57
49	1	50	80	2.78	1.57
50	0	50	232	8.34	1.57
50	1	50	84	3.86	1.57
51	0	50	240	7.92	1.57
51	1	50	88	4.67	1.57
52	0	50	247	7.18	1.57
52	1	50	92	3.86	1.57
53	0	50	253	6.43	1.57
53	1	50	98	5.82	1.57
54	0	50	258	4.64	1.57
54	1	50	105	6.87	1.57
55	0	50	261	3.39	1.57
55	1	50	111	6.35	1.57
56	0	50	265	3.78	1.57
56	1	50	117	5.46	1.57
57	0	50	269	4.43	1.57
57	1	50	123	6.78	1.57
58	0	50	275	5.88	1.57
58	1	50	132	8.37	1.57
59	0	50	282	6.38	1.57
59	1	50	138	6.41	1.57
60	0	50	290	8.11	1.57
60	1	50	146	8.14	1.57
61	0	50	298	8.15	1.57
61	1	50	156	9.45	1.57
62	0	50	307	9.07	1.57
62	1	50	166	10	1.57
63	0	50	316	9.36	1.57
63	1	50	175	8.72	1.57
64	0	50	326	9.69	1.57
64	1	50	184	9.81	1.57
65	0	50	336	10	1.57
65	1	50	194	10	1.57
66	0	50	340	8.75	1.57
66	1	50	204	10	1.57
67	0	50	340	8.42	0
67	1	50	214	10	1.57
