models=Exponential Correlated	minspeed=5	maps=squarereflect	borderheight=50	borderwidth=50	height=500	width=500	randomamplitude=2.0	memoryfactor=5.0	maxspeed=10	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	384	274	6.37	2.5
1	1	67	350	6.45	4.49
1	2	117	356	6.06	5.46
1	3	24	25	7.14	5.87
1	4	163	267	6.21	0.88
1	5	86	23	9.5	5.39
1	6	10	352	6.22	5.98
1	7	165	130	6.53	4.29
1	8	289	59	8.09	0.4
1	9	336	91	5.73	2.69
2	0	381	275	6.37	2.54
2	1	65	355	6.45	1.83
2	2	119	351	6.06	5.17
2	3	27	27	7.14	0.69
2	4	160	268	6.21	2.83
2	5	86	16	9.5	4.76
2	6	10	345	6.22	4.85
2	7	160	130	6.53	3.17
2	8	293	54	8.09	5.32
2	9	336	98	5.73	1.59
3	0	381	277	6.37	1.34
3	1	63	355	6.45	3.28
3	2	120	348	6.06	4.89
3	3	29	26	7.14	6.14
3	4	163	267	6.21	6.03
3	5	83	11	9.5	4.23
3	6	6	341	6.22	3.88
3	7	158	127	6.53	4.25
3	8	297	59	8.09	0.9
3	9	341	97	5.73	6.04
4	0	382	277	6.37	6.13
4	1	62	356	6.45	2.37
4	2	119	348	6.06	3.34
4	3	31	26	7.14	6.07
4	4	166	266	6.21	5.96
4	5	86	8	9.5	5.56
4	6	0	342	6.22	2.95
4	7	159	123	6.53	4.83
4	8	304	56	8.09	5.85
4	9	342	100	5.73	1.12
5	0	383	275	6.37	5.14
5	1	62	356	6.45	3.02
5	2	119	348	6.06	2.8
5	3	33	26	7.14	6.05
5	4	166	262	6.21	4.72
5	5	87	5	9.5	5.11
5	6	3	343	6.22	0
5	7	158	121	6.53	4.56
5	8	310	54	8.09	5.86
5	9	343	100	5.73	6.21
6	0	383	276	6.37	0.62
6	1	62	355	6.45	5.09
6	2	120	346	6.06	5.11
6	3	33	26	7.14	6.04
6	4	170	256	6.21	5.32
6	5	90	8	9.5	0.77
6	6	6	347	6.22	0.96
6	7	158	121	6.53	1.34
6	8	304	49	8.09	3.76
6	9	346	100	5.73	0.24
7	0	383	275	6.37	5.16
7	1	62	355	6.45	5.55
7	2	120	345	6.06	4.82
7	3	33	25	7.14	4.73
7	4	174	260	6.21	0.7
7	5	90	12	9.5	1.54
7	6	9	343	6.22	5.34
7	7	158	123	6.53	1.78
7	8	305	46	8.09	5.01
7	9	346	99	5.73	4.84
8	0	383	276	6.37	0.19
8	1	62	355	6.45	0.01
8	2	118	343	6.06	3.82
8	3	32	24	7.14	3.91
8	4	178	257	6.21	5.68
8	5	91	16	9.5	1.36
8	6	9	339	6.22	4.7
8	7	158	123	6.53	2.44
8	8	308	44	8.09	5.56
8	9	347	99	5.73	5.54
9	0	384	276	6.37	0.69
9	1	62	355	6.45	1.87
9	2	116	344	6.06	2.73
