models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=2	width=500	dir2lanespace=10	pointsX=50.0,150.0,150.0,450.0,	dir12space=20	pointsY=50.0,150.0,350.0,450.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	331	399	0	0.32
1	1	284	352	0.46	3.46
1	2	179	256	1.99	4.71
1	3	298	357	1.25	3.46
1	4	127	127	0.79	0.79
1	5	104	62	0.76	3.93
1	6	361	409	1.27	0.32
1	7	189	202	0.9	4.71
1	8	189	215	0.03	4.71
1	9	208	358	0	0.32
2	0	331	400	0.25	0.32
2	1	283	352	1.4	3.46
2	2	179	254	2.64	4.71
2	3	298	357	0	3.46
2	4	127	127	0.24	0.79
2	5	102	60	2.69	3.93
2	6	363	410	2.76	0.32
2	7	189	201	1.59	4.71
2	8	189	214	0.7	4.71
2	9	208	358	0	0.32
3	0	331	400	0	0.32
3	1	281	351	1.71	3.46
3	2	179	251	2.41	4.71
3	3	297	357	0.63	3.46
3	4	127	127	0	0.79
3	5	101	58	2.79	3.93
3	6	365	411	1.53	0.32
3	7	189	199	1.95	4.71
3	8	189	212	2.07	4.71
3	9	209	359	0.97	0.32
4	0	331	400	0	0.32
4	1	280	351	1.32	3.46
4	2	179	248	2.83	4.71
4	3	297	357	0	3.46
4	4	128	128	1.37	0.79
4	5	99	57	1.61	3.93
4	6	367	411	2.03	0.32
4	7	189	197	1.95	4.71
4	8	189	212	0.26	4.71
4	9	210	359	1.37	0.32
5	0	332	400	0.89	0.32
5	1	279	350	1.5	3.46
5	2	179	247	1.51	4.71
5	3	295	356	1.77	3.46
5	4	130	130	2.56	0.79
5	5	98	56	1.99	3.93
5	6	368	412	1.74	0.32
5	7	189	196	0.39	4.71
5	8	189	212	0	4.71
5	9	212	360	2.48	0.32
6	0	333	400	0.74	0.32
6	1	278	350	0.63	3.46
6	2	179	247	0.08	4.71
6	3	295	356	0.42	3.46
6	4	131	131	1.96	0.79
