models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=2	width=500	dir2lanespace=10	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	147	343	1.81	3.08
1	1	30	297	1.68	4.71
2	0	144	343	3.4	3.08
2	1	30	295	1.85	4.71
3	0	139	344	4.75	3.08
3	1	30	295	0.49	4.71
4	0	134	344	5.66	3.08
4	1	30	293	2.03	4.71
5	0	128	344	5.2	3.08
5	1	30	291	1.98	4.71
6	0	123	345	5.76	3.08
6	1	30	288	2.8	4.71
7	0	117	345	6.1	3.08
7	1	30	284	4.13	4.71
8	0	110	345	6.23	3.08
8	1	30	278	5.59	4.71
9	0	104	346	6.11	3.08
9	1	30	271	7.38	4.71
10	0	97	346	7.26	3.08
10	1	30	263	7.92	4.71
11	0	88	347	8.6	3.08
11	1	30	256	6.31	4.71
12	0	78	347	10	3.08
12	1	30	250	6.83	4.71
13	0	69	348	9.87	3.08
13	1	30	244	5.63	4.71
14	0	59	348	10	3.08
14	1	30	239	4.46	4.71
15	0	50	349	8.11	3.08
15	1	30	233	6.15	4.71
16	0	41	349	9.79	3.08
16	1	30	227	6.79	4.71
17	0	40	350	10	3.08
17	1	30	218	8.31	4.71
18	0	40	350	10	-1.57
18	1	29	208	9.78	4.71
19	0	40	340	10	-1.57
19	1	29	200	8.2	4.71
20	0	40	331	8.9	-1.57
20	1	29	191	9.29	4.71
21	0	40	322	9.04	-1.57
21	1	29	181	10	4.71
22	0	40	312	9.34	-1.57
22	1	29	171	10	4.71
23	0	40	302	10	-1.57
23	1	29	162	8.67	4.71
24	0	40	292	10	-1.57
24	1	29	154	7.9	4.71
25	0	40	282	10	-1.57
25	1	29	146	8.87	4.71
26	0	40	272	10	-1.57
26	1	29	136	9.64	4.71
27	0	40	262	10	-1.57
27	1	29	126	10	4.71
28	0	40	252	10	-1.57
28	1	29	117	8.93	4.71
29	0	40	242	10	-1.57
29	1	29	108	8.64	4.71
30	0	40	233	8.76	-1.57
30	1	29	98	10	4.71
31	0	40	224	9.21	-1.57
31	1	29	88	10	4.71
32	0	40	215	9.07	-1.57
32	1	29	80	8.65	4.71
33	0	40	207	7.84	-1.57
33	1	29	70	9.41	4.71
34	0	40	200	7.12	-1.57
34	1	29	61	9.68	4.71
35	0	40	194	6.11	-1.57
35	1	29	51	10	4.71
36	0	40	190	4.12	-1.57
36	1	29	50	8.52	4.71
37	0	40	185	5.23	-1.57
37	1	40	50	10	0
38	0	40	179	5.92	-1.57
38	1	48	50	8.31	0
39	0	40	171	7.67	-1.57
39	1	57	50	8.74	0
40	0	40	165	6.41	-1.57
40	1	60	50	9.23	0
41	0	40	159	6.24	-1.57
41	1	60	50	9.68	1.57
42	0	40	154	4.81	-1.57
42	1	60	59	9.31	1.57
43	0	40	150	3.55	-1.57
43	1	60	69	9.9	1.57
44	0	40	146	4.01	-1.57
44	1	60	79	10	1.57
45	0	40	142	3.76	-1.57
45	1	60	88	9.35	1.57
46	0	40	137	5.69	-1.57
46	1	60	98	10	1.57
47	0	40	130	7.14	-1.57
47	1	60	108	10	1.57
48	0	40	121	8.94	-1.57
48	1	60	118	10	1.57
49	0	40	111	10	-1.57
49	1	60	127	9.05	1.57
50	0	40	101	10	-1.57
50	1	60	137	9.77	1.57
51	0	40	91	10	-1.57
51	1	60	147	10	1.57
52	0	40	81	9.27	-1.57
52	1	60	157	10	1.57
53	0	40	71	10	-1.57
53	1	60	166	9.12	1.57
54	0	40	63	8.28	-1.57
54	1	60	176	10	1.57
55	0	40	55	8.55	-1.57
55	1	60	186	9.75	1.57
56	0	40	50	8.37	-1.57
56	1	60	196	10	1.57
57	0	49	50	9.9	0
57	1	60	206	10	1.57
58	0	50	50	8.1	0
58	1	60	216	10	1.57
59	0	50	50	8.48	1.57
59	1	60	226	10	1.57
60	0	50	60	10	1.57
60	1	60	236	10	1.57
61	0	50	70	10	1.57
61	1	60	246	10	1.57
62	0	50	80	10	1.57
62	1	60	256	10	1.57
63	0	50	90	10	1.57
63	1	60	266	10	1.57
64	0	50	100	10	1.57
64	1	60	276	10	1.57
65	0	50	109	9.75	1.57
65	1	60	286	10	1.57
