models=Manhattan	maxpausetime=2	minspeed=22	fixedacceleration=false	maps=Manhattan	height=500	hlines=160,	width=500	dir12lanespace=50	vlines=2,	maxacceleration=10	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	2	222	0	-1.57
1	1	366	210	4.72	3.14
1	2	434	160	0	0
1	3	93	160	9.51	0
1	4	52	490	9.92	1.57
1	5	454	160	0	0
1	6	2	239	0	-1.57
1	7	198	210	9.72	3.14
1	8	158	210	0.01	3.14
1	9	273	210	7.33	3.14
2	0	2	222	0	-1.57
2	1	361	210	5.14	3.14
2	2	442	160	8.13	0
2	3	106	160	12.92	0
2	4	52	500	10.9	1.57
2	5	462	160	8.23	0
2	6	2	234	5.69	-1.57
2	7	185	210	13.71	3.14
2	8	155	210	3.27	3.14
2	9	260	210	12.97	3.14
3	0	2	213	9.33	-1.57
3	1	355	210	6.5	3.14
3	2	442	160	0	0
3	3	110	160	3.74	0
3	4	52	500	0	1.57
3	5	475	160	12.78	0
3	6	1	224	9.33	-1.57
3	7	169	210	15.34	3.14
3	8	149	210	6.23	3.14
3	9	244	210	15.89	3.14
4	0	2	210	18.37	-1.57
4	1	352	210	2.85	3.14
4	2	443	160	1.03	0
4	3	124	160	13.7	0
4	4	2	500	0	-1.57
4	5	490	160	14.72	0
4	6	1	220	4.64	-1.57
4	7	156	210	13.84	3.14
4	8	135	210	13.84	3.14
4	9	223	210	20.31	3.14
5	0	2	210	0	3.14
5	1	345	210	7.08	3.14
5	2	443	160	0	0
5	3	138	160	14.48	0
5	4	2	496	3.73	-1.57
5	5	497	160	7.44	0
5	6	1	220	0	-1.57
5	7	138	210	17.91	3.14
5	8	117	210	17.91	3.14
5	9	202	210	21.79	3.14
6	0	0	210	2.98	3.14
6	1	333	210	12.09	3.14
6	2	445	160	1.78	0
6	3	158	160	20.23	0
6	4	1	490	5.32	-1.57
6	5	500	160	14.07	0
6	6	1	218	1.91	-1.57
6	7	121	210	16.36	3.14
6	8	90	210	26.5	3.14
6	9	188	210	13.99	3.14
7	0	0	160	0	0
7	1	328	210	4.59	3.14
7	2	448	160	3.37	0
7	3	186	160	28.02	0
7	4	1	480	10.49	-1.57
7	5	500	210	0	3.14
7	6	1	215	2.93	-1.57
7	7	112	210	9.29	3.14
7	8	60	210	30.28	3.14
7	9	172	210	16.04	3.14
8	0	1	160	1.81	0
8	1	325	210	2.63	3.14
8	2	448	160	0	0
8	3	219	160	32.3	0
8	4	1	473	7.33	-1.57
8	5	500	210	0	3.14
8	6	2	210	10.63	-1.57
8	7	93	210	19.25	3.14
8	8	52	210	28.74	3.14
8	9	155	210	16.91	3.14
9	0	2	160	7.62	0
9	1	320	210	5.32	3.14
9	2	457	160	8.62	0
9	3	252	160	33	0
9	4	1	468	5.02	-1.57
9	5	500	210	0	3.14
9	6	2	210	0	-1.57
9	7	93	210	0	3.14
9	8	52	210	0	3.14
9	9	134	210	20.63	3.14
10	0	2	160	0	0
10	1	317	210	2.65	3.14
10	2	472	160	14.93	0
10	3	285	160	33	0
10	4	1	456	11.95	-1.57
10	5	500	210	0	3.14
10	6	2	160	0	0
10	7	83	210	9.24	3.14
10	8	2	210	0	-1.57
10	9	125	210	9.24	3.14
11	0	2	160	0	-1.57
11	1	317	210	0	3.14
11	2	494	160	21.95	0
11	3	318	160	33	0
11	4	1	443	12.6	-1.57
11	5	490	210	9.94	3.14
11	6	2	160	0	0
11	7	71	210	12.85	3.14
11	8	2	210	0	-1.57
11	9	108	210	16.79	3.14
12	0	2	150	9.07	-1.57
12	1	312	210	5.33	3.14
12	2	500	160	14.05	0
12	3	345	160	27.43	0
12	4	1	440	2.62	-1.57
12	5	471	210	18.76	3.14
12	6	4	160	2.8	0
12	7	65	210	5.32	3.14
12	8	2	206	3.7	-1.57
12	9	91	210	16.58	3.14
13	0	2	150	0	-1.57
13	1	303	210	8.93	3.14
13	2	500	160	0	0
13	3	363	160	18.31	0
13	4	1	437	3.85	-1.57
13	5	452	210	18.79	3.14
13	6	17	160	12.72	0
13	7	65	210	0	3.14
13	8	1	202	3.54	-1.57
13	9	91	210	0	3.14
14	0	2	148	2.76	-1.57
14	1	294	210	9.21	3.14
14	2	500	210	0	3.14
14	3	377	160	13.25	0
14	4	1	427	9.36	-1.57
14	5	432	210	19.62	3.14
14	6	34	160	17.21	0
14	7	58	210	7.24	3.14
14	8	1	199	3.11	-1.57
14	9	91	210	0.12	3.14
