
1	0	79	49	0	6.28
1	1	510	-1	0.9	3.14
1	2	387	49	0	6.28
1	3	500	235	0.63	1.57
1	4	69	0	0	3.14
1	5	311	0	0	3.14
1	6	427	0	0	3.14
1	7	550	241	0	-1.57
1	8	66	49	0.34	6.28
1	9	500	64	0	1.57
1	10	178	49	1.36	6.28
1	11	541	-1	1.61	3.14
1	12	550	302	0.57	-1.57
1	13	150	49	0	6.28
1	14	550	156	0.88	-1.57
1	15	550	166	0	-1.57
1	16	500	167	1.69	1.57
1	17	463	0	0	3.14
1	18	550	403	1.58	-1.57
1	19	540	-1	0.5	3.14
1	20	500	146	1.87	1.57
1	21	83	0	0	3.14
1	22	51	0	0.08	3.14
1	23	219	0	0	3.14
1	24	550	286	0.72	-1.57
1	25	456	0	0	3.14
1	26	416	49	0.55	6.28
1	27	500	342	0	1.57
1	28	402	49	0	6.28
1	29	328	49	0.38	6.28
1	30	453	49	1.46	6.28
1	31	550	325	0	-1.57
1	32	400	49	0	6.28
1	33	179	49	1.96	6.28
1	34	203	49	0	6.28
1	35	550	166	0	-1.57
1	36	500	280	0.97	1.57
1	37	500	105	1.45	1.57
1	38	500	229	1.71	1.57
1	39	371	0	1.17	3.14
1	40	500	91	1.62	1.57
1	41	378	0	0	3.14
1	42	500	172	0.35	1.57
1	43	447	0	1.55	3.14
1	44	338	49	1.82	6.28
1	45	407	0	0	3.14
1	46	368	49	0	6.28
1	47	196	49	1.31	6.28
1	48	202	0	0	3.14
1	49	500	129	0.99	1.57
1	50	545	-1	0.13	3.14
1	51	315	0	1.24	3.14
1	52	344	49	1.1	6.28
1	53	550	73	0	-1.57
1	54	416	0	1.52	3.14
1	55	450	0	1.19	3.14
1	56	550	284	1.63	-1.57
1	57	97	49	0.27	6.28
1	58	500	392	0	1.57
1	59	264	49	0.46	6.28
2	0	81	49	1.48	6.28
2	1	507	-1	2.51	3.14
2	2	387	49	0.08	6.28
2	3	500	235	0	1.57
2	4	67	0	1.72	3.14
2	5	310	0	0.95	3.14
2	6	427	0	0	3.14
2	7	550	240	1.16	-1.57
2	8	67	49	1.6	6.28
2	9	500	64	0	1.57
2	10	178	49	0.08	6.28
2	11	541	-1	0	3.14
2	12	550	301	0.6	-1.57
2	13	150	49	0	6.28
2	14	550	156	0	-1.57
2	15	550	164	1.97	-1.57
2	16	500	169	1.94	1.57
2	17	462	0	1.02	3.14
2	18	550	400	2.25	-1.57
2	19	540	-1	0	3.14
2	20	500	148	1.95	1.57
2	21	83	0	0.31	3.14
2	22	51	0	0	3.14
2	23	218	0	1.3	3.14
2	24	550	285	0.98	-1.57
2	25	455	0	1.57	3.14
2	26	416	49	0	6.28
2	27	500	343	0.17	1.57
2	28	402	49	0	6.28
2	29	329	49	1.51	6.28
2	30	456	49	3.28	6.28
2	31	550	323	1.71	-1.57
2	32	401	49	0.54	6.28
2	33	182	49	3.2	6.28
2	34	204	49	0.15	6.28
2	35	550	165	1.32	-1.57
2	36	500	281	1.13	1.57
2	37	500	107	2.23	1.57
2	38	500	229	0	1.57
2	39	370	0	1.65	3.14
