models=FreeWay	maxpausetime=10	minspeed=22	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=0	pointsX=50.0,500.0,500.0,	dir12space=50	pointsY=50.0,49.0,410.0,	maxacceleration=2	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testnew	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=50	maxsimulationtime=11
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	550	79	0.96	-1.57
1	1	431	49	1.37	6.28
1	2	550	315	0	-1.57
1	3	504	-1	0.06	3.14
1	4	218	0	0.38	3.14
1	5	500	296	1.12	1.57
1	6	348	0	0.4	3.14
1	7	550	48	0.04	-1.57
1	8	418	49	0.72	6.28
1	9	383	0	0.2	3.14
1	10	500	376	0.33	1.57
1	11	156	0	1.5	3.14
1	12	500	237	0.19	1.57
1	13	191	49	0	6.28
1	14	500	56	0.23	1.57
1	15	500	249	0.63	1.57
1	16	313	49	0	6.28
1	17	542	-1	1.59	3.14
1	18	500	134	0.84	1.57
1	19	500	91	2	1.57
1	20	141	49	1	6.28
1	21	500	174	0	1.57
1	22	292	0	1.6	3.14
1	23	500	282	1.99	1.57
1	24	550	374	0	-1.57
1	25	500	53	0.1	1.57
1	26	500	155	1.4	1.57
1	27	550	329	0.69	-1.57
1	28	550	329	0	-1.57
1	29	56	0	0	3.14
1	30	500	370	1.97	1.57
1	31	500	223	1.93	1.57
1	32	105	49	0	6.28
1	33	135	49	1.66	6.28
1	34	157	49	1.73	6.28
1	35	449	49	0.02	6.28
1	36	134	0	0.15	3.14
1	37	500	145	0	1.57
1	38	64	0	0.36	3.14
1	39	437	0	0	3.14
1	40	136	0	1.87	3.14
1	41	322	0	0.19	3.14
1	42	264	49	0.94	6.28
1	43	93	0	1.23	3.14
1	44	500	216	0	1.57
1	45	550	7	0.28	-1.57
1	46	550	174	0.8	-1.57
1	47	550	246	0.96	-1.57
1	48	497	49	1.54	6.28
1	49	550	263	0	-1.57
2	0	550	77	2.04	-1.57
2	1	433	49	1.81	6.28
2	2	550	315	0	-1.57
2	3	504	-1	0.4	3.14
2	4	216	0	1.51	3.14
2	5	500	297	1.51	1.57
2	6	347	0	1.02	3.14
2	7	550	48	0.11	-1.57
2	8	418	49	0.16	6.28
2	9	383	0	0.58	3.14
2	10	500	376	0.32	1.57
2	11	153	0	2.93	3.14
2	12	500	237	0	1.57
2	13	191	49	0	6.28
2	14	500	57	0.84	1.57
2	15	500	251	2.45	1.57
2	16	314	49	0.59	6.28
2	17	541	-1	0.95	3.14
2	18	500	134	0	1.57
2	19	500	93	2.77	1.57
2	20	143	49	2.43	6.28
2	21	500	174	0	1.57
2	22	289	0	2.39	3.14
2	23	500	285	3.02	1.57
2	24	550	372	1.68	-1.57
2	25	500	54	0.84	1.57
2	26	500	156	0.26	1.57
2	27	550	328	0.62	-1.57
2	28	550	329	0	-1.57
2	29	56	0	0	3.14
2	30	500	373	3.3	1.57
2	31	500	224	0.65	1.57
2	32	105	49	0	6.28
2	33	137	49	2.59	6.28
2	34	159	49	2.94	6.28
2	35	449	49	0.41	6.28
2	36	133	0	0.49	3.14
2	37	500	147	2	1.57
2	38	63	0	1.67	3.14
2	39	436	0	1.28	3.14
2	40	136	0	0.49	3.14
2	41	320	0	1.87	3.14
2	42	266	49	2.33	6.28
2	43	91	0	1.23	3.14
2	44	500	218	2	1.57
2	45	550	5	1.91	-1.57
2	46	550	173	1.06	-1.57
2	47	550	244	2.9	-1.57
2	48	498	49	0.34	6.28
2	49	550	262	0.99	-1.57
3	0	550	75	2.14	-1.57
3	1	435	49	1.83	6.28
3	2	550	314	1.21	-1.57
3	3	504	-1	0.2	3.14
3	4	215	0	0.91	3.14
3	5	500	297	0	1.57
3	6	344	0	3.01	3.14
3	7	550	48	0	-1.57
3	8	418	49	0	6.28
3	9	383	0	0	3.14
3	10	500	377	1.03	1.57
