models=FreeWay	maxpausetime=10	minspeed=22	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=1000	lanenum=1	width=1000	dir2lanespace=10	pointsX=50.0,995.0,	dir12space=50	pointsY=50.0,74.0,	maxacceleration=13	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=60	maxsimulationtime=90
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	472	60	1.07	0.03
1	1	101	1	6.56	3.17
1	2	628	64	9.68	0.03
1	3	652	65	6.31	0.03
1	4	290	6	4.7	3.17
1	5	965	73	6.74	0.03
1	6	874	70	4.06	0.03
1	7	879	71	4.06	0.03
1	8	94	1	0	3.17
1	9	463	60	0.06	0.03
1	10	54	0	9.11	3.17
1	11	861	70	0.99	0.03
1	12	884	71	4.56	0.03
1	13	569	13	5	3.17
1	14	718	66	0	0.03
1	15	591	13	3.52	3.17
1	16	879	21	6.95	3.17
1	17	983	23	0	3.17
1	18	832	69	0	0.03
1	19	952	72	2.71	0.03
1	20	100	51	0	0.03
1	21	995	74	12.72	0.03
1	22	673	65	1.34	0.03
1	23	530	12	3.93	3.17
1	24	963	23	10.31	3.17
1	25	305	6	6.29	3.17
1	26	412	59	6.87	0.03
1	27	578	63	0	0.03
1	28	634	14	3.19	3.17
1	29	352	7	0	3.17
1	30	66	50	6.12	0.03
1	31	758	67	0	0.03
1	32	696	16	3.23	3.17
1	33	286	56	12.14	0.03
1	34	293	6	4.7	3.17
1	35	349	57	0	0.03
1	36	388	58	0.31	0.03
1	37	413	59	6.87	0.03
1	38	677	65	0	0.03
1	39	941	72	0	0.03
1	40	464	10	0	3.17
1	41	564	13	5.17	3.17
1	42	846	20	0	3.17
1	43	729	17	6.98	3.17
1	44	636	14	0.58	3.17
1	45	124	51	6.32	0.03
1	46	804	19	1.1	3.17
1	47	261	55	5.09	0.03
1	48	757	17	0	3.17
1	49	825	19	3.15	3.17
1	50	910	21	12.99	3.17
1	51	944	72	0	0.03
1	52	922	72	0	0.03
1	53	455	10	2.39	3.17
1	54	973	23	0	3.17
1	55	719	16	6.98	3.17
1	56	658	15	7.01	3.17
1	57	689	66	10.74	0.03
1	58	354	57	0	0.03
1	59	397	8	10.91	3.17
2	0	486	61	13.57	0.03
2	1	99	1	2.11	3.17
2	2	628	64	0.19	0.03
2	3	667	65	14.5	0.03
2	4	282	5	7.85	3.17
2	5	972	73	6.98	0.03
2	6	874	70	0	0.03
2	7	879	71	0	0.03
2	8	92	1	2.11	3.17
2	9	463	60	0	0.03
2	10	51	0	18.42	3.17
2	11	864	70	2.82	0.03
2	12	884	71	0	0.03
2	13	561	12	7.98	3.17
2	14	729	67	11.07	0.03
2	15	591	13	0	3.17
2	16	865	20	13.62	3.17
2	17	983	23	0	3.17
2	18	832	69	0	0.03
2	19	955	73	3.55	0.03
2	20	101	51	0.84	0.03
2	21	995	67	6.98	4.74
2	22	682	66	9.82	0.03
2	23	523	12	6.98	3.17
2	24	946	22	17.54	3.17
2	25	305	6	0	3.17
2	26	417	59	5.22	0.03
2	27	578	63	0	0.03
2	28	634	14	0	3.17
2	29	345	7	7.47	3.17
2	30	66	50	0	0.03
2	31	765	68	7.28	0.03
2	32	690	16	6.46	3.17
2	33	292	56	6.04	0.03
2	34	293	6	0	3.17
2	35	357	57	7.21	0.03
2	36	388	58	0	0.03
2	37	418	59	5.22	0.03
2	38	687	66	9.82	0.03
2	39	945	72	3.55	0.03
2	40	463	10	1.24	3.17
2	41	556	12	7.98	3.17
2	42	846	20	0.51	3.17
2	43	728	17	0.57	3.17
2	44	636	14	0	3.17
2	45	129	52	5.64	0.03
2	46	804	19	0	3.17
2	47	267	55	6.04	0.03
2	48	747	17	9.33	3.17
2	49	825	19	0	3.17
2	50	901	21	9.28	3.17
2	51	948	72	3.55	0.03
2	52	925	72	3.55	0.03
2	53	443	9	11.99	3.17
2	54	973	23	0	3.17
2	55	718	16	0.57	3.17
2	56	658	15	0	3.17
2	57	700	66	11.07	0.03
2	58	363	57	8.75	0.03
2	59	381	8	16.37	3.17
3	0	509	61	23.28	0.03
3	1	99	1	0	3.17
3	2	637	64	9.57	0.03
3	3	673	65	6.08	0.03
3	4	266	5	15.52	3.17
3	5	974	73	2.29	0.03
3	6	874	70	0	0.03
3	7	879	71	0	0.03
3	8	92	1	0	3.17
3	9	463	60	0	0.03
3	10	50	21	21.63	1.6
3	11	869	70	5.08	0.03
3	12	894	71	9.52	0.03
3	13	553	12	8.25	3.17
3	14	735	67	6.08	0.03
3	15	590	13	0.77	3.17
3	16	863	20	1.7	3.17
3	17	981	23	2.63	3.17
3	18	840	70	7.91	0.03
3	19	955	73	0	0.03
3	20	112	51	11.45	0.03
3	21	995	55	11.66	4.74
3	22	688	66	6.08	0.03
3	23	507	11	16.58	3.17
3	24	944	22	1.7	3.17
3	25	305	6	0	3.17
3	26	417	59	0	0.03
3	27	582	63	3.74	0.03
3	28	625	14	9.17	3.17
3	29	326	7	18.79	3.17
3	30	66	50	0	0.03
3	31	774	68	9.09	0.03
3	32	683	16	7.29	3.17
3	33	305	56	13.22	0.03
3	34	293	6	0	3.17
3	35	363	57	6.29	0.03
3	36	391	58	3.39	0.03
3	37	433	59	14.81	0.03
3	38	693	66	6.08	0.03
3	39	945	72	0	0.03
3	40	458	10	4.61	3.17
3	41	535	12	20.36	3.17
3	42	845	20	0.58	3.17
3	43	728	17	0	3.17
3	44	632	14	4.56	3.17
3	45	143	52	13.32	0.03
3	46	804	19	0	3.17
3	47	278	55	10.3	0.03
3	48	747	17	0	3.17
3	49	819	19	6.02	3.17
3	50	899	21	1.7	3.17
3	51	948	72	0	0.03
3	52	925	72	0	0.03
3	53	427	9	15.63	3.17
3	54	971	23	2.02	3.17
3	55	718	16	0	3.17
3	56	649	15	8.68	3.17
3	57	706	66	6.08	0.03
3	58	376	58	13.55	0.03
3	59	362	7	18.79	3.17
4	0	531	62	22.35	0.03
4	1	99	1	0	3.17
4	2	648	65	11.05	0.03
4	3	682	66	9.14	0.03
4	4	243	4	23.59	3.17
4	5	978	73	4.13	0.03
4	6	874	70	0	0.03
4	7	879	71	0	0.03
4	8	89	0	3.33	3.17
4	9	468	60	4.99	0.03
4	10	50	48	27.18	1.6
4	11	869	70	0	0.03
4	12	895	71	1.05	0.03
4	13	540	12	12.74	3.17
4	14	745	67	9.23	0.03
4	15	590	13	0	3.17
4	16	850	20	13.05	3.17
4	17	981	23	0	3.17
4	18	840	70	0	0.03
4	19	955	73	0.19	0.03
4	20	124	51	11.47	0.03
4	21	995	38	17.16	4.74
4	22	691	66	2.53	0.03
4	23	491	11	16.11	3.17
4	24	944	22	0	3.17
4	25	300	6	4.57	3.17
4	26	417	59	0	0.03
4	27	582	63	0	0.03
4	28	625	14	0	3.17
4	29	314	6	11.84	3.17
4	30	66	50	0	0.03
4	31	789	68	15.11	0.03
4	32	668	15	14.78	3.17
4	33	328	57	22.12	0.03
4	34	286	5	7.33	3.17
4	35	367	58	4.44	0.03
4	36	395	58	4.44	0.03
4	37	438	59	4.99	0.03
4	38	696	66	2.53	0.03
4	39	945	72	0.19	0.03
4	40	444	9	14.47	3.17
4	41	527	12	8.36	3.17
4	42	836	19	8.99	3.17
4	43	727	17	1.58	3.17
4	44	632	14	0	3.17
4	45	154	52	11.47	0.03
4	46	801	19	2.89	3.17
4	47	278	55	0	0.03
4	48	746	17	0.82	3.17
4	49	819	19	0	3.17
4	50	886	21	12.53	3.17
4	51	948	72	0.19	0.03
4	52	925	72	0	0.03
4	53	413	9	14.08	3.17
4	54	971	23	0	3.17
4	55	717	16	1.58	3.17
4	56	649	15	0	3.17
4	57	709	66	2.53	0.03
4	58	381	58	4.44	0.03
4	59	341	7	20.78	3.17
5	0	531	62	0	0.03
5	1	93	1	5.96	3.17
5	2	660	65	11.71	0.03
5	3	682	66	0	0.03
5	4	213	4	29.99	3.17
5	5	978	73	0	0.03
5	6	874	70	0	0.03
5	7	879	71	0	0.03
5	8	86	0	3.16	3.17
5	9	468	60	0	0.03
5	10	50	50	20.19	1.6
5	11	869	70	0	0.03
5	12	895	71	0	0.03
5	13	540	12	0	3.17
5	14	762	68	17.37	0.03
5	15	588	13	2.52	3.17
5	16	837	19	13.51	3.17
5	17	981	23	0	3.17
5	18	848	70	8.23	0.03
5	19	965	73	9.57	0.03
5	20	129	52	5.28	0.03
5	21	996	24	21.81	4.74
5	22	691	66	0	0.03
5	23	482	10	8.38	3.17
5	24	934	22	10.24	3.17
5	25	297	6	2.57	3.17
5	26	417	59	0	0.03
5	27	582	63	0	0.03
5	28	622	14	2.65	3.17
5	29	312	6	2.57	3.17
5	30	72	50	5.66	0.03
5	31	799	69	10.03	0.03
5	32	668	15	0	3.17
5	33	338	57	10.77	0.03
5	34	283	5	2.57	3.17
5	35	370	58	2.99	0.03
5	36	395	58	0	0.03
5	37	442	59	4.16	0.03
5	38	696	66	0	0.03
5	39	945	72	0	0.03
5	40	429	9	14.51	3.17
5	41	527	12	0	3.17
5	42	823	19	13.51	3.17
5	43	727	17	0	3.17
5	44	632	14	0	3.17
5	45	162	52	7.37	0.03
5	46	792	18	8.49	3.17
5	47	279	55	1.78	0.03
5	48	746	17	0	3.17
