models=Manhattan	maxpausetime=2	minspeed=22	fixedacceleration=false	maps=Manhattan	height=500	hlines=160,	width=500	dir12lanespace=50	vlines=137,	maxacceleration=10	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	303	160	1.91	0
1	1	275	210	0	3.14
1	2	187	295	8.29	1.57
1	3	236	160	4.01	0
1	4	137	71	4.97	-1.57
1	5	194	160	6.84	0
1	6	187	136	0.84	1.57
1	7	373	160	0	0
1	8	137	9	1.92	-1.57
1	9	371	210	0.52	3.14
2	0	305	160	1.41	0
2	1	275	210	0	3.14
2	2	187	306	11.22	1.57
2	3	247	160	11.26	0
2	4	137	56	14.84	-1.57
2	5	211	160	16.68	0
2	6	187	136	0	1.57
2	7	379	160	5.45	0
2	8	137	0	9.11	-1.57
2	9	371	210	0	3.14
3	0	314	160	9.33	0
3	1	268	210	7.9	3.14
3	2	187	312	5.54	1.57
3	3	259	160	11.42	0
3	4	137	49	7.19	-1.57
3	5	222	160	11.02	0
3	6	187	145	9.54	1.57
3	7	381	160	2.77	0
3	8	137	0	0	-1.57
3	9	370	210	1.16	3.14
4	0	329	160	15.34	0
4	1	257	210	10.88	3.14
4	2	187	322	9.95	1.57
4	3	269	160	9.81	0
4	4	137	37	12.65	-1.57
4	5	241	160	19.09	0
4	6	187	149	3.12	1.57
4	7	391	160	9.43	0
4	8	187	0	0	1.57
4	9	369	210	0.39	3.14
5	0	351	160	21.93	0
5	1	241	210	15.44	3.14
5	2	187	342	19.92	1.57
5	3	287	160	18.61	0
5	4	137	14	22.28	-1.57
5	5	259	160	18.61	0
5	6	187	149	0	1.57
5	7	409	160	18.43	0
5	8	187	0	0	1.57
5	9	362	210	7.51	3.14
6	0	381	160	29.73	0
6	1	228	210	13.16	3.14
6	2	187	361	19.63	1.57
6	3	301	160	13.46	0
6	4	137	0	26.54	-1.57
6	5	273	160	13.46	0
6	6	187	153	4.2	1.57
6	7	430	160	20.73	0
6	8	187	0	0	1.57
6	9	354	210	7.57	3.14
7	0	394	160	13.4	0
7	1	216	210	12.03	3.14
7	2	187	385	23.57	1.57
7	3	308	160	7.46	0
7	4	187	0	0	1.57
7	5	287	160	13.83	0
7	6	187	153	0	1.57
7	7	443	160	13.4	0
7	8	187	3	3.57	1.57
7	9	341	210	13.05	3.14
8	0	413	160	19.01	0
8	1	207	210	9.13	3.14
8	2	187	413	27.61	1.57
8	3	313	160	4.96	0
8	4	187	0	0	1.57
8	5	292	160	4.96	0
8	6	187	158	4.98	1.57
8	7	465	160	21.93	0
8	8	187	3	0	1.57
8	9	323	210	18.58	3.14
9	0	429	160	15.07	0
9	1	196	210	10.7	3.14
9	2	187	446	33	1.57
9	3	324	160	10.67	0
9	4	187	0	0	1.57
9	5	296	160	4.83	0
9	6	187	160	10.81	1.57
9	7	490	160	24.85	0
9	8	187	6	3.12	1.57
9	9	314	210	8.69	3.14
10	0	434	160	5.64	0
10	1	187	210	12.51	3.14
10	2	187	479	33	1.57
10	3	344	160	20.06	0
10	4	187	6	6.1	1.57
10	5	305	160	9.12	0
10	6	187	160	0	0
10	7	500	160	24.02	0
10	8	187	19	12.55	1.57
10	9	296	210	18.22	3.14
11	0	439	160	4.66	0
11	1	187	210	0	3.14
11	2	187	500	33	1.57
11	3	359	160	15.14	0
11	4	187	22	15.95	1.57
11	5	318	160	12.16	0
11	6	195	160	8.44	0
11	7	500	210	0	3.14
11	8	187	38	19.63	1.57
11	9	268	210	27.6	3.14
12	0	448	160	8.98	0
12	1	187	210	0	1.57
12	2	137	500	0	-1.57
12	3	371	160	11.93	0
12	4	187	38	15.97	1.57
12	5	338	160	20.34	0
12	6	195	160	0	0
12	7	491	210	8.67	3.14
12	8	187	67	29.03	1.57
12	9	237	210	30.72	3.14
13	0	466	160	18.61	0
13	1	187	210	0.97	1.57
13	2	137	495	4.81	-1.57
13	3	377	160	6.31	0
13	4	187	51	13.66	1.57
13	5	344	160	6.31	0
13	6	200	160	5.2	0
13	7	487	210	4.18	3.14
13	8	187	88	20.99	1.57
13	9	204	210	33	3.14
14	0	482	160	15.97	0
14	1	187	212	1.25	1.57
14	2	137	495	0	-1.57
14	3	388	160	10.86	0
14	4	187	69	17.77	1.57
14	5	355	160	10.53	0
14	6	214	160	14.1	0
14	7	475	210	11.7	3.14
14	8	187	113	24.72	1.57
14	9	187	210	33	3.14
15	0	495	160	13	0
15	1	187	215	3.55	1.57
15	2	137	485	9.75	-1.57
15	3	406	160	18.3	0
15	4	187	88	18.75	1.57
15	5	374	160	18.79	0
15	6	232	160	17.39	0
15	7	456	210	18.85	3.14
15	8	187	136	23.07	1.57
15	9	187	210	0	3.14
16	0	500	160	19.31	0
16	1	187	215	0	1.57
16	2	137	476	8.69	-1.57
16	3	428	160	21.48	0
16	4	187	112	24.34	1.57
16	5	395	160	21.48	0
16	6	258	160	26.05	0
16	7	429	210	26.94	3.14
16	8	187	160	24.75	1.57
16	9	178	210	8.93	3.14
17	0	500	160	0	0
17	1	187	217	2.21	1.57
17	2	137	466	10.21	-1.57
