
1	0	145	290	0.68	0
1	1	295	240	0.11	3.14
2	0	145	290	0	0
2	1	294	240	1.12	3.14
3	0	145	290	0	0
3	1	293	240	0.86	3.14
4	0	146	290	0.38	0
4	1	293	240	0	3.14
5	0	147	290	1.16	0
5	1	293	240	0	3.14
6	0	148	290	0.72	0
6	1	291	240	1.4	3.14
7	0	148	290	0	0
7	1	288	240	2.94	3.14
8	0	149	290	1.56	0
8	1	285	240	3.32	3.14
9	0	152	290	2.46	0
9	1	281	240	3.68	3.14
10	0	155	290	3.25	0
10	1	278	240	3.07	3.14
11	0	159	290	3.88	0
11	1	276	240	2.57	3.14
12	0	162	290	2.84	0
12	1	271	240	4.47	3.14
13	0	165	290	3.41	0
13	1	265	240	6.33	3.14
14	0	168	290	2.99	0
14	1	258	240	6.53	3.14
15	0	171	290	2.9	0
15	1	253	240	5.62	3.14
16	0	172	290	0.96	0
16	1	247	240	5.48	3.14
17	0	174	290	1.67	0
17	1	242	240	4.93	3.14
18	0	177	290	3.07	0
18	1	236	240	6.69	3.14
19	0	178	290	1.27	0
19	1	230	240	5.66	3.14
20	0	181	290	3.15	0
20	1	224	240	6.12	3.14
21	0	186	290	4.78	0
21	1	216	240	8.01	3.14
22	0	192	290	6.61	0
22	1	206	240	9.82	3.14
23	0	201	290	8.42	0
23	1	196	240	9.81	3.14
24	0	209	290	8.36	0
24	1	188	240	8.65	3.14
25	0	216	290	6.55	0
25	1	178	240	9.6	3.14
26	0	224	290	8.19	0
26	1	168	240	10	3.14
27	0	231	290	7.38	0
27	1	158	240	10	3.14
28	0	238	290	6.38	0
28	1	150	240	8.1	3.14
29	0	244	290	5.94	0
29	1	150	240	8.23	3.14
30	0	248	290	4.53	0
30	1	150	230	9.06	-1.57
31	0	252	290	3.42	0
31	1	150	220	10	-1.57
32	0	257	290	5.26	0
32	1	150	210	10	-1.57
33	0	262	290	5.69	0
33	1	150	200	10	-1.57
34	0	269	290	6.76	0
34	1	150	190	10	-1.57
35	0	276	290	7.23	0
35	1	150	180	10	-1.57
36	0	283	290	6.77	0
36	1	150	170	10	-1.57
37	0	292	290	8.31	0
37	1	150	160	10	-1.57
38	0	301	290	9.89	0
38	1	150	150	10	-1.57
39	0	310	290	8.14	0
39	1	150	140	10	-1.57
40	0	318	290	8.77	0
40	1	150	130	10	-1.57
41	0	323	290	8.14	0
41	1	150	120	10	-1.57
42	0	323	290	6.52	0.83
42	1	150	110	10	-1.57
43	0	328	295	7.73	0.83
43	1	150	102	8.2	-1.57
44	0	332	300	6.88	0.83
44	1	150	93	8.88	-1.57
45	0	338	306	7.83	0.83
45	1	150	84	8.91	-1.57
46	0	344	313	8.79	0.83
46	1	150	75	9.32	-1.57
47	0	348	318	7.17	0.83
47	1	150	65	9.93	-1.57
48	0	352	322	5.41	0.83
48	1	150	55	10	-1.57
49	0	357	327	7.03	0.83
49	1	150	50	10	-1.57
50	0	362	332	7.13	0.83
50	1	140	50	10	3.14
51	0	366	337	6.84	0.83
51	1	130	50	10	3.14
52	0	372	343	8.06	0.83
52	1	120	50	10	3.14
53	0	377	349	8.43	0.83
53	1	110	50	9.2	3.14
54	0	384	356	9.5	0.83
54	1	103	50	7.37	3.14
55	0	391	364	10	0.83
55	1	95	50	7.85	3.14
56	0	397	370	8.87	0.83
56	1	85	50	9.78	3.14
57	0	403	378	10	0.83
57	1	75	50	10	3.14
58	0	410	385	10	0.83
58	1	65	50	10	3.14
59	0	416	391	8.09	0.83
59	1	56	50	9.62	3.14
60	0	421	397	8.41	0.83
60	1	50	50	10	3.14
61	0	424	401	9.84	0.83
61	1	50	50	9.27	1.57
62	0	424	401	10	5.54
62	1	50	59	9.18	1.57
63	0	432	394	10	5.54
63	1	50	69	10	1.57
64	0	439	387	10	5.54
64	1	50	79	10	1.57
65	0	446	381	8.87	5.54
65	1	50	89	10	1.57
66	0	451	377	6.89	5.54
66	1	50	99	9.9	1.57
67	0	457	371	8.24	5.54
67	1	50	109	10	1.57
68	0	463	365	8.29	5.54
68	1	50	119	10	1.57
69	0	469	360	8.38	5.54
69	1	50	127	8.81	1.57
70	0	476	354	9.2	5.54
70	1	50	137	10	1.57
71	0	483	347	10	5.54
71	1	50	147	10	1.57
72	0	491	340	10	5.54
72	1	50	156	8.41	1.57
73	0	498	333	10	5.54
73	1	50	165	9.24	1.57
74	0	498	333	9.4	5.54
74	1	50	174	9.28	1.57
75	0	492	327	8.79	3.97
