
1	0	537	62	9.31	0.03
1	1	806	69	2.23	0.03
1	2	437	59	2.69	0.03
1	3	750	47	0	3.17
1	4	989	53	0	3.17
1	5	280	55	4.99	0.03
1	6	612	64	3.73	0.03
1	7	843	50	0.74	3.17
1	8	403	58	0	0.03
1	9	804	49	4.84	3.17
1	10	552	42	0.21	3.17
1	11	865	70	0	0.03
1	12	713	46	7.75	3.17
1	13	410	59	0	0.03
1	14	420	59	7.28	0.03
1	15	974	53	6.34	3.17
1	16	157	52	0	0.03
1	17	800	69	2.23	0.03
1	18	840	50	0	3.17
1	19	210	34	0	3.17
1	20	379	38	0	3.17
1	21	237	34	2.93	3.17
1	22	408	39	1.62	3.17
1	23	146	52	7	0.03
1	24	883	51	0.61	3.17
1	25	498	61	0	0.03
1	26	213	54	6.43	0.03
1	27	100	31	0	3.17
1	28	144	32	0	3.17
1	29	342	57	0	0.03
2	0	548	62	11.33	0.03
2	1	807	69	1	0.03
2	2	449	60	12.47	0.03
2	3	750	47	0	3.17
2	4	985	53	3.3	3.17
2	5	295	56	14.81	0.03
2	6	617	64	5.37	0.03
2	7	843	50	0	3.17
2	8	403	58	0	0.03
2	9	800	49	3.62	3.17
2	10	544	42	7.31	3.17
2	11	865	70	0	0.03
2	12	697	46	15.66	3.17
2	13	411	59	0.82	0.03
2	14	425	59	4.42	0.03
2	15	972	53	2.1	3.17
2	16	161	52	4.84	0.03
2	17	801	69	1	0.03
2	18	834	49	5.69	3.17
2	19	210	34	0	3.17
2	20	379	38	0	3.17
2	21	228	34	8.97	3.17
2	22	397	38	11.17	3.17
2	23	149	52	3.09	0.03
2	24	876	50	7.37	3.17
2	25	503	61	4.63	0.03
2	26	213	54	0	0.03
2	27	100	31	0	3.17
2	28	144	32	0	3.17
2	29	345	57	2.86	0.03
3	0	566	63	17.66	0.03
3	1	814	69	7.89	0.03
3	2	463	60	14.01	0.03
3	3	747	47	3.27	3.17
3	4	985	53	0	3.17
3	5	308	56	12.97	0.03
3	6	627	64	9.26	0.03
3	7	840	50	3.96	3.17
3	8	403	58	0	0.03
3	9	793	48	7.19	3.17
3	10	530	42	14.02	3.17
3	11	871	70	6.22	0.03
3	12	679	45	17.94	3.17
3	13	419	59	7.93	0.03
3	14	433	59	7.94	0.03
3	15	972	53	0	3.17
3	16	167	52	5.7	0.03
3	17	802	69	0.67	0.03
3	18	827	49	7.01	3.17
3	19	209	34	0.95	3.17
3	20	375	38	4.27	3.17
3	21	227	34	0.95	3.17
3	22	395	38	1.48	3.17
3	23	154	52	5.31	0.03
3	24	871	50	5.06	3.17
3	25	514	61	11.03	0.03
3	26	213	54	0	0.03
3	27	97	31	2.99	3.17
3	28	137	32	6.99	3.17
3	29	345	57	0	0.03
4	0	589	63	23.62	0.03
4	1	827	69	13.06	0.03
4	2	479	60	15.76	0.03
4	3	740	47	6.69	3.17
4	4	981	53	3.9	3.17
4	5	330	57	21.81	0.03
4	6	634	64	7.78	0.03
4	7	835	49	5	3.17
4	8	407	59	4.23	0.03
4	9	780	48	13.15	3.17
4	10	507	41	23.78	3.17
4	11	875	70	3.51	0.03
4	12	666	45	13.08	3.17
4	13	424	59	5.16	0.03
4	14	439	59	6.32	0.03
4	15	963	53	8.62	3.17
4	16	172	53	5.19	0.03
4	17	802	69	0	0.03
4	18	824	49	3.68	3.17
4	19	209	34	0	3.17
4	20	362	37	13.16	3.17
4	21	224	34	3.57	3.17
4	22	391	38	3.95	3.17
4	23	159	52	5.19	0.03
4	24	857	50	13.9	3.17
4	25	534	62	19.93	0.03
4	26	217	54	4.67	0.03
4	27	97	31	0	3.17
4	28	127	31	9.81	3.17
4	29	354	57	9.5	0.03
5	0	618	64	29.24	0.03
5	1	847	70	19.25	0.03
5	2	486	61	7.1	0.03
5	3	724	47	16.09	3.17
5	4	981	53	0	3.17
5	5	342	57	12.32	0.03
5	6	650	65	15.63	0.03
5	7	826	49	8.44	3.17
5	8	418	59	11.01	0.03
5	9	758	47	21.7	3.17
5	10	482	40	24.24	3.17
5	11	886	71	11.55	0.03
5	12	643	45	22.69	3.17
5	13	437	59	13.52	0.03
5	14	454	60	15.07	0.03
5	15	954	52	9.59	3.17
5	16	177	53	5.02	0.03
5	17	806	69	4.1	0.03
5	18	815	49	8.44	3.17
5	19	203	33	6.5	3.17
5	20	355	37	7.01	3.17
5	21	217	34	6.59	3.17
5	22	379	38	12.79	3.17
5	23	164	52	5.02	0.03
5	24	848	50	8.6	3.17
5	25	549	62	14.97	0.03
5	26	217	54	0	0.03
5	27	97	31	0	3.17
5	28	127	31	0	3.17
5	29	370	58	15.27	0.03
6	0	642	65	23.45	0.03
6	1	875	70	28.44	0.03
6	2	494	61	7.61	0.03
6	3	707	46	16.48	3.17
6	4	981	53	0	3.17
6	5	357	57	15.27	0.03
6	6	673	65	23.19	0.03
6	7	818	49	7.72	3.17
6	8	432	59	14.33	0.03
6	9	746	47	12.34	3.17
6	10	467	40	15.43	3.17
6	11	906	71	20.13	0.03
6	12	611	44	31.9	3.17
6	13	448	60	10.67	0.03
6	14	465	60	10.67	0.03
6	15	941	52	12.36	3.17
6	16	186	53	8.67	0.03
