models=FreeWay	maxpausetime=10	minspeed=22	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=0	pointsX=50.0,500.0,500.0,	dir12space=150	pointsY=50.0,49.0,410.0,	maxacceleration=2	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testnew	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=50	maxsimulationtime=11
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	398	-100	0.97	3.14
1	1	650	-44	0.42	-1.57
1	2	644	-101	1.02	3.14
1	3	507	-101	0	3.14
1	4	500	401	0	1.57
1	5	552	-101	0	3.14
1	6	77	-100	1.89	3.14
1	7	500	290	1.07	1.57
1	8	123	-100	0	3.14
1	9	253	49	0	6.28
1	10	500	349	0	1.57
1	11	650	250	1.15	-1.57
1	12	69	49	0	6.28
1	13	650	188	1.11	-1.57
1	14	500	140	0.71	1.57
1	15	318	49	1.47	6.28
1	16	401	-100	1.92	3.14
1	17	347	-100	0.65	3.14
1	18	500	187	0	1.57
1	19	497	-100	0	3.14
1	20	348	-100	1.62	3.14
1	21	650	-7	0.24	-1.57
1	22	637	-101	0.93	3.14
1	23	500	161	0	1.57
1	24	309	49	1.63	6.28
1	25	479	-100	1.36	3.14
1	26	345	-100	0	3.14
1	27	500	334	0	1.57
1	28	165	-100	0.71	3.14
1	29	650	8	0.64	-1.57
1	30	533	-101	1.46	3.14
1	31	650	231	0.16	-1.57
1	32	422	-100	1.69	3.14
1	33	500	197	0.07	1.57
1	34	151	49	0	6.28
1	35	160	-100	0.08	3.14
1	36	56	49	1.2	6.28
1	37	331	49	0.92	6.28
1	38	650	102	0.2	-1.57
1	39	388	-100	0	3.14
1	40	410	-100	1.49	3.14
1	41	403	49	1.05	6.28
1	42	472	-100	0.85	3.14
1	43	409	-100	1.44	3.14
1	44	500	366	0	1.57
1	45	229	-100	1.51	3.14
1	46	275	-100	0	3.14
1	47	650	265	1.39	-1.57
1	48	311	-100	0.5	3.14
1	49	500	138	1.28	1.57
2	0	398	-100	0.21	3.14
2	1	650	-45	1.12	-1.57
2	2	643	-101	1.34	3.14
2	3	506	-101	0.97	3.14
2	4	500	401	0.37	1.57
2	5	552	-101	0.2	3.14
2	6	75	-100	2.59	3.14
2	7	500	290	0	1.57
2	8	123	-100	0	3.14
2	9	254	49	0.5	6.28
2	10	500	351	1.71	1.57
2	11	650	250	0.17	-1.57
2	12	70	49	0.23	6.28
2	13	650	186	2.49	-1.57
2	14	500	143	2.33	1.57
2	15	320	49	1.67	6.28
2	16	401	-100	0.03	3.14
2	17	346	-100	0.72	3.14
2	18	500	188	1.4	1.57
2	19	496	-100	1.17	3.14
2	20	348	-100	0.72	3.14
2	21	650	-7	0.5	-1.57
2	22	635	-101	2.02	3.14
2	23	500	161	0	1.57
2	24	309	49	0.13	6.28
2	25	477	-100	2.28	3.14
2	26	345	-100	0.72	3.14
2	27	500	335	0.76	1.57
2	28	164	-100	0.29	3.14
2	29	650	7	0.94	-1.57
2	30	530	-101	2.08	3.14
2	31	650	230	1.38	-1.57
2	32	419	-100	3.01	3.14
2	33	500	198	1.14	1.57
2	34	152	49	0.66	6.28
2	35	160	-100	0	3.14
2	36	58	49	1.89	6.28
2	37	332	49	0.48	6.28
2	38	650	102	0.63	-1.57
2	39	386	-100	1.71	3.14
2	40	408	-100	1.53	3.14
2	41	405	49	1.94	6.28
2	42	470	-100	1.5	3.14
2	43	408	-100	1.39	3.14
2	44	500	368	1.53	1.57
2	45	228	-100	0.91	3.14
2	46	275	-100	0	3.14
2	47	650	262	2.28	-1.57
2	48	309	-100	1.94	3.14
2	49	500	141	2.33	1.57
3	0	398	-100	0	3.14
3	1	650	-45	0	-1.57
3	2	642	-101	1.37	3.14
3	3	505	-101	1.02	3.14
3	4	500	403	1.7	1.57
3	5	550	-101	1.43	3.14
3	6	71	-100	3.86	3.14
3	7	500	292	1.38	1.57
3	8	123	-100	0	3.14
3	9	254	49	0	6.28
3	10	500	354	3.52	1.57
3	11	650	248	2.11	-1.57
3	12	70	49	0	6.28
3	13	650	183	2.59	-1.57
3	14	500	147	4.26	1.57
3	15	322	49	2.25	6.28
3	16	401	-100	0	3.14
3	17	344	-100	1.81	3.14
3	18	500	190	1.98	1.57
3	19	494	-100	2.07	3.14
