models=FreeWay	maxpausetime=10	minspeed=22	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=0	pointsX=50.0,500.0,500.0,	dir12space=50	pointsY=50.0,49.0,410.0,	maxacceleration=2	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testnew	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=50	maxsimulationtime=11
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	497	49	0	6.28
1	1	550	374	1.65	-1.57
1	2	196	49	0.83	6.28
1	3	411	49	1.03	6.28
1	4	421	49	0	6.28
1	5	550	354	0.51	-1.57
1	6	209	0	0	3.14
1	7	550	196	0.72	-1.57
1	8	550	208	1	-1.57
1	9	500	264	0.56	1.57
1	10	454	49	0	6.28
1	11	312	0	0	3.14
1	12	105	49	0.99	6.28
1	13	239	49	0.66	6.28
1	14	500	342	1.56	1.57
1	15	500	97	0.61	1.57
1	16	374	49	0	6.28
1	17	447	49	1.39	6.28
1	18	359	0	0.72	3.14
1	19	500	295	0.26	1.57
1	20	138	49	0	6.28
1	21	169	49	0	6.28
1	22	500	163	0	1.57
1	23	500	110	1.05	1.57
1	24	281	0	0.31	3.14
1	25	500	65	0	1.57
1	26	550	358	0.39	-1.57
1	27	161	49	1.24	6.28
1	28	395	0	1.36	3.14
1	29	550	189	0	-1.57
1	30	500	198	0	1.57
1	31	221	49	0.25	6.28
1	32	550	87	0.85	-1.57
1	33	355	49	0	6.28
1	34	135	49	0	6.28
1	35	500	299	0.97	1.57
1	36	500	279	1.93	1.57
1	37	395	0	1.36	3.14
1	38	210	0	0.29	3.14
1	39	486	49	1.2	6.28
1	40	500	316	0.46	1.57
1	41	500	211	0	1.57
1	42	355	0	0	3.14
1	43	550	179	0	-1.57
1	44	228	49	0.88	6.28
1	45	191	49	0.5	6.28
1	46	550	276	0	-1.57
1	47	189	0	0	3.14
1	48	254	0	0.94	3.14
1	49	435	0	0	3.14
2	0	499	49	1.35	6.28
2	1	550	372	2.26	-1.57
2	2	197	49	0.98	6.28
2	3	414	49	2.91	6.28
2	4	421	49	0.11	6.28
2	5	550	353	0.72	-1.57
2	6	209	0	0	3.14
2	7	550	194	1.84	-1.57
2	8	550	208	0.84	-1.57
2	9	500	264	0	1.57
2	10	454	49	0	6.28
2	11	312	0	0.15	3.14
2	12	108	49	2.49	6.28
2	13	240	49	0.81	6.28
2	14	500	344	2.46	1.57
2	15	500	97	0.39	1.57
2	16	375	49	1.08	6.28
2	17	449	49	2.02	6.28
2	18	358	0	0.76	3.14
2	19	500	295	0	1.57
2	20	139	49	1.64	6.28
2	21	170	49	0.9	6.28
2	22	500	164	1.04	1.57
2	23	500	111	0.24	1.57
2	24	280	0	0.96	3.14
2	25	500	65	0.31	1.57
2	26	550	357	0.73	-1.57
2	27	164	49	2.42	6.28
2	28	393	0	1.95	3.14
2	29	550	188	1.25	-1.57
2	30	500	200	1.45	1.57
2	31	221	49	0	6.28
2	32	550	85	2.77	-1.57
2	33	357	49	1.82	6.28
2	34	135	49	0	6.28
2	35	500	302	2.5	1.57
2	36	500	280	0.95	1.57
2	37	394	0	0.65	3.14
2	38	210	0	0	3.14
2	39	488	49	2	6.28
2	40	500	317	1.56	1.57
2	41	500	211	0	1.57
2	42	354	0	0.56	3.14
2	43	550	179	0.8	-1.57
2	44	229	49	1.21	6.28
2	45	192	49	0.35	6.28
2	46	550	276	0	-1.57
2	47	188	0	1.2	3.14
2	48	254	0	0.05	3.14
2	49	435	0	0.15	3.14
3	0	500	49	3.11	6.28
3	1	550	369	3.17	-1.57
3	2	199	49	1.72	6.28
3	3	416	49	1.64	6.28
3	4	422	49	1.22	6.28
3	5	550	353	0	-1.57
3	6	209	0	0	3.14
3	7	550	193	0.9	-1.57
3	8	550	205	2.23	-1.57
3	9	500	265	0.84	1.57
3	10	455	49	0.62	6.28
3	11	310	0	2.04	3.14
3	12	110	49	2.64	6.28
3	13	241	49	1.41	6.28
3	14	500	348	3.45	1.57
3	15	500	99	1.43	1.57
3	16	378	49	2.87	6.28
3	17	451	49	1.88	6.28
3	18	357	0	0.71	3.14
3	19	500	295	0.22	1.57
3	20	143	49	3.43	6.28
3	21	170	49	0	6.28
3	22	500	167	2.81	1.57
3	23	500	111	0	1.57
3	24	278	0	1.22	3.14
3	25	500	66	1.38	1.57
3	26	550	355	1.72	-1.57
3	27	165	49	1.53	6.28
3	28	390	0	3.17	3.14
3	29	550	187	0.9	-1.57
3	30	500	203	3.35	1.57
3	31	221	49	0.23	6.28
3	32	550	82	3.09	-1.57
3	33	359	49	2.11	6.28
3	34	137	49	1.83	6.28
3	35	500	302	0.71	1.57
3	36	500	281	1.22	1.57
3	37	392	0	2.12	3.14
3	38	210	0	0	3.14
3	39	492	49	3.88	6.28
3	40	500	321	3.46	1.57
3	41	500	213	1.17	1.57
3	42	353	0	0.71	3.14
3	43	550	179	0	-1.57
3	44	231	49	2.16	6.28
3	45	192	49	0	6.28
3	46	550	275	1.15	-1.57
3	47	185	0	2.28	3.14
3	48	254	0	0	3.14
3	49	433	0	1.86	3.14
4	0	500	53	4.73	1.57
4	1	550	364	4.82	-1.57
4	2	199	49	0.17	6.28
4	3	419	49	3.33	6.28
4	4	425	49	2.33	6.28
4	5	550	353	0	-1.57
4	6	209	0	0	3.14
4	7	550	191	1.95	-1.57
4	8	550	203	2.18	-1.57
4	9	500	265	0.03	1.57
4	10	455	49	0.76	6.28
4	11	309	0	1.26	3.14
4	12	111	49	0.89	6.28
4	13	243	49	1.8	6.28
4	14	500	350	2.16	1.57
4	15	500	99	0	1.57
4	16	381	49	3.68	6.28
4	17	452	49	0.76	6.28
4	18	356	0	1.32	3.14
4	19	500	297	1.75	1.57
4	20	147	49	4.29	6.28
4	21	171	49	0.76	6.28
4	22	500	171	3.72	1.57
4	23	500	111	0	1.57
4	24	278	0	0.81	3.14
4	25	500	70	3.26	1.57
4	26	550	355	0	-1.57
4	27	167	49	1.82	6.28
4	28	386	0	3.56	3.14
4	29	550	185	1.64	-1.57
4	30	500	208	5.28	1.57
4	31	222	49	0.46	6.28
4	32	550	77	4.57	-1.57
4	33	359	49	0.69	6.28
4	34	140	49	2.86	6.28
4	35	500	304	1.73	1.57
4	36	500	281	0	1.57
4	37	389	0	2.82	3.14
4	38	210	0	0	3.14
4	39	495	49	2.99	6.28
4	40	500	326	5.21	1.57
4	41	500	214	1.64	1.57
4	42	353	0	0.24	3.14
4	43	550	177	1.38	-1.57
4	44	233	49	2.07	6.28
4	45	193	49	1.3	6.28
4	46	550	272	3.07	-1.57
4	47	185	0	0.84	3.14
4	48	253	0	0.47	3.14
4	49	433	0	0.29	3.14
5	0	500	58	4.34	1.57
5	1	550	364	0	-1.57
5	2	200	49	1.21	6.28
5	3	423	49	3.8	6.28
5	4	427	49	2.02	6.28
5	5	550	353	0	-1.57
5	6	208	0	0.17	3.14
5	7	550	189	2.36	-1.57
5	8	550	199	3.86	-1.57
5	9	500	267	1.75	1.57
5	10	457	49	2.05	6.28
5	11	307	0	1.9	3.14
5	12	114	49	2.86	6.28
5	13	246	49	3.74	6.28
5	14	500	350	0.71	1.57
5	15	500	99	0.2	1.57
5	16	383	49	1.94	6.28
5	17	454	49	1.89	6.28
5	18	354	0	1.87	3.14
5	19	500	298	0.88	1.57
5	20	152	49	4.67	6.28
5	21	172	49	1.43	6.28
5	22	500	176	5.11	1.57
5	23	500	111	0.74	1.57
5	24	276	0	1.65	3.14
5	25	500	74	4.1	1.57
5	26	550	355	0	-1.57
5	27	168	49	1.43	6.28
5	28	383	0	3.32	3.14
5	29	550	181	3.54	-1.57
5	30	500	211	2.97	1.57
5	31	223	49	0.83	6.28
