models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,	dir12space=0	pointsY=50.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	75	1.99	1.57
1	1	50	141	1.45	1.57
2	0	50	77	1.75	1.57
2	1	50	141	0	1.57
3	0	50	79	1.83	1.57
3	1	50	143	1.84	1.57
4	0	50	81	2.28	1.57
4	1	50	146	2.95	1.57
5	0	50	85	4.04	1.57
5	1	50	150	4.16	1.57
6	0	50	88	2.84	1.57
6	1	50	155	5.44	1.57
7	0	50	90	1.33	1.57
7	1	50	162	6.18	1.57
8	0	50	92	2.08	1.57
8	1	50	166	4.92	1.57
9	0	50	95	3.72	1.57
9	1	50	173	6.8	1.57
10	0	50	100	5.09	1.57
10	1	50	180	6.92	1.57
11	0	50	107	6.13	1.57
11	1	50	186	5.69	1.57
12	0	50	114	7.71	1.57
12	1	50	193	7.43	1.57
13	0	50	123	9.16	1.57
13	1	50	202	8.38	1.57
14	0	50	133	9.84	1.57
14	1	50	211	9.58	1.57
15	0	50	143	10	1.57
15	1	50	221	10	1.57
16	0	50	152	8.75	1.57
16	1	50	231	9.89	1.57
17	0	50	159	6.75	1.57
17	1	50	239	7.89	1.57
18	0	50	166	6.79	1.57
18	1	50	246	7.29	1.57
19	0	50	172	6.84	1.57
19	1	50	255	8.78	1.57
20	0	50	181	8.76	1.57
20	1	50	265	9.52	1.57
21	0	50	191	10	1.57
21	1	50	274	9.75	1.57
22	0	50	201	10	1.57
22	1	50	284	10	1.57
23	0	50	211	10	1.57
23	1	50	293	8.28	1.57
24	0	50	220	8.47	1.57
24	1	50	299	6.41	1.57
25	0	50	228	8.87	1.57
25	1	50	305	5.98	1.57
26	0	50	238	10	1.57
26	1	50	312	6.56	1.57
27	0	50	248	10	1.57
27	1	50	320	8.15	1.57
28	0	50	258	10	1.57
28	1	50	329	9.11	1.57
29	0	50	268	10	1.57
29	1	50	338	9.47	1.57
30	0	50	277	8.18	1.57
30	1	50	340	7.7	1.57
31	0	50	285	8.73	1.57
31	1	50	340	8.42	0
32	0	50	292	6.88	1.57
32	1	50	330	9.76	-1.57
33	0	50	299	6.33	1.57
33	1	50	320	9.27	-1.57
34	0	50	304	5.67	1.57
34	1	50	311	9.41	-1.57
35	0	50	310	6.05	1.57
35	1	50	303	8.32	-1.57
36	0	50	318	8.04	1.57
36	1	50	293	9.62	-1.57
37	0	50	325	6.6	1.57
37	1	50	283	10	-1.57
38	0	50	332	6.95	1.57
38	1	50	274	9.28	-1.57
39	0	50	338	5.74	1.57
39	1	50	264	9.54	-1.57
40	0	50	340	4.75	1.57
40	1	50	256	8.79	-1.57
41	0	50	340	5.88	0
41	1	50	246	10	-1.57
42	0	50	333	6.55	-1.57
42	1	50	236	9.03	-1.57
43	0	50	326	7.23	-1.57
43	1	50	226	10	-1.57
44	0	50	317	8.58	-1.57
44	1	50	216	10	-1.57
45	0	50	308	9.56	-1.57
45	1	50	207	9.96	-1.57
46	0	50	298	10	-1.57
46	1	50	197	10	-1.57
47	0	50	288	10	-1.57
47	1	50	187	10	-1.57
48	0	50	278	10	-1.57
48	1	50	178	8.33	-1.57
49	0	50	268	9.36	-1.57
49	1	50	169	9.47	-1.57
50	0	50	258	10	-1.57
50	1	50	161	7.8	-1.57
51	0	50	248	10	-1.57
51	1	50	152	8.91	-1.57
52	0	50	240	8.03	-1.57
52	1	50	144	7.97	-1.57
53	0	50	233	7.05	-1.57
53	1	50	135	9.08	-1.57
54	0	50	225	8.6	-1.57
54	1	50	125	10	-1.57
55	0	50	215	9.14	-1.57
55	1	50	115	10	-1.57
56	0	50	205	10	-1.57
56	1	50	105	10	-1.57
57	0	50	197	8.43	-1.57
57	1	50	95	10	-1.57
58	0	50	190	7.31	-1.57
58	1	50	85	9.92	-1.57
59	0	50	180	9.17	-1.57
59	1	50	75	10	-1.57
60	0	50	170	10	-1.57
60	1	50	65	10	-1.57
61	0	50	160	10	-1.57
61	1	50	55	10	-1.57
62	0	50	150	10	-1.57
62	1	50	50	10	-1.57
63	0	50	140	10	-1.57
63	1	50	50	10	0
64	0	50	132	8.91	-1.57
64	1	50	50	9.91	1.57
65	0	50	123	8.71	-1.57
65	1	50	60	10	1.57
66	0	50	114	8.53	-1.57
66	1	50	70	10	1.57
67	0	50	104	9.95	-1.57
67	1	50	78	8.48	1.57
68	0	50	94	9.97	-1.57
68	1	50	87	8.56	1.57
69	0	50	84	10	-1.57
69	1	50	97	10	1.57
70	0	50	74	10	-1.57
70	1	50	107	10	1.57
71	0	50	64	10	-1.57
71	1	50	117	10	1.57
72	0	50	55	9.1	-1.57
72	1	50	126	9.05	1.57
73	0	50	50	9.46	-1.57
