1	0	502	61	0.34	0.03
1	1	482	40	0	3.17
1	2	697	46	1.28	3.17
1	3	622	44	0	3.17
1	4	408	39	0	3.17
1	5	310	56	0	0.03
1	6	165	52	0.22	0.03
1	7	336	57	1.9	0.03
1	8	470	40	0	3.17
1	9	486	61	1.4	0.03
1	10	439	59	0.38	0.03
1	11	358	57	0	0.03
1	12	780	48	0	3.17
1	13	150	32	1.32	3.17
1	14	825	49	1.42	3.17
1	15	785	68	1.3	0.03
1	16	437	39	0	3.17
1	17	223	34	0.41	3.17
1	18	591	43	0	3.17
1	19	98	31	0	3.17
1	20	886	71	0.27	0.03
1	21	226	34	1.27	3.17
1	22	856	50	0	3.17
1	23	735	67	0	0.03
1	24	590	43	0	3.17
1	25	279	35	1.85	3.17
1	26	702	66	0.6	0.03
1	27	436	59	0	0.03
1	28	332	57	0.25	0.03
1	29	472	40	1.42	3.17
2	0	502	61	0	0.03
2	1	480	40	1.81	3.17
2	2	695	46	2.13	3.17
2	3	621	44	0.8	3.17
2	4	406	39	1.92	3.17
2	5	311	56	0.85	0.03
2	6	167	52	1.98	0.03
2	7	339	57	2.87	0.03
2	8	468	40	1.43	3.17
2	9	487	61	0.89	0.03
2	10	441	59	1.63	0.03
2	11	359	57	1.06	0.03
2	12	778	48	1.93	3.17
2	13	148	32	2.22	3.17
2	14	823	49	1.63	3.17
2	15	786	68	0.48	0.03
2	16	437	39	0	3.17
2	17	223	34	0	3.17
2	18	590	43	0.88	3.17
2	19	98	31	0	3.17
2	20	887	71	1.81	0.03
2	21	226	34	0	3.17
2	22	855	50	1.41	3.17
2	23	735	67	0	0.03
2	24	590	43	0	3.17
2	25	277	35	2.23	3.17
2	26	703	66	0.8	0.03
2	27	436	59	0.35	0.03
2	28	332	57	0.23	0.03
2	29	472	40	0	3.17
3	0	503	61	0.81	0.03
3	1	478	40	2.14	3.17
3	2	691	46	3.58	3.17
3	3	621	44	0.67	3.17
3	4	404	39	1.33	3.17
3	5	312	56	1.48	0.03
3	6	169	53	2.13	0.03
3	7	344	57	4.25	0.03
3	8	466	40	2.04	3.17
3	9	487	61	0	0.03
3	10	444	60	2.99	0.03
3	11	361	57	2.15	0.03
3	12	775	48	3.15	3.17
3	13	144	32	3.57	3.17
3	14	821	49	2.64	3.17
3	15	787	68	0.7	0.03
3	16	437	39	0	3.17
3	17	222	34	0.75	3.17
3	18	590	43	0.78	3.17
3	19	98	31	0.22	3.17
3	20	891	71	3.17	0.03
3	21	225	34	0.75	3.17
3	22	852	50	2.75	3.17
3	23	736	67	0.99	0.03
3	24	590	43	0	3.17
3	25	274	35	3	3.17
3	26	705	66	2	0.03
3	27	438	59	1.99	0.03
3	28	333	57	1.12	0.03
3	29	472	40	0.04	3.17
4	0	504	61	1.37	0.03
4	1	477	40	0.83	3.17
4	2	687	46	4.2	3.17
4	3	619	44	1.1	3.17
4	4	403	38	1.34	3.17
4	5	313	56	0.31	0.03
4	6	172	53	2.51	0.03
4	7	346	57	2.67	0.03
4	8	464	40	2.32	3.17
4	9	488	61	1.55	0.03
4	10	448	60	4.23	0.03
4	11	361	57	0.45	0.03
4	12	773	48	2.74	3.17
4	13	139	32	5.08	3.17
4	14	819	49	1.36	3.17
4	15	787	68	0	0.03
4	16	435	39	1.54	3.17
4	17	221	34	1.73	3.17
4	18	588	43	1.47	3.17
4	19	96	31	1.65	3.17
4	20	895	71	4.89	0.03
4	21	223	34	2.07	3.17
4	22	847	50	4.42	3.17
4	23	737	67	1.67	0.03
4	24	590	43	0.58	3.17
4	25	272	35	2.23	3.17
4	26	707	66	2.52	0.03
4	27	441	59	2.96	0.03
4	28	335	57	1.7	0.03
4	29	471	40	0.83	3.17
5	0	506	61	1.63	0.03
5	1	475	40	2.13	3.17
5	2	683	46	4.38	3.17
5	3	617	44	2.37	3.17
5	4	401	38	1.9	3.17
5	5	313	56	0.41	0.03
5	6	175	53	3.6	0.03
5	7	350	57	3.83	0.03
5	8	463	40	0.58	3.17
5	9	489	61	0.82	0.03
5	10	454	60	5.95	0.03
5	11	361	57	0	0.03
5	12	769	48	3.67	3.17
5	13	135	32	4.49	3.17
5	14	819	49	0	3.17
5	15	787	68	0	0.03
5	16	433	39	1.99	3.17
5	17	219	34	1.97	3.17
5	18	587	43	0.8	3.17
5	19	93	31	3.4	3.17
5	20	901	71	5.62	0.03
5	21	221	34	1.97	3.17
5	22	841	50	6.12	3.17
5	23	740	67	2.9	0.03
5	24	589	43	0.8	3.17
5	25	269	35	3	3.17
5	26	709	66	1.63	0.03
5	27	446	60	4.62	0.03
5	28	337	57	2.36	0.03
5	29	471	40	0	3.17
6	0	509	61	2.69	0.03
6	1	474	40	1.47	3.17
6	2	679	45	4.02	3.17
6	3	614	44	3.38	3.17
6	4	399	38	2.2	3.17
6	5	314	56	1.07	0.03
6	6	178	53	3.07	0.03
6	7	354	57	3.48	0.03
6	8	461	40	2.04	3.17
6	9	490	61	1.35	0.03
6	10	461	60	7.14	0.03
6	11	361	57	0	0.03
6	12	767	48	2.3	3.17
6	13	132	32	2.83	3.17
6	14	819	49	0	3.17
6	15	787	68	0	0.03
6	16	432	39	1.4	3.17
6	17	216	34	2.52	3.17
6	18	587	43	0.41	3.17
6	19	90	31	3.03	3.17
6	20	908	71	6.71	0.03
6	21	219	34	1.45	3.17
6	22	834	49	7.68	3.17
6	23	744	67	3.41	0.03
6	24	588	43	0.79	3.17
6	25	264	35	4.42	3.17
6	26	711	66	2.53	0.03
6	27	452	60	6.48	0.03
6	28	338	57	0.85	0.03
