models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=1	width=500	dir2lanespace=10	pointsX=50.0,51.0,198.0,	dir12space=200	pointsY=50.0,336.0,332.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	132	533	0.44	3.11
1	1	-49	538	1.48	3.11
2	0	132	533	0	3.11
2	1	-53	538	3.33	3.11
3	0	131	533	1.82	3.11
3	1	-57	539	4.28	3.11
4	0	128	533	2.6	3.11
4	1	-60	539	3.33	3.11
5	0	124	534	4.04	3.11
5	1	-63	539	2.21	3.11
6	0	119	534	5.17	3.11
6	1	-66	539	3.26	3.11
7	0	112	534	6.87	3.11
7	1	-69	539	2.96	3.11
8	0	105	534	7.23	3.11
8	1	-72	539	3.19	3.11
9	0	97	534	8.07	3.11
9	1	-76	539	3.58	3.11
10	0	88	535	8.68	3.11
10	1	-79	539	3.84	3.11
11	0	81	535	7.46	3.11
11	1	-83	539	3.16	3.11
12	0	73	535	7.94	3.11
12	1	-88	539	5.03	3.11
13	0	64	535	8.46	3.11
13	1	-94	540	6.48	3.11
14	0	56	535	8.48	3.11
14	1	-99	540	5.3	3.11
15	0	46	536	10	3.11
15	1	-106	540	6.93	3.11
16	0	36	536	10	3.11
16	1	-114	540	7.73	3.11
17	0	26	536	10	3.11
17	1	-123	540	8.9	3.11
18	0	16	537	10	3.11
18	1	-133	541	10	3.11
19	0	7	537	8.26	3.11
19	1	-141	541	8.3	3.11
20	0	-1	537	9.45	3.11
20	1	-148	541	9.03	3.11
21	0	-11	537	9.76	3.11
21	1	-148	541	9.99	4.71
22	0	-19	537	8.06	3.11
22	1	-148	531	10	4.71
23	0	-28	538	8.73	3.11
23	1	-148	521	10	4.71
24	0	-38	538	10	3.11
24	1	-148	511	9.79	4.71
25	0	-47	538	9.35	3.11
25	1	-148	502	9.13	4.71
26	0	-56	539	9.49	3.11
26	1	-148	492	10	4.71
27	0	-66	539	10	3.11
27	1	-148	482	10	4.71
28	0	-76	539	9.78	3.11
28	1	-148	473	9.35	4.71
29	0	-85	539	9.13	3.11
29	1	-148	463	10	4.71
30	0	-95	540	9.56	3.11
30	1	-148	453	10	4.71
31	0	-105	540	10	3.11
31	1	-148	444	8.73	4.71
32	0	-115	540	10	3.11
32	1	-148	437	6.86	4.71
33	0	-125	540	10	3.11
33	1	-148	432	5.26	4.71
34	0	-134	541	8.74	3.11
34	1	-148	425	6.42	4.71
35	0	-143	541	9.26	3.11
35	1	-148	419	6.64	4.71
36	0	-148	541	10	3.11
36	1	-148	411	7.37	4.71
37	0	-148	541	10	4.71
37	1	-148	402	9.02	4.71
38	0	-148	532	9.12	4.71
38	1	-148	394	8.45	4.71
39	0	-148	522	9.79	4.71
39	1	-148	385	8.57	4.71
