models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=500	lanenum=1	width=500	dir2lanespace=10	pointsX=50.0,157.0,157.0,450.0,	dir12space=200	pointsY=50.0,50.0,295.0,450.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	357	-42	1.65	4.71
1	1	357	121	0	4.71
2	0	357	-45	2.56	4.71
2	1	357	121	0	4.71
3	0	357	-47	1.98	4.71
3	1	357	121	0.56	4.71
4	0	357	-50	2.92	4.71
4	1	357	120	1.18	4.71
5	0	357	-53	3.24	4.71
5	1	357	117	2.69	4.71
6	0	357	-57	4.3	4.71
6	1	357	114	2.97	4.71
7	0	357	-62	4.56	4.71
7	1	357	111	2.62	4.71
8	0	357	-67	5.19	4.71
8	1	357	108	3.59	4.71
9	0	357	-73	6.13	4.71
9	1	357	102	5.43	4.71
10	0	357	-78	4.52	4.71
10	1	357	95	6.95	4.71
11	0	357	-82	4.58	4.71
11	1	357	87	8.38	4.71
12	0	357	-87	5.31	4.71
12	1	357	77	10	4.71
13	0	357	-94	6.22	4.71
13	1	357	69	8.09	4.71
14	0	357	-98	4.79	4.71
14	1	357	60	9.37	4.71
15	0	357	-105	6.28	4.71
15	1	357	50	9.81	4.71
16	0	357	-111	5.88	4.71
16	1	357	40	9.66	4.71
17	0	357	-115	3.89	4.71
17	1	357	31	8.89	4.71
18	0	357	-119	4.18	4.71
18	1	357	21	9.71	4.71
19	0	357	-124	5.77	4.71
19	1	357	11	10	4.71
20	0	357	-130	5.37	4.71
20	1	357	1	10	4.71
21	0	357	-134	3.79	4.71
21	1	357	-8	10	4.71
22	0	357	-139	5.49	4.71
22	1	357	-18	10	4.71
23	0	357	-145	6.1	4.71
23	1	357	-28	10	4.71
24	0	357	-149	7.33	4.71
24	1	357	-37	9.32	4.71
25	0	350	-147	7.43	2.77
25	1	357	-46	9.11	4.71
26	0	342	-144	7.96	2.77
26	1	357	-54	8.06	4.71
27	0	336	-141	6.94	2.77
27	1	357	-63	8.96	4.71
28	0	329	-139	7.45	2.77
28	1	357	-73	10	4.71
29	0	321	-135	8.52	2.77
29	1	357	-83	10	4.71
30	0	312	-132	9.47	2.77
30	1	357	-93	10	4.71
31	0	303	-128	9.9	2.77
31	1	357	-101	8.26	4.71
32	0	294	-125	9.1	2.77
32	1	357	-109	8.17	4.71
33	0	288	-122	7.1	2.77
33	1	357	-119	9.8	4.71
34	0	280	-119	8.64	2.77
34	1	357	-127	7.98	4.71
35	0	271	-116	9.08	2.77
35	1	357	-134	6.48	4.71
36	0	262	-112	9.54	2.77
36	1	357	-141	7.06	4.71
37	0	253	-109	10	2.77
37	1	357	-146	5.4	4.71
38	0	245	-105	9.08	2.77
38	1	357	-149	7.08	4.71
39	0	236	-102	9.23	2.77
39	1	348	-146	8.7	2.77
40	0	227	-99	9.34	2.77
40	1	340	-143	9.31	2.77
41	0	218	-95	9.87	2.77
41	1	333	-140	7.34	2.77
42	0	209	-91	10	2.77
42	1	325	-137	8.42	2.77
43	0	200	-88	10	2.77
43	1	316	-134	9.64	2.77
44	0	190	-84	9.9	2.77
44	1	307	-130	10	2.77
45	0	181	-80	10	2.77
45	1	298	-126	10	2.77
46	0	172	-77	10	2.77
46	1	289	-123	9.29	2.77
47	0	163	-73	10	2.77
47	1	280	-119	10	2.77
48	0	153	-69	10	2.77
48	1	270	-115	10	2.77
49	0	145	-66	9.19	2.77
49	1	261	-112	10	2.77
50	0	135	-62	10	2.77
50	1	252	-108	10	2.77
51	0	126	-59	10	2.77
51	1	242	-104	10	2.77
52	0	117	-55	10	2.77
52	1	233	-101	10	2.77
53	0	107	-51	10	2.77
53	1	224	-97	10	2.77
54	0	98	-48	10	2.77
54	1	215	-94	9.42	2.77
55	0	90	-44	8.73	2.77
55	1	207	-91	8.65	2.77
56	0	82	-41	8.66	2.77
56	1	198	-87	9.96	2.77
57	0	73	-38	9.55	2.77
57	1	188	-83	10	2.77
58	0	66	-35	7.87	2.77
58	1	179	-80	10	2.77
59	0	60	-32	6.6	2.77
59	1	172	-77	8.08	2.77
60	0	55	-30	5.51	2.77
60	1	162	-73	9.84	2.77
61	0	50	-29	4.67	2.77
61	1	153	-69	10	2.77
62	0	46	-27	4.61	2.77
62	1	144	-66	9.57	2.77
63	0	42	-25	4.61	2.77
63	1	135	-62	10	2.77
64	0	36	-23	6	2.77
64	1	126	-58	10	2.77
65	0	30	-21	6.83	2.77
65	1	116	-55	10	2.77
66	0	22	-18	7.68	2.77
66	1	107	-51	10	2.77
67	0	15	-15	7.68	2.77
67	1	98	-47	9.93	2.77
68	0	8	-12	7.44	2.77
68	1	88	-44	10	2.77
69	0	1	-9	8.46	2.77
69	1	79	-40	10	2.77
70	0	-7	-6	9.61	2.77
70	1	70	-37	9.31	2.77
71	0	-15	-3	7.85	2.77
71	1	63	-34	8.19	2.77
