models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=5	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=60
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	246	1.21	-1.57
1	1	45	184	0.36	-1.57
2	0	50	244	1.4	-1.57
2	1	45	182	1.91	-1.57
3	0	50	241	3.17	-1.57
3	1	45	180	1.73	-1.57
4	0	50	237	4.13	-1.57
4	1	45	178	2.06	-1.57
5	0	50	234	3.34	-1.57
5	1	45	177	0.82	-1.57
6	0	50	229	4.58	-1.57
6	1	45	176	1.43	-1.57
7	0	50	226	3.34	-1.57
7	1	45	173	3.16	-1.57
8	0	50	222	3.57	-1.57
8	1	45	168	4.8	-1.57
9	0	50	217	4.57	-1.57
9	1	45	162	6.47	-1.57
10	0	50	211	6.01	-1.57
10	1	45	153	8.43	-1.57
11	0	50	204	7.62	-1.57
11	1	45	144	9.6	-1.57
12	0	50	198	5.77	-1.57
12	1	45	134	10	-1.57
13	0	50	192	6.07	-1.57
13	1	45	124	10	-1.57
14	0	50	185	7.31	-1.57
14	1	45	114	9.26	-1.57
15	0	50	179	5.73	-1.57
15	1	45	107	7.28	-1.57
16	0	50	172	7.32	-1.57
16	1	45	101	5.83	-1.57
17	0	50	166	5.42	-1.57
17	1	45	97	4.36	-1.57
18	0	50	161	4.73	-1.57
18	1	45	90	6.32	-1.57
19	0	50	156	5.37	-1.57
19	1	45	85	5.44	-1.57
20	0	50	152	4.28	-1.57
20	1	45	79	5.93	-1.57
21	0	50	146	5.96	-1.57
21	1	45	74	4.79	-1.57
22	0	50	141	4.44	-1.57
22	1	45	70	4.39	-1.57
23	0	50	137	4.68	-1.57
23	1	45	67	3.41	-1.57
24	0	50	133	3.88	-1.57
24	1	45	63	3.46	-1.57
25	0	50	127	5.73	-1.57
25	1	45	59	3.87	-1.57
26	0	50	121	6.1	-1.57
26	1	45	55	4.1	-1.57
27	0	50	116	4.83	-1.57
27	1	45	50	5.94	-1.57
28	0	50	111	5.46	-1.57
28	1	50	50	7.86	0
29	0	50	104	6.9	-1.57
29	1	50	50	7.92	1.57
30	0	50	96	8.14	-1.57
30	1	50	57	7.1	1.57
31	0	50	86	9.55	-1.57
31	1	50	65	8.13	1.57
32	0	50	76	10	-1.57
32	1	50	72	7.51	1.57
33	0	50	66	10	-1.57
33	1	50	78	6.02	1.57
34	0	50	56	10	-1.57
34	1	50	85	7.2	1.57
35	0	50	50	9.09	-1.57
35	1	50	94	8.83	1.57
36	0	50	50	9.81	0
36	1	50	104	10	1.57
37	0	50	50	9.52	1.57
37	1	50	113	8.52	1.57
38	0	50	59	9.79	1.57
38	1	50	120	6.9	1.57
39	0	50	69	10	1.57
39	1	50	127	7.21	1.57
40	0	50	79	10	1.57
40	1	50	135	7.68	1.57
41	0	50	89	10	1.57
41	1	50	142	7.59	1.57
42	0	50	99	10	1.57
42	1	50	150	8.18	1.57
43	0	50	109	10	1.57
43	1	50	160	9.49	1.57
44	0	50	119	10	1.57
44	1	50	170	10	1.57
45	0	50	129	10	1.57
45	1	50	180	10	1.57
46	0	50	138	8.84	1.57
46	1	50	190	10	1.57
47	0	50	148	10	1.57
47	1	50	200	10	1.57
48	0	50	158	10	1.57
48	1	50	208	8.24	1.57
49	0	50	168	10	1.57
49	1	50	217	8.69	1.57
50	0	50	178	10	1.57
50	1	50	225	7.85	1.57
51	0	50	187	9.32	1.57
51	1	50	234	8.87	1.57
52	0	50	195	7.88	1.57
52	1	50	244	10	1.57
53	0	50	203	8.06	1.57
53	1	50	254	10	1.57
54	0	50	211	7.78	1.57
54	1	50	264	10	1.57
55	0	50	219	7.35	1.57
55	1	50	273	9.78	1.57
56	0	50	226	7.66	1.57
56	1	50	283	10	1.57
57	0	50	235	8.67	1.57
57	1	50	293	9.82	1.57
58	0	50	244	9.44	1.57
58	1	50	303	10	1.57
59	0	50	254	10	1.57
59	1	50	312	9.17	1.57
60	0	50	264	10	1.57
60	1	50	320	7.47	1.57
