models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=50	pointsX=50.0,50.0,343.0,472.0,	dir12space=50	pointsY=50.0,340.0,340.0,445.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=30	maxsimulationtime=20
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	50	208	1.09	1.57
1	1	100	144	1.89	-1.57
1	2	228	340	1.9	0
1	3	444	357	0.44	3.82
1	4	395	382	0.84	0.68
1	5	500	403	1.69	3.82
1	6	412	332	0.17	3.82
1	7	100	287	1.38	-1.57
1	8	397	384	0.84	0.68
1	9	428	345	1.76	3.82
1	10	50	143	0	1.57
1	11	100	231	0.32	-1.57
1	12	50	207	0.32	1.57
1	13	414	333	0.09	3.82
1	14	337	289	1.7	3.14
1	15	50	206	0.32	1.57
1	16	100	270	0.85	-1.57
1	17	160	289	0.71	3.14
1	18	425	407	1.49	0.68
1	19	50	53	0.78	1.57
1	20	260	289	1.81	3.14
1	21	50	331	0.71	1.57
1	22	238	340	0	0
1	23	100	245	1.27	-1.57
1	24	248	340	0	0
1	25	392	316	1.66	3.82
1	26	348	289	1.5	3.14
1	27	265	289	0.12	3.14
1	28	460	435	1.87	0.68
1	29	100	190	1.85	-1.57
2	0	50	210	2.25	1.57
2	1	100	142	2.49	-1.57
2	2	231	340	3.54	0
2	3	443	357	0.83	3.82
2	4	395	382	0.07	0.68
2	5	500	403	0.01	3.82
2	6	412	332	0.37	3.82
2	7	100	285	1.76	-1.57
2	8	398	385	1.96	0.68
2	9	426	343	2.91	3.82
2	10	50	144	1.86	1.57
2	11	100	229	1.45	-1.57
2	12	50	207	0	1.57
2	13	414	333	0	3.82
2	14	336	289	0.61	3.14
2	15	50	207	0.44	1.57
2	16	100	268	2.59	-1.57
2	17	160	289	0.57	3.14
2	18	427	408	2.66	0.68
2	19	50	55	1.85	1.57
2	20	258	289	2.27	3.14
2	21	50	332	1.16	1.57
2	22	239	340	1.74	0
2	23	100	244	1.29	-1.57
2	24	249	340	0.3	0
2	25	390	313	3.49	3.82
2	26	347	289	0.86	3.14
2	27	265	289	0	3.14
2	28	460	435	0	0.68
2	29	100	189	1.56	-1.57
3	0	50	214	3.73	1.57
3	1	100	139	3.13	-1.57
3	2	232	340	0.58	0
3	3	443	357	0	3.82
3	4	397	384	1.71	0.68
3	5	500	403	0	3.82
3	6	411	331	1.06	3.82
3	7	100	283	1.73	-1.57
3	8	401	387	3.09	0.68
3	9	424	342	2.38	3.82
3	10	50	148	3.05	1.57
3	11	100	228	1.28	-1.57
3	12	50	209	1.9	1.57
3	13	413	332	1.07	3.82
3	14	335	289	1.76	3.14
3	15	50	207	0.53	1.57
3	16	100	264	3.76	-1.57
3	17	160	289	0	3.14
3	18	431	411	4.38	0.68
3	19	50	57	2.03	1.57
3	20	254	289	3.43	3.14
3	21	50	335	2.47	1.57
3	22	240	340	0.58	0
3	23	100	241	2.5	-1.57
3	24	249	340	0.28	0
3	25	387	311	3.93	3.82
3	26	345	289	2.3	3.14
3	27	264	289	1.04	3.14
3	28	460	436	1.22	0.68
3	29	100	187	2.1	-1.57
4	0	50	219	5.16	1.57
4	1	100	135	3.9	-1.57
4	2	234	340	1.78	0
4	3	442	356	1.75	3.82
4	4	399	386	3.28	0.68
4	5	500	403	0.04	3.82
4	6	409	329	2.61	3.82
4	7	100	282	1.09	-1.57
4	8	405	390	4.86	0.68
4	9	421	339	3.97	3.82
4	10	50	150	2.51	1.57
4	11	100	226	1.86	-1.57
4	12	50	212	2.31	1.57
4	13	413	332	0	3.82
4	14	334	289	0.49	3.14
4	15	50	210	2.16	1.57
4	16	100	261	2.7	-1.57
4	17	160	289	0.09	3.14
4	18	434	414	4.65	0.68
4	19	50	59	2.8	1.57
4	20	253	289	1.46	3.14
4	21	50	335	0.73	1.57
4	22	240	340	0	0
4	23	100	238	3.55	-1.57
4	24	251	340	2.12	0
4	25	383	308	4.69	3.82
4	26	344	289	1.09	3.14
4	27	262	289	2.23	3.14
4	28	460	436	0	0.68
4	29	100	183	3.14	-1.57
5	0	50	223	3.78	1.57
5	1	100	129	5.51	-1.57
5	2	236	340	2.56	0
5	3	439	353	3.73	3.82
5	4	403	389	5.15	0.68
5	5	500	403	0	3.82
5	6	406	327	4.13	3.82
5	7	100	281	1.68	-1.57
5	8	409	394	6.31	0.68
5	9	417	336	5.69	3.82
5	10	50	151	0.79	1.57
5	11	100	224	2.08	-1.57
5	12	50	215	3.82	1.57
5	13	412	331	1.59	3.82
5	14	332	289	1.86	3.14
5	15	50	211	1.69	1.57
5	16	100	260	1.01	-1.57
5	17	159	289	0.37	3.14
5	18	438	417	5.26	0.68
5	19	50	61	1.22	1.57
5	20	251	289	1.62	3.14
5	21	50	337	1.2	1.57
5	22	241	340	0.61	0
5	23	100	233	4.47	-1.57
5	24	254	340	3.01	0
5	25	379	305	5.14	3.82
5	26	344	289	0.09	3.14
5	27	261	289	0.57	3.14
5	28	460	436	0	0.68
5	29	100	181	2.85	-1.57
6	0	50	224	1.85	1.57
6	1	100	123	5.9	-1.57
6	2	237	340	0.8	0
6	3	437	352	2.06	3.82
6	4	408	393	6.52	0.68
6	5	499	402	0.83	3.82
6	6	403	324	4.19	3.82
6	7	100	281	0	-1.57
6	8	414	398	5.78	0.68
6	9	413	333	4.44	3.82
6	10	50	152	1.07	1.57
6	11	100	221	2.67	-1.57
6	12	50	217	1.85	1.57
6	13	409	329	3.38	3.82
6	14	329	289	3.54	3.14
6	15	50	213	1.85	1.57
6	16	100	259	1.44	-1.57
6	17	158	289	0.79	3.14
6	18	444	422	6.87	0.68
