models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=50	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=60
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	151	340	1.8	0
1	1	52	340	0.44	3.14
2	0	154	340	3.48	0
2	1	52	340	0	3.14
3	0	159	340	4.66	0
3	1	52	340	0	3.14
4	0	162	340	2.93	0
4	1	51	340	0.98	3.14
5	0	166	340	4.3	0
5	1	50	340	2.53	3.14
6	0	172	340	6.26	0
6	1	50	337	2.65	-1.57
7	0	180	340	7.96	0
7	1	50	334	3.21	-1.57
8	0	190	340	9.71	0
8	1	50	330	3.45	-1.57
9	0	200	340	9.95	0
9	1	50	328	2.02	-1.57
10	0	200	340	10	0
10	1	50	325	3.26	-1.57
11	0	209	340	9.39	0
11	1	50	320	4.79	-1.57
12	0	219	340	10	0
12	1	50	317	2.84	-1.57
13	0	229	340	10	0
13	1	50	315	2.54	-1.57
14	0	239	340	10	0
14	1	50	312	3.09	-1.57
15	0	248	340	9.05	0
15	1	50	308	3.45	-1.57
16	0	250	340	8.85	0
16	1	50	304	4.51	-1.57
17	0	243	341	7.04	2.94
17	1	50	299	4.8	-1.57
18	0	235	342	7.66	2.94
18	1	50	295	3.67	-1.57
19	0	228	344	7.58	2.94
19	1	50	292	3.28	-1.57
20	0	219	346	8.35	2.94
20	1	50	288	3.63	-1.57
21	0	210	347	9.56	2.94
21	1	50	285	2.96	-1.57
22	0	200	349	9.83	2.94
22	1	50	282	3.39	-1.57
23	0	191	351	10	2.94
23	1	50	281	1.47	-1.57
24	0	181	353	10	2.94
24	1	50	280	0.39	-1.57
25	0	172	355	9.43	2.94
25	1	50	279	1	-1.57
26	0	164	357	7.67	2.94
26	1	50	279	0	-1.57
27	0	155	358	8.85	2.94
27	1	50	278	1.43	-1.57
28	0	146	360	10	2.94
28	1	50	275	2.72	-1.57
29	0	136	362	10	2.94
29	1	50	272	3.09	-1.57
30	0	126	364	10	2.94
30	1	50	270	1.82	-1.57
31	0	116	366	10	2.94
31	1	50	270	0.3	-1.57
32	0	108	368	8.16	2.94
32	1	50	270	0	-1.57
33	0	102	369	6.36	2.94
33	1	50	269	1.03	-1.57
34	0	94	371	7.77	2.94
34	1	50	267	2.04	-1.57
35	0	86	372	8.28	2.94
35	1	50	264	2.23	-1.57
36	0	77	374	8.89	2.94
36	1	50	263	1.76	-1.57
37	0	68	376	10	2.94
37	1	50	259	3.56	-1.57
38	0	58	378	10	2.94
38	1	50	254	5.14	-1.57
39	0	49	380	9.22	2.94
39	1	50	248	6.29	-1.57
40	0	39	382	9.78	2.94
40	1	50	242	6.13	-1.57
41	0	29	384	10	2.94
41	1	50	236	5.51	-1.57
42	0	20	385	10	2.94
42	1	50	230	5.68	-1.57
43	0	11	387	8.98	2.94
43	1	50	225	5.78	-1.57
44	0	3	389	7.93	2.94
44	1	50	217	7.49	-1.57
45	0	0	390	8.28	2.94
45	1	50	211	6.04	-1.57
46	0	0	382	7.02	4.71
46	1	50	207	4.26	-1.57
47	0	0	374	8.78	4.71
47	1	50	204	2.35	-1.57
48	0	0	366	8.02	4.71
48	1	50	202	2.5	-1.57
49	0	0	356	9.48	4.71
49	1	50	198	3.69	-1.57
50	0	0	346	10	4.71
50	1	50	195	3.75	-1.57
51	0	0	336	10	4.71
51	1	50	189	5.11	-1.57
52	0	0	326	10	4.71
52	1	50	184	4.93	-1.57
53	0	0	316	10	4.71
53	1	50	178	6.01	-1.57
54	0	0	306	10	4.71
54	1	50	173	5.54	-1.57
55	0	0	296	10	4.71
55	1	50	167	6.22	-1.57
56	0	0	287	8.79	4.71
56	1	50	159	7.37	-1.57
57	0	0	277	10	4.71
57	1	50	151	8.11	-1.57
58	0	0	267	10	4.71
58	1	50	142	9.54	-1.57
59	0	0	259	8.74	4.71
59	1	50	133	9.01	-1.57
60	0	0	249	9.99	4.71
60	1	50	123	9.25	-1.57
