models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=0	pointsX=50.0,150.0,150.0,450.0,	dir12space=50	pointsY=50.0,150.0,350.0,450.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testnew	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=50	maxsimulationtime=11
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	199	224	0	4.71
1	1	150	346	1.41	1.57
1	2	420	387	1.24	3.46
1	3	199	210	1.8	4.71
1	4	94	23	0	3.93
1	5	427	389	0	3.46
1	6	150	319	0.58	1.57
1	7	199	162	0	4.71
1	8	175	105	0	3.93
1	9	201	367	1.86	0.32
1	10	314	352	0.21	3.46
1	11	150	169	0	1.57
1	12	287	395	0.21	0.32
1	13	144	73	0.81	3.93
1	14	379	373	0.48	3.46
1	15	417	439	0.74	0.32
1	16	335	411	0	0.32
1	17	270	390	1.66	0.32
1	18	303	401	0	0.32
1	19	150	264	1.9	1.57
1	20	329	357	0.49	3.46
1	21	199	159	0.05	4.71
1	22	415	438	0.98	0.32
1	23	135	135	0.09	0.79
1	24	189	363	1.54	0.32
1	25	193	122	1.02	3.93
1	26	150	258	1.33	1.57
1	27	89	89	0.15	0.79
1	28	234	325	0.6	3.46
1	29	59	59	0	0.79
1	30	199	206	0.43	4.71
1	31	333	358	0.22	3.46
1	32	97	26	1.08	3.93
1	33	199	132	0.92	4.71
1	34	240	327	0.61	3.46
1	35	188	118	0	3.93
1	36	132	132	0	0.79
1	37	179	108	0	3.93
1	38	379	373	0.48	3.46
1	39	291	344	0	3.46
1	40	465	402	0	3.46
1	41	150	169	0	1.57
1	42	150	341	0.29	1.57
1	43	359	367	0.85	3.46
1	44	115	44	0	3.93
1	45	199	198	0.55	4.71
1	46	64	64	1.16	0.79
1	47	241	327	1.4	3.46
1	48	130	59	0.3	3.93
1	49	199	210	1.71	4.71
2	0	199	222	1.94	4.71
2	1	150	349	2.97	1.57
2	2	419	387	0.81	3.46
2	3	199	209	1.55	4.71
2	4	94	23	0	3.93
2	5	427	389	0.1	3.46
2	6	150	319	0	1.57
2	7	199	161	0.15	4.71
2	8	175	105	0	3.93
2	9	201	367	0	0.32
2	10	313	351	1.23	3.46
2	11	150	169	0	1.57
2	12	288	396	1.88	0.32
2	13	144	73	0	3.93
2	14	377	373	1.84	3.46
2	15	419	439	1.9	0.32
2	16	336	412	0.73	0.32
2	17	273	391	2.13	0.32
2	18	305	401	2	0.32
2	19	150	267	2.71	1.57
2	20	329	357	0	3.46
2	21	199	159	0	4.71
2	22	415	438	0	0.32
2	23	135	135	0.21	0.79
2	24	190	363	1.41	0.32
2	25	192	121	2.18	3.93
2	26	150	261	2.76	1.57
2	27	89	89	1.28	0.79
2	28	234	325	0	3.46
2	29	60	60	1.45	0.79
2	30	199	205	1.55	4.71
2	31	332	357	2.1	3.46
2	32	97	26	0	3.93
2	33	200	130	1.72	4.71
2	34	240	327	0	3.46
2	35	187	117	1.19	3.93
2	36	132	132	0	0.79
2	37	177	107	1.66	3.93
2	38	379	373	0	3.46
2	39	291	344	0.61	3.46
2	40	465	402	0.05	3.46
2	41	150	169	0	1.57
2	42	150	343	2.09	1.57
2	43	358	366	1.06	3.46
2	44	113	43	1.53	3.93
2	45	199	198	0.55	4.71
2	46	65	65	1.99	0.79
2	47	241	327	0	3.46
2	48	129	58	1.36	3.93
2	49	199	209	1.55	4.71
3	0	199	220	2.61	4.71
3	1	150	350	4.12	1.57
3	2	417	386	2.45	3.46
3	3	199	207	1.7	4.71
3	4	94	23	0	3.93
3	5	427	389	0	3.46
3	6	150	321	1.3	1.57
3	7	199	161	0.57	4.71
3	8	174	104	1.35	3.93
3	9	201	367	0	0.32
3	10	312	351	1.39	3.46
3	11	150	169	0.14	1.57
3	12	290	396	1.94	0.32
3	13	143	73	1.03	3.93
3	14	375	372	2.31	3.46
3	15	421	440	2.22	0.32
3	16	336	412	0.56	0.32
3	17	276	392	3.29	0.32
3	18	308	402	2.83	0.32
3	19	150	268	1.85	1.57
3	20	328	356	0.25	3.46
3	21	199	159	0.57	4.71
3	22	415	438	0.32	0.32
3	23	135	135	0.09	0.79
3	24	192	364	1.84	0.32
3	25	190	119	2.72	3.93
3	26	150	263	1.98	1.57
3	27	91	91	2.33	0.79
3	28	234	325	0	3.46
3	29	62	62	1.58	0.79
3	30	199	203	1.55	4.71
3	31	330	357	1.51	3.46
3	32	97	26	0	3.93
3	33	200	129	2.78	4.71
3	34	239	327	0.97	3.46
3	35	187	117	0	3.93
3	36	132	132	0	0.79
3	37	176	106	1.35	3.93
3	38	378	373	0.96	3.46
3	39	291	344	0	3.46
3	40	464	402	0.81	3.46
3	41	150	169	0.14	1.57
3	42	150	345	1.4	1.57
3	43	356	366	2.95	3.46
3	44	113	43	0	3.93
3	45	199	196	1.51	4.71
3	46	67	67	2.2	0.79
3	47	241	327	0.19	3.46
3	48	127	57	1.78	3.93
3	49	199	207	1.7	4.71
4	0	199	218	1.76	4.71
4	1	150	350	5.98	0.32
4	2	413	385	3.73	3.46
4	3	199	206	1.09	4.71
4	4	93	23	0.93	3.93
4	5	427	389	0	3.46
4	6	150	322	1.08	1.57
4	7	199	161	0	4.71
4	8	173	102	2.65	3.93
4	9	201	367	0	0.32
4	10	310	350	2.03	3.46
4	11	150	170	1.06	1.57
4	12	294	398	3.61	0.32
4	13	142	72	1.73	3.93
4	14	372	371	3.09	3.46
4	15	421	440	0.65	0.32
4	16	338	412	1.46	0.32
4	17	280	393	4.72	0.32
4	18	312	404	4.41	0.32
4	19	150	272	3.84	1.57
4	20	328	356	0	3.46
4	21	199	159	0	4.71
4	22	415	438	0.44	0.32
4	23	135	135	0	0.79
4	24	192	364	0.12	0.32
4	25	190	119	0	3.93
4	26	150	266	3.79	1.57
4	27	93	93	2.55	0.79
4	28	233	325	1.25	3.46
4	29	64	64	3.24	0.79
4	30	199	200	3.21	4.71
4	31	330	357	0	3.46
4	32	96	25	1.96	3.93
4	33	197	126	3.52	3.93
4	34	237	326	1.69	3.46
4	35	187	117	0	3.93
4	36	133	133	1.27	0.79
4	37	175	104	2.39	3.93
4	38	377	372	1.96	3.46
4	39	290	344	0.33	3.46
4	40	462	401	1.7	3.46
4	41	150	169	0	1.57
4	42	150	346	1.21	1.57
4	43	353	365	3.11	3.46
4	44	113	42	0.74	3.93
4	45	199	195	1.34	4.71
4	46	69	69	2.37	0.79
4	47	240	327	1.03	3.46
4	48	126	55	2.45	3.93
4	49	199	206	1.09	4.71
5	0	199	215	2.59	4.71
5	1	154	351	4.43	0.32
5	2	410	384	3.85	3.46
5	3	199	205	0.23	4.71
5	4	92	21	2.42	3.93
5	5	427	389	0	3.46
5	6	150	324	1.88	1.57
5	7	199	160	0.98	4.71
5	8	169	99	4.58	3.93
5	9	201	367	0.12	0.32
5	10	307	349	3.01	3.46
5	11	150	172	2.02	1.57
5	12	298	399	4.03	0.32
5	13	142	71	0.45	3.93
5	14	368	370	4.37	3.46
5	15	423	441	2.16	0.32
5	16	339	413	1.48	0.32
5	17	286	395	6.11	0.32
5	18	316	405	4.79	0.32
5	19	150	276	3.83	1.57
5	20	328	356	0	3.46
5	21	199	159	0	4.71
5	22	417	439	2.18	0.32
5	23	135	135	1.02	0.79
5	24	192	364	0	0.32
5	25	190	119	0	3.93
5	26	150	270	3.83	1.57
5	27	95	95	2.31	0.79
5	28	230	323	3.24	3.46
5	29	65	65	1.58	0.79
5	30	199	198	1.62	4.71
5	31	330	357	0	3.46
5	32	95	25	0.17	3.93
5	33	194	124	3.78	3.93
5	34	236	326	0.68	3.46
5	35	187	117	0.26	3.93
5	36	133	133	1	0.79
5	37	172	102	3.23	3.93
5	38	374	372	2.73	3.46
5	39	289	343	0.94	3.46
5	40	462	401	0.11	3.46
5	41	150	169	0	1.57
