models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=10	height=1000	lanenum=1	width=1000	dir2lanespace=10	pointsX=49.0,995.0,	dir12space=50	pointsY=100.0,109.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	868	107	0.46	0.01
1	1	542	104	0.48	0.01
1	2	608	105	1.34	0.01
1	3	182	101	0	0.01
1	4	984	108	0.56	0.01
1	5	854	107	0.17	0.01
1	6	773	56	0	3.15
1	7	566	104	0.85	0.01
1	8	746	56	0.59	3.15
1	9	232	51	0	3.15
2	0	870	107	1.89	0.01
2	1	542	104	0.51	0.01
2	2	610	105	2.39	0.01
2	3	182	101	0	0.01
2	4	985	108	0.67	0.01
2	5	855	107	1.76	0.01
2	6	773	56	0	3.15
2	7	566	104	0	0.01
2	8	745	56	1.76	3.15
2	9	232	51	0	3.15
3	0	874	107	3.26	0.01
3	1	543	104	1.25	0.01
3	2	613	105	3.02	0.01
3	3	184	101	1.78	0.01
3	4	987	108	2.15	0.01
3	5	857	107	1.95	0.01
3	6	773	56	0	3.15
3	7	566	104	0	0.01
3	8	742	56	2.83	3.15
3	9	231	51	1.47	3.15
4	0	879	107	5.24	0.01
4	1	544	104	0.42	0.01
4	2	618	105	4.52	0.01
4	3	186	101	2.04	0.01
4	4	990	108	3.31	0.01
4	5	858	107	0.39	0.01
4	6	772	56	1.53	3.15
4	7	566	104	0	0.01
4	8	741	56	0.87	3.15
4	9	230	51	0.64	3.15
5	0	883	107	4.58	0.01
5	1	544	104	0.37	0.01
5	2	623	105	4.94	0.01
5	3	190	101	3.95	0.01
5	4	992	108	1.43	0.01
5	5	859	107	1.69	0.01
5	6	769	56	3.15	3.15
5	7	568	104	1.7	0.01
5	8	740	56	1.22	3.15
5	9	230	51	0	3.15
6	0	889	107	5.2	0.01
6	1	546	104	1.87	0.01
6	2	628	105	5.51	0.01
6	3	195	101	5.74	0.01
6	4	992	108	0	0.01
6	5	861	107	1.28	0.01
6	6	764	56	4.72	3.15
6	7	568	104	0.49	0.01
6	8	740	56	0	3.15
6	9	230	51	0	3.15
7	0	896	108	7.01	0.01
7	1	550	104	3.75	0.01
7	2	633	105	4.84	0.01
7	3	203	101	7.08	0.01
7	4	992	108	0	0.01
7	5	863	107	2.06	0.01
7	6	759	56	5.24	3.15
7	7	569	104	0.71	0.01
7	8	738	56	1.69	3.15
7	9	229	51	0.96	3.15
8	0	904	108	8.06	0.01
8	1	553	104	2.99	0.01
8	2	638	105	4.84	0.01
8	3	211	101	8.07	0.01
8	4	992	108	0	0.01
8	5	863	107	0.09	0.01
8	6	755	56	4.14	3.15
8	7	571	104	1.74	0.01
8	8	735	56	2.78	3.15
8	9	228	51	1.52	3.15
9	0	912	108	8.07	0.01
9	1	556	104	3.76	0.01
9	2	644	105	5.89	0.01
9	3	220	101	9.77	0.01
9	4	992	108	0	0.01
9	5	864	107	1.66	0.01
9	6	750	56	4.83	3.15
9	7	574	105	3.62	0.01
9	8	732	56	3.53	3.15
9	9	227	51	0.77	3.15
10	0	922	108	10	0.01
10	1	561	104	4.4	0.01
10	2	650	105	6.71	0.01
10	3	230	101	10	0.01
10	4	993	108	1.03	0.01
10	5	866	107	1.51	0.01
10	6	746	56	4.08	3.15
10	7	577	105	2.78	0.01
10	8	730	56	1.93	3.15
10	9	225	51	1.49	3.15
11	0	930	108	8.36	0.01
11	1	565	104	4.26	0.01
11	2	657	105	6.8	0.01
11	3	240	101	9.99	0.01
11	4	993	108	0.13	0.01
11	5	868	107	1.8	0.01
11	6	741	56	4.63	3.15
11	7	579	105	1.79	0.01
11	8	728	56	2.09	3.15
11	9	223	51	2.52	3.15
12	0	940	108	9.58	0.01
12	1	568	104	2.72	0.01
12	2	664	105	6.63	0.01
12	3	250	101	10	0.01
12	4	994	108	1.53	0.01
12	5	871	107	3.53	0.01
12	6	738	56	3.27	3.15
12	7	582	105	2.92	0.01
12	8	724	56	3.72	3.15
12	9	221	51	1.96	3.15
13	0	950	108	10	0.01
13	1	572	104	3.71	0.01
13	2	670	105	5.9	0.01
13	3	259	102	8.77	0.01
13	4	995	109	1.88	0.01
13	5	874	107	2.83	0.01
13	6	733	56	5.23	3.15
13	7	583	105	0.92	0.01
13	8	719	56	4.87	3.15
13	9	219	51	1.78	3.15
14	0	960	108	10	0.01
14	1	575	105	3.84	0.01
14	2	676	105	6.53	0.01
14	3	268	102	9.16	0.01
14	4	995	108	0.03	4.72
14	5	878	107	4.39	0.01
14	6	729	56	3.29	3.15
14	7	583	105	0	0.01
14	8	714	56	4.91	3.15
14	9	217	51	2.22	3.15
15	0	970	108	10	0.01
15	1	575	105	0	0.01
15	2	682	106	5.82	0.01
15	3	276	102	7.26	0.01
15	4	995	108	0	4.72
15	5	883	107	4.94	0.01
15	6	725	56	4.22	3.15
15	7	583	105	0	0.01
15	8	711	56	3.44	3.15
15	9	214	51	2.49	3.15
16	0	980	108	10	0.01
16	1	576	105	0.37	0.01
16	2	687	106	4.64	0.01
16	3	282	102	6.77	0.01
16	4	995	108	0.94	4.72
16	5	887	107	3.4	0.01
16	6	720	56	5.05	3.15
16	7	583	105	0	0.01
16	8	706	56	5	3.15
16	9	210	51	4.38	3.15
17	0	990	108	9.93	0.01
17	1	576	105	0	0.01
17	2	692	106	5.09	0.01
17	3	290	102	7.96	0.01
17	4	995	108	0	4.72
17	5	891	108	4.49	0.01
17	6	715	56	5.03	3.15
17	7	583	105	0	0.01
17	8	700	56	6.13	3.15
17	9	205	51	5.27	3.15
18	0	995	109	10	0.01
18	1	576	105	0.58	0.01
18	2	698	106	5.94	0.01
18	3	300	102	9.84	0.01
18	4	995	107	0.56	4.72
18	5	897	108	5.78	0.01
18	6	711	56	4.28	3.15
18	7	584	105	0.91	0.01
18	8	692	56	7.49	3.15
18	9	200	51	4.71	3.15
19	0	995	107	1.8	4.72
19	1	578	105	1.88	0.01
19	2	705	106	7.12	0.01
19	3	310	102	10	0.01
19	4	995	105	1.8	4.72
19	5	903	108	5.88	0.01
19	6	706	56	5	3.15
19	7	586	105	2.28	0.01
19	8	683	56	9.25	3.15
19	9	195	51	5.37	3.15
20	0	995	107	0	4.72
20	1	579	105	0.72	0.01
20	2	714	106	8.8	0.01
20	3	318	102	8.35	0.01
20	4	995	103	2.37	4.72
20	5	910	108	7.11	0.01
20	6	700	56	5.75	3.15
20	7	587	105	1.2	0.01
20	8	674	55	8.41	3.15
20	9	191	51	3.44	3.15
21	0	995	106	1.09	4.72
21	1	580	105	1.18	0.01
21	2	721	106	7.42	0.01
21	3	328	102	10	0.01
21	4	995	99	3.58	4.72
21	5	918	108	7.97	0.01
21	6	694	56	6.24	3.15
21	7	589	105	1.86	0.01
21	8	665	55	8.94	3.15
21	9	187	51	3.71	3.15
22	0	995	106	0	4.72
22	1	583	105	2.46	0.01
22	2	727	106	6.19	0.01
22	3	338	102	10	0.01
22	4	995	98	1.63	4.72
22	5	927	108	9.27	0.01
22	6	688	56	5.54	3.15
22	7	592	105	2.7	0.01
22	8	655	55	10	3.15
22	9	183	51	4.23	3.15
23	0	995	106	0	4.72
23	1	584	105	1.08	0.01
23	2	735	106	7.27	0.01
23	3	348	102	10	0.01
23	4	995	97	0.56	4.72
23	5	937	108	9.34	0.01
23	6	685	56	3.55	3.15
23	7	594	105	2.13	0.01
23	8	645	55	10	3.15
23	9	178	51	5.48	3.15
24	0	995	104	1.64	4.72
24	1	584	105	0	0.01
24	2	742	106	7.2	0.01
24	3	358	102	10	0.01
24	4	995	96	0.85	4.72
24	5	945	108	8.85	0.01
24	6	680	56	4.45	3.15
24	7	596	105	2.05	0.01
24	8	637	55	8.5	3.15
24	9	172	51	5.52	3.15
25	0	995	103	1.14	4.72
25	1	584	105	0	0.01
25	2	751	106	9.12	0.01
25	3	368	103	10	0.01
25	4	995	96	0	4.72
25	5	953	108	7.75	0.01
25	6	675	55	5.59	3.15
25	7	599	105	3.05	0.01
25	8	627	55	9.89	3.15
25	9	166	51	6.28	3.15
26	0	995	102	1.2	4.72
26	1	584	105	0	0.01
26	2	761	106	10	0.01
26	3	378	103	10	0.01
26	4	995	96	0	4.72
26	5	962	108	8.54	0.01
26	6	670	55	4.25	3.15
26	7	600	105	1.19	0.01
26	8	617	55	10	3.15
26	9	158	51	7.77	3.15
27	0	995	100	1.69	4.72
27	1	584	105	0.68	0.01
27	2	771	106	10	0.01
27	3	388	103	10	0.01
27	4	995	96	0	4.72
27	5	972	108	10	0.01
27	6	664	55	5.87	3.15
27	7	600	105	0	0.01
27	8	607	55	10	3.15
27	9	152	50	6	3.15
28	0	995	99	1.03	4.72
28	1	585	105	0.47	0.01
28	2	780	106	8.75	0.01
28	3	398	103	10	0.01
28	4	995	95	1.53	4.72
28	5	982	108	10	0.01
28	6	658	55	6.89	3.15
28	7	602	105	1.54	0.01
28	8	599	55	8.12	3.15
28	9	145	50	7.66	3.15
29	0	995	97	1.49	4.72
29	1	587	105	2.26	0.01
29	2	789	107	9.82	0.01
29	3	408	103	10	0.01
29	4	995	91	3.4	4.72
29	5	992	108	10	0.01
29	6	651	55	6.89	3.15
29	7	604	105	2.61	0.01
29	8	592	55	6.8	3.15
29	9	137	50	7.2	3.15
30	0	995	96	1.55	4.72
30	1	591	105	4.14	0.01
30	2	799	107	10	0.01
30	3	418	103	10	0.01
30	4	995	87	4.7	4.72
30	5	995	109	9.49	0.01
30	6	643	55	7.92	3.15
30	7	608	105	3.73	0.01
30	8	586	55	6.13	3.15
30	9	130	50	7.32	3.15
31	0	995	95	1	4.72
31	1	596	105	5.08	0.01
31	2	809	107	10	0.01
31	3	428	103	9.95	0.01
31	4	995	81	5.47	4.72
31	5	995	108	1	4.72
31	6	636	55	7.15	3.15
31	7	612	105	4.28	0.01
31	8	579	55	6.76	3.15
31	9	124	50	6.19	3.15
32	0	995	95	0.2	4.72
32	1	602	105	5.51	0.01
32	2	819	107	10	0.01
32	3	438	103	10	0.01
32	4	995	74	6.7	4.72
32	5	995	106	1.4	4.72
32	6	627	55	8.94	3.15
32	7	618	105	5.76	0.01
32	8	571	54	8.43	3.15
32	9	116	50	7.99	3.15
33	0	995	95	0	4.72
33	1	607	105	5.24	0.01
33	2	829	107	9.09	0.01
33	3	448	103	10	0.01
33	4	995	68	6.65	4.72
33	5	995	103	2.95	4.72
33	6	618	55	8.37	3.15
33	7	623	105	4.72	0.01
33	8	561	54	9.57	3.15
33	9	107	50	8.74	3.15
34	0	995	94	0.43	4.72
34	1	613	105	6.08	0.01
34	2	836	107	7.65	0.01
34	3	458	103	10	0.01
34	4	995	63	5.13	4.72
34	5	995	100	3.09	4.72
34	6	608	55	10	3.15
34	7	627	105	3.81	0.01
34	8	551	54	10	3.15
34	9	98	50	8.62	3.15
35	0	995	94	0.44	4.72
35	1	618	105	4.45	0.01
35	2	845	107	9.24	0.01
35	3	468	103	10	0.01
35	4	995	59	5.31	4.72
35	5	995	100	0.44	4.72
35	6	598	55	10	3.15
35	7	629	105	2.71	0.01
35	8	543	54	8.57	3.15
35	9	90	50	8.9	3.15
36	0	995	93	0.35	4.72
36	1	620	105	2.75	0.01
36	2	854	107	8.12	0.01
36	3	477	104	8.88	0.01
36	4	989	58	5.53	3.15
36	5	995	99	0.25	4.72
36	6	588	55	10	3.15
36	7	633	105	4.27	0.01
36	8	536	54	6.76	3.15
36	9	80	50	10	3.15
37	0	995	91	2.14	4.72
37	1	623	105	2.82	0.01
37	2	863	107	9.58	0.01
37	3	485	104	8.12	0.01
37	4	985	58	4.46	3.15
37	5	995	98	1.37	4.72
37	6	578	55	10	3.15
37	7	636	105	2.78	0.01
37	8	530	54	5.67	3.15
37	9	70	50	10	3.15
38	0	995	88	3.81	4.72
38	1	626	105	2.86	0.01
38	2	873	107	10	0.01
38	3	493	104	7.5	0.01
38	4	981	58	4.02	3.15
38	5	995	95	2.62	4.72
38	6	570	54	8.12	3.15
38	7	641	105	4.74	0.01
38	8	525	54	5.46	3.15
38	9	60	50	10	3.15
39	0	995	84	3.31	4.72
39	1	631	105	4.49	0.01
39	2	883	107	10	0.01
39	3	501	104	8.13	0.01
39	4	976	58	5.21	3.15
39	5	995	91	3.97	4.72
39	6	564	54	6.29	3.15
39	7	647	105	5.72	0.01
39	8	519	54	5.81	3.15
39	9	50	50	10	3.15
40	0	995	81	2.8	4.72
40	1	636	105	5.92	0.01
40	2	893	108	10	0.01
40	3	511	104	9.71	0.01
40	4	972	58	3.49	3.15
40	5	995	89	2.8	4.72
40	6	558	54	6.08	3.15
40	7	654	105	7.06	0.01
40	8	514	54	4.72	3.15
40	9	49	50	10	3.15
41	0	995	77	4.72	4.72
41	1	643	105	6.97	0.01
41	2	903	108	9.53	0.01
41	3	520	104	9.57	0.01
41	4	969	58	3.51	3.15
41	5	995	85	3.14	4.72
41	6	550	54	7.72	3.15
41	7	661	105	7.17	0.01
41	8	508	54	6.25	3.15
41	9	49	50	9.7	1.58
42	0	995	70	6.62	4.72
42	1	651	105	7.67	0.01
42	2	911	108	8.02	0.01
42	3	530	104	10	0.01
42	4	965	58	4.07	3.15
42	5	995	81	4.74	4.72
42	6	542	54	8.09	3.15
42	7	669	105	8.33	0.01
42	8	504	54	4.34	3.15
42	9	49	58	8.52	1.58
43	0	995	62	8.14	4.72
43	1	658	105	7.4	0.01
43	2	919	108	8.4	0.01
43	3	540	104	10	0.01
43	4	960	58	4.85	3.15
43	5	995	77	4.03	4.72
43	6	533	54	9.1	3.15
43	7	679	105	9.35	0.01
43	8	500	54	3.76	3.15
43	9	49	66	7.56	1.58
44	0	995	59	8.07	4.72
44	1	664	105	5.49	0.01
44	2	929	108	10	0.01
44	3	550	104	10	0.01
44	4	954	58	5.99	3.15
44	5	995	72	4.65	4.72
44	6	523	54	10	3.15
44	7	688	106	9.03	0.01
44	8	495	54	5.07	3.15
44	9	49	72	6.3	1.58
45	0	985	58	9.85	3.15
45	1	670	105	5.95	0.01
45	2	939	108	10	0.01
45	3	559	104	8.65	0.01
45	4	947	58	6.66	3.15
45	5	995	66	6.5	4.72
45	6	513	54	10	3.15
45	7	697	106	9.3	0.01
45	8	491	54	4.24	3.15
45	9	49	79	7.05	1.58
46	0	975	58	10	3.15
46	1	678	105	7.84	0.01
46	2	949	108	10	0.01
46	3	566	104	7.18	0.01
46	4	942	58	5.25	3.15
46	5	995	59	6.54	4.72
46	6	503	54	10	3.15
46	7	707	106	10	0.01
46	8	488	54	2.85	3.15
46	9	49	88	8.73	1.58
47	0	965	58	10	3.15
47	1	687	106	9.36	0.01
47	2	959	108	10	0.01
47	3	575	105	8.44	0.01
47	4	936	58	5.69	3.15
47	5	995	59	5.67	4.72
47	6	500	54	3.2	3.15
47	7	717	106	10	0.01
47	8	485	54	3.2	3.15
47	9	49	97	9.76	1.58
48	0	956	58	8.74	3.15
48	1	696	106	8.49	0.01
48	2	969	108	10	0.01
48	3	585	105	10	0.01
48	4	930	58	6.15	3.15
48	5	989	58	5.97	3.15
48	6	496	54	4.18	3.15
48	7	727	106	10	0.01
48	8	480	54	4.83	3.15
48	9	49	100	10	1.58
49	0	946	58	10	3.15
49	1	703	106	7.69	0.01
49	2	979	108	10	0.01
49	3	593	105	8.35	0.01
49	4	924	58	6.22	3.15
