models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=1	width=500	dir2lanespace=0	pointsX=50.0,150.0,150.0,450.0,	dir12space=50	pointsY=50.0,150.0,350.0,450.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=testnew	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=70	maxsimulationtime=11
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	182	111	0.31	3.93
1	1	350	416	0.56	0.32
1	2	419	439	0	0.32
1	3	199	295	0	4.71
1	4	328	356	1.39	3.46
1	5	150	316	1.48	1.57
1	6	199	188	1.07	4.71
1	7	258	386	0	0.32
1	8	66	66	0	0.79
1	9	150	289	0	1.57
1	10	358	366	0.44	3.46
1	11	320	406	1.91	0.32
1	12	150	345	1.57	1.57
1	13	251	330	0.26	3.46
1	14	78	78	0.99	0.79
1	15	237	326	1.83	3.46
1	16	86	86	0	0.79
1	17	146	146	0.87	0.79
1	18	199	304	0	4.71
1	19	374	424	0.06	0.32
1	20	373	371	0.05	3.46
1	21	143	73	0	3.93
1	22	150	278	1.26	1.57
1	23	84	84	1.55	0.79
1	24	207	316	0	3.46
1	25	235	325	1.83	3.46
1	26	199	236	0.29	4.71
1	27	95	25	1.46	3.93
1	28	194	123	1.88	3.93
1	29	199	265	0.55	4.71
1	30	354	365	1.11	3.46
1	31	125	125	0.8	0.79
1	32	454	398	0	3.46
1	33	199	226	0	4.71
1	34	66	66	0	0.79
1	35	198	127	0	3.93
1	36	165	355	0.71	0.32
1	37	214	318	0.74	3.46
1	38	191	363	0.02	0.32
1	39	87	16	1.54	3.93
1	40	179	108	0.33	3.93
1	41	150	254	1.21	1.57
1	42	150	168	1.68	1.57
1	43	216	319	0.2	3.46
1	44	132	61	1.55	3.93
1	45	119	119	0.85	0.79
1	46	150	223	1.95	1.57
1	47	447	396	0.35	3.46
1	48	150	323	0	1.57
1	49	357	366	0	3.46
1	50	229	376	0	0.32
1	51	366	369	1.67	3.46
1	52	411	437	0.46	0.32
1	53	304	348	1.29	3.46
1	54	199	214	0	4.71
1	55	82	82	1.38	0.79
1	56	58	58	0	0.79
1	57	331	410	1.76	0.32
1	58	199	275	1.18	4.71
1	59	124	124	0	0.79
1	60	199	156	0	4.71
1	61	400	380	0.39	3.46
1	62	322	354	0	3.46
1	63	199	251	1.01	4.71
1	64	238	326	0	3.46
1	65	199	140	1.72	4.71
1	66	199	155	0	4.71
1	67	441	447	0.38	0.32
1	68	96	25	0.54	3.93
1	69	182	112	0.31	3.93
2	0	182	111	0	3.93
2	1	350	416	0	0.32
2	2	420	440	1.12	0.32
2	3	199	295	0	4.71
2	4	325	355	2.9	3.46
2	5	150	320	3.44	1.57
2	6	199	188	0	4.71
2	7	258	386	0	0.32
2	8	67	67	0.85	0.79
2	9	150	290	1.55	1.57
2	10	358	366	0	3.46
2	11	321	407	1.23	0.32
2	12	150	349	3.51	1.57
2	13	251	330	0	3.46
2	14	79	79	1.24	0.79
2	15	235	325	2.34	3.46
2	16	88	88	1.76	0.79
2	17	147	147	2.5	0.79
2	18	199	302	1.91	4.71
2	19	374	424	0.69	0.32
2	20	373	371	0.34	3.46
2	21	143	73	0.23	3.93
2	22	150	280	1.87	1.57
2	23	84	84	0.09	0.79
2	24	207	316	0	3.46
2	25	233	325	2.34	3.46
2	26	199	236	0	4.71
2	27	93	23	2.75	3.93
2	28	192	121	3.31	3.93
2	29	199	264	1.74	4.71
2	30	352	364	2.31	3.46
2	31	126	126	1.94	0.79
2	32	454	398	0	3.46
2	33	199	226	0	4.71
2	34	66	66	0	0.79
2	35	196	126	1.83	3.93
2	36	167	355	2.06	0.32
2	37	213	318	0.8	3.46
2	38	192	364	1.44	0.32
2	39	85	14	2.89	3.93
2	40	178	108	0.48	3.93
2	41	150	254	0	1.57
2	42	150	168	0	1.57
2	43	215	319	0.8	3.46
2	44	130	59	2.85	3.93
2	45	119	119	0.52	0.79
2	46	150	225	1.75	1.57
2	47	445	395	1.42	3.46
2	48	150	324	0.86	1.57
2	49	357	366	0	3.46
2	50	229	376	0	0.32
2	51	365	369	1.49	3.46
2	52	412	437	0.9	0.32
2	53	302	348	2.31	3.46
2	54	199	213	0.78	4.71
2	55	82	82	0.09	0.79
2	56	58	58	0	0.79
2	57	331	410	0.01	0.32
2	58	199	272	2.95	4.71
2	59	124	124	0	0.79
2	60	199	156	0.27	4.71
2	61	398	380	1.76	3.46
2	62	322	354	0	3.46
2	63	199	249	1.55	4.71
2	64	237	326	1.67	3.46
2	65	199	137	2.19	4.71
2	66	199	155	0.27	4.71
2	67	441	447	0	0.32
2	68	94	23	2.15	3.93
2	69	182	112	0	3.93
3	0	181	110	1.09	3.93
3	1	351	417	0.9	0.32
3	2	421	440	0.46	0.32
3	3	199	294	0.48	4.71
3	4	325	355	0.83	3.46
3	5	150	322	1.82	1.57
3	6	199	187	1.35	4.71
3	7	260	386	1.82	0.32
3	8	67	67	1	0.79
3	9	150	292	1.88	1.57
3	10	356	366	1.54	3.46
3	11	324	408	3.12	0.32
3	12	150	350	3.69	1.57
3	13	250	330	1.08	3.46
3	14	79	79	0	0.79
3	15	234	325	0.59	3.46
3	16	90	90	2.71	0.79
3	17	148	148	1.09	0.79
3	18	199	299	2.79	4.71
3	19	376	425	1.33	0.32
3	20	372	371	0.93	3.46
3	21	143	73	0	3.93
3	22	150	280	0	1.57
3	23	85	85	1.44	0.79
3	24	206	315	1.23	3.46
3	25	232	324	0.59	3.46
3	26	199	234	1.7	4.71
3	27	92	22	1.31	3.93
3	28	189	118	3.84	3.93
3	29	199	260	3.66	4.71
3	30	349	363	2.8	3.46
3	31	128	128	2.32	0.79
3	32	453	398	0.8	3.46
3	33	199	226	0	4.71
3	34	66	66	0	0.79
3	35	195	124	2.33	3.93
3	36	169	356	2.31	0.32
3	37	212	318	1.76	3.46
3	38	193	364	1.58	0.32
3	39	83	16	3.15	2.36
3	40	178	108	0	3.93
3	41	150	254	0	1.57
3	42	150	169	1.54	1.57
3	43	214	318	1.78	3.46
3	44	127	57	3.76	3.93
3	45	119	119	0	0.79
3	46	150	226	0.84	1.57
3	47	443	395	2.68	3.46
3	48	150	326	1.82	1.57
3	49	355	365	1.81	3.46
3	50	229	376	0	0.32
3	51	364	368	1.11	3.46
3	52	412	437	0.27	0.32
3	53	300	347	1.91	3.46
3	54	199	212	0.62	4.71
3	55	82	82	0	0.79
3	56	58	58	0.71	0.79
3	57	332	410	0.89	0.32
3	58	199	268	3.15	4.71
3	59	125	125	0.53	0.79
3	60	199	154	2.23	4.71
3	61	397	379	1.72	3.46
3	62	321	354	0.83	3.46
3	63	199	246	3.07	4.71
3	64	236	326	0.59	3.46
3	65	199	137	0.78	4.71
3	66	199	154	1.39	4.71
3	67	441	447	0	0.32
3	68	93	23	1.31	3.93
3	69	182	112	0	3.93
4	0	181	110	0.74	3.93
4	1	351	417	0	0.32
4	2	422	440	1.38	0.32
4	3	199	294	0	4.71
4	4	323	355	1.5	3.46
4	5	150	323	1	1.57
4	6	199	187	0	4.71
4	7	263	387	3.71	0.32
4	8	69	69	2.17	0.79
4	9	150	293	0.56	1.57
4	10	354	365	2.38	3.46
4	11	327	409	2.7	0.32
4	12	150	350	5.04	0.32
4	13	248	330	1.52	3.46
4	14	79	79	0	0.79
4	15	234	325	0	3.46
4	16	92	92	3.42	0.79
4	17	148	148	0.2	0.79
4	18	199	299	0	4.71
4	19	378	426	2.76	0.32
4	20	371	370	1.56	3.46
4	21	143	72	0.27	3.93
4	22	150	280	0.51	1.57
4	23	85	85	0.04	0.79
4	24	203	315	3.07	3.46
4	25	232	324	0	3.46
4	26	199	231	3.35	4.71
4	27	90	20	3.01	3.93
4	28	188	118	1.01	3.93
4	29	199	255	4.53	4.71
4	30	346	362	3.83	3.46
4	31	129	129	1.39	0.79
4	32	452	398	1.45	3.46
4	33	199	226	0	4.71
4	34	66	66	0.37	0.79
4	35	192	121	4.07	3.93
4	36	171	357	2.09	0.32
4	37	211	317	0.79	3.46
4	38	195	365	1.42	0.32
4	39	79	20	4.71	2.36
4	40	178	107	0.74	3.93
4	41	150	254	0	1.57
4	42	150	169	0	1.57
4	43	213	318	0.79	3.46
4	44	125	54	3.8	3.93
4	45	119	119	0	0.79
4	46	150	227	1.37	1.57
4	47	439	393	3.96	3.46
4	48	150	329	2.53	1.57
4	49	353	365	2.79	3.46
4	50	229	376	0	0.32
4	51	362	368	1.49	3.46
4	52	414	438	1.99	0.32
4	53	299	346	1.95	3.46
4	54	199	212	0.47	4.71
4	55	82	82	0.86	0.79
4	56	60	60	2.17	0.79
4	57	333	411	1.12	0.32
4	58	199	264	4.9	4.71
4	59	125	125	0	0.79
4	60	199	153	1.07	4.71
4	61	395	379	1.54	3.46
4	62	321	354	0	3.46
4	63	199	241	4.67	4.71
4	64	235	325	0.74	3.46
4	65	199	137	0	4.71
4	66	199	153	1.07	4.71
4	67	442	447	0.72	0.32
4	68	93	22	0.18	3.93
4	69	182	111	1.01	3.93
5	0	180	109	0.76	3.93
5	1	351	417	0.28	0.32
5	2	425	441	3.16	0.32
5	3	199	293	1.19	4.71
5	4	323	355	0	3.46
5	5	150	325	2.36	1.57
5	6	199	187	0	4.71
5	7	268	389	5.39	0.32
5	8	70	70	1.91	0.79
5	9	150	293	0	1.57
5	10	353	365	1.42	3.46
5	11	328	409	1.36	0.32
5	12	155	351	5.34	0.32
5	13	247	329	1.69	3.46
5	14	79	79	0.07	0.79
5	15	234	325	0.5	3.46
5	16	95	95	4.87	0.79
5	17	149	149	1.07	0.79
5	18	199	298	1.7	4.71
5	19	379	426	1.13	0.32
5	20	369	370	1.38	3.46
5	21	142	71	1.93	3.93
5	22	150	282	1.14	1.57
5	23	86	86	1.19	0.79
5	24	200	313	3.3	3.46
5	25	231	324	1.73	3.46
5	26	199	229	1.42	4.71
5	27	88	17	3.03	3.93
5	28	188	118	0	3.93
5	29	199	251	3.95	4.71
5	30	341	361	5.18	3.46
5	31	130	130	2.09	0.79
5	32	449	397	3.04	3.46
5	33	199	225	0.59	4.71
5	34	66	66	0	0.79
5	35	192	121	0	3.93
5	36	173	357	2.22	0.32
5	37	211	317	0.38	3.46
5	38	196	365	1.66	0.32
5	39	76	23	5.16	2.36
5	40	176	106	2.05	3.93
5	41	150	255	0.92	1.57
5	42	150	170	0.71	1.57
5	43	213	318	0.38	3.46
5	44	122	52	3.6	3.93
5	45	119	119	0.39	0.79
5	46	150	229	1.67	1.57
5	47	437	393	2.05	3.46
5	48	150	332	2.95	1.57
5	49	348	363	4.58	3.46
5	50	230	376	1.73	0.32
5	51	360	367	2.36	3.46
5	52	416	438	2.03	0.32
5	53	295	345	3.6	3.46
5	54	199	211	0.54	4.71
5	55	82	82	0	0.79
5	56	62	62	2.8	0.79
5	57	334	411	0.57	0.32
5	58	199	260	3.95	4.71
5	59	126	126	1.7	0.79
5	60	199	151	1.32	4.71
5	61	395	379	0	3.46
5	62	321	354	0	3.46
5	63	199	237	4.42	4.71
5	64	235	325	0.5	3.46
5	65	199	137	0.11	4.71
5	66	199	153	0.12	4.71
5	67	444	448	2.38	0.32
5	68	93	22	0.7	3.93
5	69	182	111	0	3.93
6	0	180	109	0.75	3.93
