models=FreeWay	maxpausetime=10	minspeed=5	fixedacceleration=false	maps=FreeWay	dir1lanespace=0	height=500	lanenum=2	width=500	dir2lanespace=100	pointsX=50.0,50.0,200.0,	dir12space=0	pointsY=50.0,340.0,340.0,	maxacceleration=2	maxspeed=10	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=2	maxsimulationtime=200
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	179	340	0.67	0
1	1	198	340	0.18	0
2	0	180	340	0.54	0
2	1	200	340	1.39	0
3	0	182	340	2.14	0
3	1	200	340	3.28	0
4	0	184	340	2.27	0
4	1	197	340	2.55	3.14
5	0	186	340	1.41	0
5	1	194	340	3.27	3.14
6	0	186	340	0.32	0
6	1	192	340	1.79	3.14
7	0	187	340	1.39	0
7	1	189	340	2.54	3.14
8	0	188	340	0.24	0
8	1	185	340	4.28	3.14
9	0	189	340	1.77	0
9	1	182	340	2.67	3.14
10	0	193	340	3.33	0
10	1	179	340	3.66	3.14
11	0	196	340	3.36	0
11	1	174	340	4.42	3.14
12	0	200	340	4.82	0
12	1	168	340	6.2	3.14
13	0	200	340	4.03	0
13	1	161	340	7.28	3.14
14	0	194	340	5.87	3.14
14	1	152	340	8.64	3.14
15	0	189	340	5	3.14
15	1	142	340	9.88	3.14
16	0	182	340	6.56	3.14
16	1	132	340	10	3.14
17	0	176	340	5.73	3.14
17	1	124	340	8.25	3.14
18	0	170	340	6.57	3.14
18	1	114	340	10	3.14
19	0	162	340	7.96	3.14
19	1	105	340	9.09	3.14
20	0	153	340	8.35	3.14
20	1	95	340	10	3.14
21	0	145	340	8.63	3.14
21	1	85	340	10	3.14
22	0	136	340	8.8	3.14
22	1	76	340	9.1	3.14
23	0	128	340	7.92	3.14
23	1	66	340	9.85	3.14
24	0	120	340	8.21	3.14
24	1	58	340	8.04	3.14
25	0	112	340	8.16	3.14
25	1	50	340	9.76	3.14
26	0	102	340	9.93	3.14
26	1	50	330	10	-1.57
27	0	92	340	10	3.14
27	1	50	320	10	-1.57
28	0	82	340	10	3.14
28	1	50	310	10	-1.57
29	0	72	340	10	3.14
29	1	50	300	10	-1.57
30	0	62	340	10	3.14
30	1	50	291	8.49	-1.57
31	0	53	340	8.43	3.14
31	1	50	283	8.47	-1.57
32	0	50	340	7.88	3.14
32	1	50	275	7.14	-1.57
33	0	50	330	9.17	-1.57
33	1	50	268	7.22	-1.57
34	0	50	322	8.56	-1.57
34	1	50	260	7.9	-1.57
35	0	50	312	10	-1.57
35	1	50	250	9.84	-1.57
36	0	50	302	10	-1.57
36	1	50	241	9.1	-1.57
37	0	50	292	10	-1.57
37	1	50	234	7.48	-1.57
38	0	50	282	10	-1.57
38	1	50	225	9.11	-1.57
39	0	50	272	10	-1.57
39	1	50	217	8.12	-1.57
40	0	50	262	10	-1.57
40	1	50	209	7.66	-1.57
41	0	50	252	10	-1.57
41	1	50	199	9.51	-1.57
42	0	50	242	10	-1.57
42	1	50	189	10	-1.57
43	0	50	233	8.64	-1.57
43	1	50	180	9.71	-1.57
44	0	50	224	8.67	-1.57
44	1	50	170	10	-1.57
45	0	50	214	10	-1.57
45	1	50	160	10	-1.57
46	0	50	206	8.85	-1.57
46	1	50	150	10	-1.57
47	0	50	196	9.79	-1.57
47	1	50	140	10	-1.57
48	0	50	186	10	-1.57
48	1	50	130	10	-1.57
49	0	50	177	8.95	-1.57
49	1	50	120	10	-1.57
50	0	50	168	8.51	-1.57
50	1	50	110	10	-1.57
51	0	50	158	10	-1.57
51	1	50	100	9.26	-1.57
52	0	50	148	10	-1.57
52	1	50	92	8.77	-1.57
53	0	50	138	9.94	-1.57
53	1	50	83	8.41	-1.57
54	0	50	130	8.44	-1.57
54	1	50	74	9.47	-1.57
55	0	50	121	9.3	-1.57
55	1	50	64	10	-1.57
56	0	50	111	10	-1.57
56	1	50	55	8.62	-1.57
57	0	50	101	10	-1.57
57	1	50	50	9.02	-1.57
58	0	50	91	10	-1.57
58	1	50	50	9.22	0
59	0	50	81	10	-1.57
59	1	50	50	10	1.57
60	0	50	71	9.48	-1.57
60	1	50	60	10	1.57
61	0	50	61	10	-1.57
61	1	50	70	10	1.57
62	0	50	51	10	-1.57
62	1	50	80	10	1.57
63	0	50	50	9.45	-1.57
63	1	50	90	10	1.57
64	0	50	50	10	0
64	1	50	100	10	1.57
65	0	50	50	10	1.57
65	1	50	110	10	1.57
66	0	50	59	9.82	1.57
66	1	50	120	10	1.57
67	0	50	69	9.76	1.57
67	1	50	130	10	1.57
