models=Manhattan	maxpausetime=2	minspeed=22	fixedacceleration=false	maps=Manhattan	height=500	hlines=160,	width=500	dir12lanespace=50	vlines=2,	maxacceleration=10	maxspeed=33	safedistanceratio=2.0	positiveaccratio=2.0	filenamegenerator=simple	seed=outputtrace	numberiterate=true	defaultfilter=edu.sharif.ce.dml.common.data.trace.filter.DirectoryFilter	isinput=false	fileaddress=output	multiple=false	tracewriter=text	nodenumber=10	maxsimulationtime=1000
Time	Node	PositionX	PositionY	Speed	Direction Angle
1	0	193	160	7.96	0
1	1	52	244	8.69	1.57
1	2	0	160	0	0
1	3	0	210	4.52	3.14
1	4	284	210	9.94	3.14
1	5	52	80	1.31	1.57
1	6	373	160	1.16	0
1	7	296	160	0	0
1	8	52	110	0.47	1.57
1	9	52	419	0	1.57
2	0	207	160	14.07	0
2	1	52	252	7.88	1.57
2	2	0	160	0	0
2	3	0	210	0	3.14
2	4	266	210	18.15	3.14
2	5	52	89	8.37	1.57
2	6	380	160	7.14	0
2	7	296	160	0	0
2	8	52	118	7.94	1.57
2	9	52	420	1.45	1.57
3	0	212	160	4.78	0
3	1	52	263	11.48	1.57
3	2	0	160	0.28	0
3	3	0	160	0	0
3	4	250	210	15.6	3.14
3	5	52	106	17.27	1.57
3	6	388	160	7.94	0
3	7	296	160	0.22	0
3	8	52	126	8.58	1.57
3	9	52	420	0	1.57
4	0	223	160	10.58	0
4	1	52	274	10.55	1.57
4	2	0	160	0.58	0
4	3	0	160	0.58	0
4	4	241	210	8.86	3.14
4	5	52	110	3.93	1.57
4	6	406	160	17.79	0
4	7	307	160	10.13	0
4	8	52	130	3.93	1.57
4	9	52	420	0	1.57
5	0	241	160	18.39	0
5	1	52	281	7.03	1.57
5	2	0	160	0	0
5	3	0	160	0	0
5	4	226	210	14.87	3.14
5	5	52	124	13.92	1.57
5	6	416	160	9.66	0
5	7	317	160	10.03	0
5	8	52	144	13.89	1.57
5	9	52	427	7.26	1.57
6	0	259	160	18.08	0
6	1	52	295	14.44	1.57
6	2	2	160	9.4	0
6	3	0	160	0	0
6	4	221	210	5.74	3.14
6	5	52	139	15.35	1.57
6	6	423	160	7.54	0
6	7	331	160	14.59	0
6	8	52	159	15.35	1.57
6	9	52	438	10.54	1.57
7	0	282	160	22.77	0
7	1	52	308	12.56	1.57
7	2	2	160	0	0
7	3	0	160	0	0
7	4	208	210	12.29	3.14
7	5	52	154	14.76	1.57
7	6	438	160	14.54	0
7	7	347	160	16.19	0
7	8	52	160	21.55	1.57
7	9	52	444	6.2	1.57
8	0	306	160	24.26	0
8	1	52	319	11.83	1.57
8	2	10	160	8.61	0
8	3	2	160	6.73	0
8	4	200	210	8.11	3.14
8	5	52	160	12.27	1.57
8	6	452	160	14.47	0
8	7	365	160	17.38	0
8	8	52	210	0	3.14
8	9	52	460	15.5	1.57
9	0	332	160	25.94	0
9	1	52	340	20.23	1.57
9	2	26	160	15.42	0
9	3	2	160	0	0
9	4	186	210	13.86	3.14
9	5	52	160	0	1.57
9	6	462	160	10.05	0
9	7	386	160	20.86	0
9	8	47	210	4.92	3.14
9	9	52	477	16.82	1.57
10	0	365	160	33	0
10	1	52	360	20.3	1.57
10	2	32	160	6.27	0
10	3	2	160	0	-1.57
10	4	167	210	19.21	3.14
10	5	52	166	6.99	1.57
10	6	477	160	14.42	0
10	7	407	160	21.72	0
10	8	47	210	0	3.14
10	9	52	491	14.7	1.57
11	0	381	160	16.35	0
11	1	52	382	21.71	1.57
11	2	39	160	7.44	0
11	3	2	156	3.13	-1.57
11	4	139	210	28.02	3.14
11	5	52	171	4.24	1.57
11	6	496	160	19.84	0
11	7	424	160	16.35	0
11	8	38	210	8.15	3.14
11	9	52	500	24.41	1.57
12	0	401	160	19.78	0
12	1	52	396	14.01	1.57
12	2	43	160	3.39	0
12	3	2	148	8.49	-1.57
12	4	106	210	33	3.14
12	5	52	171	0	1.57
12	6	500	160	28.44	0
12	7	443	160	19.15	0
12	8	28	210	10.2	3.14
12	9	2	500	0	-1.57
13	0	424	160	23.25	0
13	1	52	415	18.81	1.57
13	2	52	160	9.69	0
13	3	1	134	13.64	-1.57
13	4	76	210	29.88	3.14
13	5	52	171	0	1.57
13	6	500	160	0	0
13	7	466	160	22.78	0
13	8	23	210	5.13	3.14
13	9	2	495	4.43	-1.57
14	0	451	160	26.95	0
14	1	52	426	11.42	1.57
14	2	64	160	12.18	0
14	3	1	111	23.06	-1.57
14	4	56	210	20.26	3.14
14	5	52	171	0	1.57
14	6	500	210	0	3.14
14	7	487	160	20.91	0
14	8	20	210	3.4	3.14
14	9	1	488	6.76	-1.57
15	0	469	160	17.22	0
15	1	52	431	4.7	1.57
15	2	83	160	18.52	0
15	3	1	87	23.85	-1.57
15	4	52	210	25.93	3.14
15	5	52	175	4.04	1.57
15	6	497	210	2.58	3.14
15	7	500	160	29.38	0
15	8	20	210	0	3.14
15	9	1	480	7.81	-1.57
16	0	469	160	0	0
16	1	52	431	0	1.57
16	2	110	160	26.93	0
16	3	1	54	33	-1.57
16	4	52	210	0	3.14
16	5	52	188	12.82	1.57
16	6	488	210	9.16	3.14
16	7	500	160	0	0
16	8	20	210	0	3.14
16	9	1	464	16.24	-1.57
17	0	473	160	4.28	0
17	1	52	440	8.87	1.57
17	2	131	160	21.1	0
17	3	1	21	33	-1.57
17	4	52	210	0	1.57
17	5	52	207	19.08	1.57
17	6	476	210	11.65	3.14
17	7	500	210	0	3.14
17	8	11	210	8.84	3.14
17	9	1	451	13.73	-1.57
18	0	473	160	0	0
18	1	52	451	11.95	1.57
18	2	151	160	19.98	0
18	3	2	0	31.39	-1.57
18	4	52	215	6	1.57
18	5	52	213	6	1.57
18	6	460	210	16.38	3.14
18	7	492	210	7.42	3.14
18	8	0	210	10.44	3.14
18	9	1	437	13.21	-1.57
19	0	473	160	0	0
19	1	52	466	14.52	1.57
19	2	178	160	27.26	0
19	3	52	0	0	1.57
19	4	52	215	0	1.57
19	5	52	213	0	1.57
19	6	452	210	7.27	3.14
19	7	484	210	7.69	3.14
19	8	0	210	11.55	3.14
19	9	1	426	10.99	-1.57
20	0	475	160	2.16	0
20	1	52	485	18.56	1.57
20	2	211	160	33	0
20	3	52	7	7.52	1.57
20	4	52	220	4.64	1.57
20	5	52	217	4.64	1.57
20	6	452	210	0	3.14
20	7	470	210	14.8	3.14
20	8	0	210	0	3.14
20	9	1	424	2.61	-1.57
21	0	479	160	4.43	0
21	1	52	497	12.43	1.57
21	2	244	160	33	0
21	3	52	18	10.99	1.57
21	4	52	228	8.2	1.57
21	5	52	221	3.83	1.57
21	6	450	210	2.8	3.14
21	7	464	210	5.64	3.14
21	8	0	160	0	0
21	9	1	420	3.99	-1.57
22	0	479	160	0	0
22	1	52	500	15.14	1.57
22	2	277	160	33	0
22	3	52	37	19.36	1.57
22	4	52	236	7.17	1.57
22	5	52	221	0	1.57
22	6	439	210	10.67	3.14
22	7	454	210	9.48	3.14
22	8	2	160	9.75	0
22	9	1	410	10	-1.57
23	0	489	160	9.33	0
23	1	52	500	0	1.57
23	2	310	160	33	0
23	3	52	51	14.01	1.57
23	4	52	252	16.47	1.57
23	5	52	227	5.65	1.57
23	6	435	210	4.28	3.14
23	7	450	210	4.28	3.14
23	8	2	160	0	-1.57
23	9	1	397	12.31	-1.57
24	0	500	160	16.87	0
24	1	2	500	0	-1.57
24	2	343	160	33	0
24	3	52	64	12.68	1.57
24	4	52	274	21.62	1.57
24	5	52	233	6.55	1.57
24	6	429	210	5.43	3.14
24	7	447	210	3.25	3.14
24	8	2	160	0	-1.57
24	9	1	385	12.17	-1.57
25	0	500	160	0	0
25	1	2	494	5.52	-1.57
25	2	376	160	33	0
25	3	52	83	18.61	1.57
25	4	52	298	24.86	1.57
25	5	52	245	11.66	1.57
25	6	429	210	0	3.14
25	7	447	210	0	3.14
25	8	2	155	4.99	-1.57
25	9	1	375	9.79	-1.57
26	0	500	210	0	3.14
26	1	1	483	10.49	-1.57
26	2	400	160	23.52	0
26	3	52	108	25.11	1.57
26	4	52	331	33	1.57
26	5	52	247	1.9	1.57
26	6	429	210	0	3.14
26	7	447	210	0.24	3.14
26	8	1	144	10.29	-1.57
26	9	1	357	18.48	-1.57
27	0	499	210	0.23	3.14
27	1	1	475	8.01	-1.57
27	2	426	160	26.43	0
27	3	52	134	25.95	1.57
27	4	52	364	33	1.57
27	5	52	250	3.48	1.57
27	6	420	210	8.96	3.14
27	7	445	210	2.12	3.14
27	8	1	129	14.93	-1.57
27	9	1	344	12.81	-1.57
28	0	498	210	1.25	3.14
28	1	1	474	1.95	-1.57
28	2	454	160	28.04	0
28	3	52	151	17.13	1.57
