
1	0	500	57	1.12	1.57
1	1	411	0	1.83	3.14
1	2	500	373	0.18	1.57
1	3	425	49	0.92	6.28
1	4	394	49	0	6.28
1	5	121	49	0.17	6.28
1	6	500	371	0.59	1.57
1	7	441	0	1.88	3.14
1	8	438	49	0.71	6.28
1	9	158	49	0	6.28
1	10	98	0	0.84	3.14
1	11	252	49	1.65	6.28
1	12	257	0	0.45	3.14
1	13	126	0	0.67	3.14
1	14	100	0	0.85	3.14
1	15	431	49	1.5	6.28
1	16	550	149	0	-1.57
1	17	550	78	0.47	-1.57
1	18	550	22	0	-1.57
1	19	476	0	0.57	3.14
1	20	465	49	1.03	6.28
1	21	496	0	0.1	3.14
1	22	293	0	1.69	3.14
1	23	482	49	0.41	6.28
1	24	550	273	0.27	-1.57
1	25	433	49	0	6.28
1	26	71	49	1.01	6.28
1	27	507	-1	1.78	3.14
1	28	500	322	1.68	1.57
1	29	457	49	0	6.28
2	0	500	60	2.46	1.57
2	1	407	0	3.65	3.14
2	2	500	374	0.72	1.57
2	3	426	49	1.02	6.28
2	4	394	49	0	6.28
2	5	121	49	0.66	6.28
2	6	500	371	0	1.57
2	7	438	0	2.51	3.14
2	8	439	49	1.38	6.28
2	9	159	49	1.59	6.28
2	10	98	0	0	3.14
2	11	254	49	2.66	6.28
2	12	257	0	0	3.14
2	13	126	0	0.68	3.14
2	14	100	0	0	3.14
2	15	431	49	0	6.28
2	16	550	149	0	-1.57
2	17	550	76	2.13	-1.57
2	18	550	22	0	-1.57
2	19	476	0	0.28	3.14
2	20	467	49	1.81	6.28
2	21	496	0	0.82	3.14
2	22	291	0	1.52	3.14
2	23	483	49	0.17	6.28
2	24	550	273	0	-1.57
2	25	433	49	0	6.28
2	26	71	49	0.15	6.28
2	27	504	-1	2.35	3.14
2	28	500	322	0	1.57
2	29	457	49	0	6.28
3	0	500	61	0.89	1.57
3	1	402	0	5.06	3.14
3	2	500	374	0	1.57
3	3	427	49	1.77	6.28
3	4	394	49	0	6.28
3	5	123	49	1.85	6.28
3	6	500	371	0.14	1.57
3	7	436	0	2.61	3.14
3	8	441	49	2.37	6.28
3	9	162	49	2.85	6.28
3	10	97	0	0.76	3.14
3	11	258	49	3.13	6.28
3	12	255	0	1.94	3.14
3	13	124	0	2.09	3.14
3	14	99	0	1.44	3.14
3	15	431	49	0	6.28
3	16	550	148	1.68	-1.57
3	17	550	76	0.67	-1.57
3	18	550	21	1.59	-1.57
3	19	476	0	0	3.14
3	20	470	49	3.21	6.28
3	21	495	0	1.06	3.14
3	22	289	0	2.43	3.14
3	23	484	49	1.78	6.28
3	24	550	273	0	-1.57
3	25	433	49	0	6.28
3	26	72	49	0.94	6.28
3	27	504	-1	0.62	3.14
3	28	500	323	0.23	1.57
3	29	457	49	0	6.28
4	0	500	61	0	1.57
4	1	396	0	5.99	3.14
4	2	500	375	1.27	1.57
4	3	429	49	1.09	6.28
4	4	394	49	0	6.28
4	5	125	49	1.88	6.28
4	6	500	372	0.85	1.57
4	7	434	0	1.39	3.14
4	8	445	49	4.04	6.28
4	9	165	49	3.38	6.28
4	10	95	0	2.17	3.14
4	11	261	49	3.71	6.28
4	12	255	0	0	3.14
4	13	123	0	0.66	3.14
4	14	97	0	2.11	3.14
4	15	431	49	0	6.28
4	16	550	145	2.74	-1.57
4	17	550	74	1.65	-1.57
4	18	550	18	2.58	-1.57
4	19	474	0	1.91	3.14
4	20	474	49	4.49	6.28
4	21	492	0	2.61	3.14
4	22	287	0	1.57	3.14
4	23	486	49	1.73	6.28
4	24	550	272	0.24	-1.57
4	25	434	49	0.74	6.28
4	26	74	49	1.99	6.28
4	27	503	-1	0.5	3.14
4	28	500	323	0	1.57
4	29	458	49	1.56	6.28
5	0	500	61	0	1.57
5	1	390	0	6.34	3.14
5	2	500	376	0.8	1.57
5	3	429	49	0.79	6.28
5	4	395	49	0.97	6.28
5	5	128	49	3.16	6.28
5	6	500	372	0	1.57
5	7	434	0	0.11	3.14
5	8	450	49	5.01	6.28
5	9	170	49	4.25	6.28
5	10	93	0	2.19	3.14
5	11	267	49	5.56	6.28
5	12	254	0	0.47	3.14
5	13	123	0	0.02	3.14
5	14	95	0	2.19	3.14
5	15	432	49	0.79	6.28
5	16	550	142	2.89	-1.57
5	17	550	71	3.02	-1.57
5	18	550	15	2.54	-1.57
5	19	472	0	1.88	3.14
5	20	479	49	4.65	6.28
5	21	491	0	1.28	3.14
5	22	284	0	3.45	3.14
5	23	486	49	0.27	6.28
5	24	550	272	0	-1.57
5	25	435	49	1.49	6.28
5	26	77	49	2.87	6.28
5	27	502	-1	1.07	3.14
5	28	500	324	1.63	1.57
5	29	460	49	1.87	6.28
6	0	500	62	1.34	1.57
6	1	385	0	4.8	3.14
6	2	500	378	2.06	1.57
6	3	431	49	1.28	6.28
6	4	395	49	0	6.28
6	5	133	49	5.13	6.28
6	6	500	372	0.27	1.57
6	7	433	0	0.64	3.14
6	8	454	49	3.87	6.28
